Time (UTCG),Semi-major Axis (km),Apogee Altitude (km),Period (sec),,,
15:00.0,6765.292833,388.798537,5537.846,22500,0.260416667,0.000712982
16:00.0,6764.739177,388.787295,5537.166,22560,0.261111111,0.000714883
17:00.0,6764.138536,388.752117,5536.429,22620,0.261805556,0.000716785
18:00.0,6763.502493,388.680904,5535.648,22680,0.2625,0.000718686
19:00.0,6762.841477,388.570803,5534.836,22740,0.263194444,0.000720587
20:00.0,6762.163693,388.421324,5534.004,22800,0.263888889,0.000722488
21:00.0,6761.477023,388.232784,5533.161,22860,0.264583333,0.00072439
22:00.0,6760.79188,388.007113,5532.32,22920,0.265277778,0.000726291
23:00.0,6760.121706,387.748505,5531.498,22980,0.265972222,0.000728192
24:00.0,6759.48072,387.462707,5530.711,23040,0.266666667,0.000730094
25:00.0,6758.881565,387.155669,5529.976,23100,0.267361111,0.000731995
26:00.0,6758.335005,386.832853,5529.305,23160,0.268055556,0.000733896
27:00.0,6757.851034,386.499534,5528.711,23220,0.26875,0.000735797
28:00.0,6757.439463,386.161425,5528.206,23280,0.269444444,0.000737699
29:00.0,6757.10919,385.824943,5527.801,23340,0.270138889,0.0007396
30:00.0,6756.866919,385.497064,5527.504,23400,0.270833333,0.000741501
31:00.0,6756.716395,385.185152,5527.319,23460,0.271527778,0.000743403
32:00.0,6756.658616,384.897148,5527.248,23520,0.272222222,0.000745304
33:00.0,6756.692704,384.642397,5527.29,23580,0.272916667,0.000747205
34:00.0,6756.816392,384.432966,5527.442,23640,0.273611111,0.000749106
35:00.0,6757.025343,384.284728,5527.698,23700,0.274305556,0.000751008
36:00.0,6757.312189,384.217597,5528.05,23760,0.275,0.000752909
37:00.0,6757.66742,384.255368,5528.486,23820,0.275694444,0.00075481
38:00.0,6758.082507,384.426449,5528.995,23880,0.276388889,0.000756712
39:00.0,6758.552153,384.76419,5529.572,23940,0.277083333,0.000758613
40:00.0,6759.072349,385.300529,5530.21,24000,0.277777778,0.000760514
41:00.0,6759.63559,386.049102,5530.901,24060,0.278472222,0.000762415
42:00.0,6760.228775,386.9904,5531.629,24120,0.279166667,0.000764317
43:00.0,6760.83663,388.07801,5532.375,24180,0.279861111,0.000766218
44:00.0,6761.446674,389.260519,5533.124,24240,0.280555556,0.000768119
45:00.0,6762.049789,390.494979,5533.865,24300,0.28125,0.000770021
46:00.0,6762.63632,391.743772,5534.585,24360,0.281944444,0.000771922
47:00.0,6763.193405,392.968167,5535.268,24420,0.282638889,0.000773823
48:00.0,6763.707001,394.130203,5535.899,24480,0.283333333,0.000775724
49:00.0,6764.165361,395.198768,5536.462,24540,0.284027778,0.000777626
50:00.0,6764.559399,396.150165,5536.946,24600,0.284722222,0.000779527
51:00.0,6764.880774,396.963779,5537.34,24660,0.285416667,0.000781428
52:00.0,6765.121978,397.621397,5537.636,24720,0.286111111,0.00078333
53:00.0,6765.27883,398.111755,5537.829,24780,0.286805556,0.000785231
54:00.0,6765.350917,398.431668,5537.917,24840,0.2875,0.000787132
55:00.0,6765.33801,398.579084,5537.902,24900,0.288194444,0.000789033
56:00.0,6765.237026,398.546577,5537.778,24960,0.288888889,0.000790935
57:00.0,6765.044479,398.325461,5537.541,25020,0.289583333,0.000792836
58:00.0,6764.762022,397.916679,5537.194,25080,0.290277778,0.000794737
59:00.0,6764.397973,397.334427,5536.747,25140,0.290972222,0.000796639
00:00.0,6763.962705,396.597587,5536.213,25200,0.291666667,0.00079854
01:00.0,6763.463797,395.719948,5535.6,25260,0.292361111,0.000800441
02:00.0,6762.906304,394.710289,5534.916,25320,0.293055556,0.000802342
03:00.0,6762.297789,393.582208,5534.169,25380,0.29375,0.000804244
04:00.0,6761.649464,392.356853,5533.373,25440,0.294444444,0.000806145
05:00.0,6760.973723,391.058485,5532.544,25500,0.295138889,0.000808046
06:00.0,6760.281847,389.710097,5531.694,25560,0.295833333,0.000809948
07:00.0,6759.584625,388.334912,5530.839,25620,0.296527778,0.000811849
08:00.0,6758.894076,386.960464,5529.991,25680,0.297222222,0.00081375
09:00.0,6758.223115,385.618963,5529.168,25740,0.297916667,0.000815651
10:00.0,6757.583725,384.344874,5528.383,25800,0.298611111,0.000817553
11:00.0,6756.986396,383.175217,5527.65,25860,0.299305556,0.000819454
12:00.0,6756.44114,382.152516,5526.981,25920,0.3,0.000821355
13:00.0,6755.95785,381.323122,5526.388,25980,0.300694444,0.000823257
14:00.0,6755.545231,380.725713,5525.882,26040,0.301388889,0.000825158
15:00.0,6755.210156,380.375622,5525.471,26100,0.302083333,0.000827059
16:00.0,6754.958558,380.258821,5525.162,26160,0.302777778,0.00082896
17:00.0,6754.796133,380.341133,5524.963,26220,0.303472222,0.000830862
18:00.0,6754.727197,380.582472,5524.878,26280,0.304166667,0.000832763
19:00.0,6754.753042,380.946416,5524.91,26340,0.304861111,0.000834664
20:00.0,6754.872205,381.404492,5525.056,26400,0.305555556,0.000836566
21:00.0,6755.082173,381.936551,5525.314,26460,0.30625,0.000838467
22:00.0,6755.379786,382.527813,5525.679,26520,0.306944444,0.000840368
23:00.0,6755.759562,383.164843,5526.145,26580,0.307638889,0.000842269
24:00.0,6756.212515,383.833804,5526.701,26640,0.308333333,0.000844171
25:00.0,6756.727539,384.521669,5527.332,26700,0.309027778,0.000846072
26:00.0,6757.293753,385.217619,5528.027,26760,0.309722222,0.000847973
27:00.0,6757.900964,385.912098,5528.772,26820,0.310416667,0.000849875
28:00.0,6758.538201,386.59458,5529.554,26880,0.311111111,0.000851776
29:00.0,6759.192841,387.252755,5530.358,26940,0.311805556,0.000853677
30:00.0,6759.851444,387.873574,5531.166,27000,0.3125,0.000855578
31:00.0,6760.500676,388.443918,5531.963,27060,0.313194444,0.00085748
32:00.0,6761.126946,388.949852,5532.732,27120,0.313888889,0.000859381
33:00.0,6761.71602,389.376432,5533.455,27180,0.314583333,0.000861282
34:00.0,6762.254397,389.709974,5534.116,27240,0.315277778,0.000863184
35:00.0,6762.731727,389.941223,5534.702,27300,0.315972222,0.000865085
36:00.0,6763.141687,390.065997,5535.205,27360,0.316666667,0.000866986
37:00.0,6763.480265,390.082388,5535.621,27420,0.317361111,0.000868887
38:00.0,6763.743559,389.987781,5535.944,27480,0.318055556,0.000870789
39:00.0,6763.927499,389.779074,5536.17,27540,0.31875,0.00087269
40:00.0,6764.027429,389.452673,5536.292,27600,0.319444444,0.000874591
41:00.0,6764.03913,389.006453,5536.307,27660,0.320138889,0.000876493
42:00.0,6763.959492,388.44165,5536.209,27720,0.320833333,0.000878394
43:00.0,6763.787513,387.766524,5535.998,27780,0.321527778,0.000880295
44:00.0,6763.525248,387.00398,5535.676,27840,0.322222222,0.000882196
45:00.0,6763.177728,386.212136,5535.249,27900,0.322916667,0.000884098
46:00.0,6762.751812,385.539906,5534.726,27960,0.323611111,0.000885999
47:00.0,6762.255189,385.180503,5534.117,28020,0.324305556,0.0008879
48:00.0,6761.696371,385.051532,5533.431,28080,0.325,0.000889802
49:00.0,6761.085141,384.985203,5532.68,28140,0.325694444,0.000891703
50:00.0,6760.432546,384.913875,5531.879,28200,0.326388889,0.000893604
51:00.0,6759.75054,384.816381,5531.042,28260,0.327083333,0.000895505
52:00.0,6759.051952,384.686722,5530.185,28320,0.327777778,0.000897407
53:00.0,6758.350622,384.524859,5529.324,28380,0.328472222,0.000899308
54:00.0,6757.660749,384.333684,5528.478,28440,0.329166667,0.000901209
55:00.0,6756.99519,384.117315,5527.661,28500,0.329861111,0.000903111
56:00.0,6756.363859,383.879734,5526.886,28560,0.330555556,0.000905012
57:00.0,6755.77374,383.624019,5526.162,28620,0.33125,0.000906913
58:00.0,6755.230748,383.352507,5525.496,28680,0.331944444,0.000908814
59:00.0,6754.742086,383.067701,5524.896,28740,0.332638889,0.000910716
00:00.0,6754.31727,382.77326,5524.375,28800,0.333333333,0.000912617
01:00.0,6753.966959,382.474398,5523.945,28860,0.334027778,0.000914518
02:00.0,6753.700433,382.177476,5523.618,28920,0.334722222,0.000916419
03:00.0,6753.52367,381.889261,5523.402,28980,0.335416667,0.000918321
04:00.0,6753.439345,381.616628,5523.298,29040,0.336111111,0.000920222
05:00.0,6753.448115,381.367179,5523.309,29100,0.336805556,0.000922123
06:00.0,6753.549322,381.150463,5523.433,29160,0.3375,0.000924025
07:00.0,6753.74044,380.979193,5523.668,29220,0.338194444,0.000925926
08:00.0,6754.016563,380.87051,5524.006,29280,0.338888889,0.000927827
09:00.0,6754.371158,380.848105,5524.441,29340,0.339583333,0.000929728
10:00.0,6754.797043,380.944971,5524.964,29400,0.340277778,0.00093163
11:00.0,6755.285707,381.203033,5525.563,29460,0.340972222,0.000933531
12:00.0,6755.825516,381.662728,5526.226,29520,0.341666667,0.000935432
13:00.0,6756.401846,382.342321,5526.933,29580,0.342361111,0.000937334
14:00.0,6757.000419,383.22496,5527.667,29640,0.343055556,0.000939235
15:00.0,6757.610712,384.269609,5528.416,29700,0.34375,0.000941136
16:00.0,6758.225354,385.430322,5529.171,29760,0.344444444,0.000943037
17:00.0,6758.836011,386.66262,5529.92,29820,0.345138889,0.000944939
18:00.0,6759.430572,387.921174,5530.65,29880,0.345833333,0.00094684
19:00.0,6759.99472,389.161463,5531.342,29940,0.346527778,0.000948741
20:00.0,6760.515439,390.345491,5531.981,30000,0.347222222,0.000950643
21:00.0,6760.982282,391.443757,5532.554,30060,0.347916667,0.000952544
22:00.0,6761.385981,392.431796,5533.05,30120,0.348611111,0.000954445
23:00.0,6761.717521,393.287288,5533.457,30180,0.349305556,0.000956346
24:00.0,6761.969189,393.991324,5533.766,30240,0.35,0.000958248
25:00.0,6762.135706,394.530386,5533.97,30300,0.350694444,0.000960149
26:00.0,6762.213744,394.895323,5534.066,30360,0.351388889,0.00096205
27:00.0,6762.20115,395.079592,5534.05,30420,0.352083333,0.000963952
28:00.0,6762.097643,395.080376,5533.923,30480,0.352777778,0.000965853
29:00.0,6761.905799,394.900548,5533.688,30540,0.353472222,0.000967754
30:00.0,6761.629942,394.546679,5533.349,30600,0.354166667,0.000969655
31:00.0,6761.273794,394.024303,5532.912,30660,0.354861111,0.000971557
32:00.0,6760.840371,393.337315,5532.38,30720,0.355555556,0.000973458
33:00.0,6760.334944,392.493614,5531.76,30780,0.35625,0.000975359
34:00.0,6759.766952,391.509287,5531.063,30840,0.356944444,0.000977261
35:00.0,6759.148795,390.40674,5530.304,30900,0.357638889,0.000979162
36:00.0,6758.492129,389.207459,5529.498,30960,0.358333333,0.000981063
37:00.0,6757.807219,387.930471,5528.657,31020,0.359027778,0.000982964
38:00.0,6757.106053,386.598564,5527.797,31080,0.359722222,0.000984866
39:00.0,6756.403524,385.241386,5526.935,31140,0.360416667,0.000986767
40:00.0,6755.714139,383.889716,5526.089,31200,0.361111111,0.000988668
41:00.0,6755.048157,382.568089,5525.272,31260,0.361805556,0.00099057
42:00.0,6754.41248,381.296948,5524.492,31320,0.3625,0.000992471
43:00.0,6753.815377,380.103571,5523.759,31380,0.363194444,0.000994372
44:00.0,6753.268895,379.029082,5523.089,31440,0.363888889,0.000996273
45:00.0,6752.785855,378.12275,5522.496,31500,0.364583333,0.000998175
46:00.0,6752.375359,377.428226,5521.993,31560,0.365277778,0.001000076
47:00.0,6752.042139,376.971379,5521.584,31620,0.365972222,0.001001977
48:00.0,6751.789596,376.75394,5521.274,31680,0.366666667,0.001003879
49:00.0,6751.621917,376.754292,5521.069,31740,0.367361111,0.00100578
50:00.0,6751.542922,376.936242,5520.972,31800,0.368055556,0.001007681
51:00.0,6751.55409,377.261352,5520.986,31860,0.36875,0.001009582
52:00.0,6751.654731,377.697977,5521.109,31920,0.369444444,0.001011484
53:00.0,6751.84356,378.223897,5521.341,31980,0.370138889,0.001013385
54:00.0,6752.118909,378.823517,5521.678,32040,0.370833333,0.001015286
55:00.0,6752.477087,379.483437,5522.118,32100,0.371527778,0.001017188
56:00.0,6752.911234,380.190201,5522.65,32160,0.372222222,0.001019089
57:00.0,6753.412244,380.93086,5523.265,32220,0.372916667,0.00102099
58:00.0,6753.97049,381.693892,5523.95,32280,0.373611111,0.001022891
59:00.0,6754.57611,382.468242,5524.693,32340,0.374305556,0.001024793
00:00.0,6755.217702,383.241078,5525.48,32400,0.375,0.001026694
01:00.0,6755.881244,383.996583,5526.294,32460,0.375694444,0.001028595
02:00.0,6756.550752,384.717054,5527.116,32520,0.376388889,0.001030497
03:00.0,6757.210293,385.385348,5527.925,32580,0.377083333,0.001032398
04:00.0,6757.845766,385.98667,5528.705,32640,0.377777778,0.001034299
05:00.0,6758.445268,386.508484,5529.44,32700,0.378472222,0.0010362
06:00.0,6758.998074,386.938915,5530.119,32760,0.379166667,0.001038102
07:00.0,6759.493397,387.265294,5530.727,32820,0.379861111,0.001040003
08:00.0,6759.920284,387.47455,5531.251,32880,0.380555556,0.001041904
09:00.0,6760.268982,387.555571,5531.679,32940,0.38125,0.001043806
10:00.0,6760.532533,387.501487,5532.002,33000,0.381944444,0.001045707
11:00.0,6760.708301,387.311694,5532.218,33060,0.382638889,0.001047608
12:00.0,6760.795578,386.988128,5532.325,33120,0.383333333,0.001049509
13:00.0,6760.794183,386.533272,5532.323,33180,0.384027778,0.001051411
14:00.0,6760.703754,385.949626,5532.212,33240,0.384722222,0.001053312
15:00.0,6760.524528,385.241662,5531.992,33300,0.385416667,0.001055213
16:00.0,6760.258612,384.418988,5531.666,33360,0.386111111,0.001057115
17:00.0,6759.910575,383.50063,5531.239,33420,0.386805556,0.001059016
18:00.0,6759.486965,382.527724,5530.719,33480,0.3875,0.001060917
19:00.0,6758.995199,381.626961,5530.115,33540,0.388194444,0.001062818
20:00.0,6758.442658,381.119883,5529.437,33600,0.388888889,0.00106472
21:00.0,6757.836824,380.979874,5528.694,33660,0.389583333,0.001066621
22:00.0,6757.186469,380.924278,5527.896,33720,0.390277778,0.001068522
23:00.0,6756.502822,380.864066,5527.057,33780,0.390972222,0.001070424
24:00.0,6755.799372,380.778777,5526.194,33840,0.391666667,0.001072325
25:00.0,6755.090215,380.664345,5525.324,33900,0.392361111,0.001074226
26:00.0,6754.388454,380.521474,5524.463,33960,0.393055556,0.001076127
27:00.0,6753.706061,380.352371,5523.625,34020,0.39375,0.001078029
28:00.0,6753.054887,380.159981,5522.826,34080,0.394444444,0.00107993
29:00.0,6752.447226,379.947993,5522.081,34140,0.395138889,0.001081831
30:00.0,6751.895077,379.720749,5521.404,34200,0.395833333,0.001083733
31:00.0,6751.408729,379.482864,5520.807,34260,0.396527778,0.001085634
32:00.0,6750.995741,379.238781,5520.301,34320,0.397222222,0.001087535
33:00.0,6750.660671,378.992462,5519.89,34380,0.397916667,0.001089436
34:00.0,6750.405583,378.747268,5519.577,34440,0.398611111,0.001091338
35:00.0,6750.231499,378.506188,5519.363,34500,0.399305556,0.001093239
36:00.0,6750.140323,378.272654,5519.251,34560,0.4,0.00109514
37:00.0,6750.135629,378.051824,5519.246,34620,0.400694444,0.001097042
38:00.0,6750.220908,377.851594,5519.35,34680,0.401388889,0.001098943
39:00.0,6750.396378,377.682857,5519.566,34740,0.402083333,0.001100844
40:00.0,6750.657379,377.559484,5519.886,34800,0.402777778,0.001102745
41:00.0,6750.99598,377.499451,5520.301,34860,0.403472222,0.001104647
42:00.0,6751.403878,377.527913,5520.801,34920,0.404166667,0.001106548
43:00.0,6751.873501,377.680683,5521.377,34980,0.404861111,0.001108449
44:00.0,6752.396787,378.003033,5522.019,35040,0.405555556,0.001110351
45:00.0,6752.96389,378.537141,5522.715,35100,0.40625,0.001112252
46:00.0,6753.563398,379.299898,5523.45,35160,0.406944444,0.001114153
47:00.0,6754.183134,380.269521,5524.211,35220,0.407638889,0.001116054
48:00.0,6754.810074,381.394461,5524.98,35280,0.408333333,0.001117956
49:00.0,6755.430035,382.61237,5525.74,35340,0.409027778,0.001119857
50:00.0,6756.02876,383.864548,5526.475,35400,0.409722222,0.001121758
51:00.0,6756.594026,385.103724,5527.169,35460,0.410416667,0.00112366
52:00.0,6757.116361,386.295208,5527.81,35520,0.411111111,0.001125561
53:00.0,6757.587296,387.411928,5528.388,35580,0.411805556,0.001127462
54:00.0,6757.997273,388.428286,5528.891,35640,0.4125,0.001129363
55:00.0,6758.335869,389.318793,5529.306,35700,0.413194444,0.001131265
56:00.0,6758.594064,390.061506,5529.623,35760,0.413888889,0.001133166
57:00.0,6758.765913,390.641099,5529.834,35820,0.414583333,0.001135067
58:00.0,6758.848188,391.04816,5529.935,35880,0.415277778,0.001136969
59:00.0,6758.839195,391.276712,5529.924,35940,0.415972222,0.00113887
00:00.0,6758.73841,391.323216,5529.8,36000,0.416666667,0.001140771
01:00.0,6758.546828,391.187089,5529.565,36060,0.417361111,0.001142672
02:00.0,6758.267107,390.870948,5529.222,36120,0.418055556,0.001144574
03:00.0,6757.903559,390.380542,5528.776,36180,0.41875,0.001146475
04:00.0,6757.462578,389.725579,5528.234,36240,0.419444444,0.001148376
05:00.0,6756.952966,388.92051,5527.609,36300,0.420138889,0.001150278
06:00.0,6756.384774,387.982524,5526.912,36360,0.420833333,0.001152179
07:00.0,6755.768071,386.929192,5526.155,36420,0.421527778,0.00115408
08:00.0,6755.112369,385.777079,5525.351,36480,0.422222222,0.001155981
09:00.0,6754.427711,384.543794,5524.511,36540,0.422916667,0.001157883
10:00.0,6753.726288,383.251445,5523.65,36600,0.423611111,0.001159784
11:00.0,6753.02154,381.92544,5522.786,36660,0.424305556,0.001161685
12:00.0,6752.326037,380.590716,5521.932,36720,0.425,0.001163587
13:00.0,6751.651152,379.271351,5521.105,36780,0.425694444,0.001165488
14:00.0,6751.008919,377.994995,5520.317,36840,0.426388889,0.001167389
15:00.0,6750.412811,376.795981,5519.586,36900,0.427083333,0.00116929
16:00.0,6749.875174,375.711784,5518.926,36960,0.427777778,0.001171192
17:00.0,6749.403839,374.776826,5518.348,37020,0.428472222,0.001173093
18:00.0,6749.002398,374.021943,5517.856,37080,0.429166667,0.001174994
19:00.0,6748.674322,373.478108,5517.454,37140,0.429861111,0.001176896
20:00.0,6748.426018,373.170892,5517.149,37200,0.430555556,0.001178797
21:00.0,6748.265033,373.102783,5516.952,37260,0.43125,0.001180698
22:00.0,6748.19562,373.245552,5516.867,37320,0.431944444,0.001182599
23:00.0,6748.216951,373.555365,5516.893,37380,0.432638889,0.001184501
24:00.0,6748.325555,373.992567,5517.026,37440,0.433333333,0.001186402
25:00.0,6748.518297,374.529361,5517.262,37500,0.434027778,0.001188303
26:00.0,6748.792275,375.146532,5517.598,37560,0.434722222,0.001190205
27:00.0,6749.142748,375.828015,5518.028,37620,0.435416667,0.001192106
28:00.0,6749.562634,376.559261,5518.543,37680,0.436111111,0.001194007
29:00.0,6750.044377,377.328594,5519.134,37740,0.436805556,0.001195908
30:00.0,6750.581321,378.127169,5519.792,37800,0.4375,0.00119781
31:00.0,6751.166381,378.945769,5520.51,37860,0.438194444,0.001199711
32:00.0,6751.789604,379.771409,5521.274,37920,0.438888889,0.001201612
33:00.0,6752.437681,380.587299,5522.069,37980,0.439583333,0.001203514
34:00.0,6753.095882,381.375672,5522.877,38040,0.440277778,0.001205415
35:00.0,6753.750035,382.119947,5523.679,38100,0.440972222,0.001207316
36:00.0,6754.386766,382.804346,5524.46,38160,0.441666667,0.001209217
37:00.0,6754.992825,383.412729,5525.204,38220,0.442361111,0.001211119
38:00.0,6755.555191,383.928913,5525.894,38280,0.443055556,0.00121302
39:00.0,6756.061927,384.338047,5526.516,38340,0.44375,0.001214921
40:00.0,6756.502483,384.627016,5527.056,38400,0.444444444,0.001216823
41:00.0,6756.867129,384.783598,5527.504,38460,0.445138889,0.001218724
42:00.0,6757.146452,384.795929,5527.847,38520,0.445833333,0.001220625
43:00.0,6757.333632,384.656377,5528.076,38580,0.446527778,0.001222526
44:00.0,6757.424611,384.361909,5528.188,38640,0.447222222,0.001224428
45:00.0,6757.418796,383.914959,5528.181,38700,0.447916667,0.001226329
46:00.0,6757.318036,383.321649,5528.057,38760,0.448611111,0.00122823
47:00.0,6757.125474,382.590044,5527.821,38820,0.449305556,0.001230132
48:00.0,6756.845123,381.729809,5527.477,38880,0.45,0.001232033
49:00.0,6756.481905,380.752907,5527.031,38940,0.450694444,0.001233934
50:00.0,6756.041681,379.675496,5526.491,39000,0.451388889,0.001235835
51:00.0,6755.53147,378.526349,5525.865,39060,0.452083333,0.001237737
52:00.0,6754.960058,377.408259,5525.164,39120,0.452777778,0.001239638
53:00.0,6754.338369,376.821876,5524.401,39180,0.453472222,0.001241539
54:00.0,6753.678691,376.73386,5523.592,39240,0.454166667,0.001243441
55:00.0,6752.993073,376.702618,5522.751,39300,0.454861111,0.001245342
56:00.0,6752.292423,376.657863,5521.891,39360,0.455555556,0.001247243
57:00.0,6751.587275,376.588462,5521.026,39420,0.45625,0.001249144
58:00.0,6750.889198,376.492937,5520.17,39480,0.456944444,0.001251046
59:00.0,6750.210965,376.372897,5519.338,39540,0.457638889,0.001252947
00:00.0,6749.56509,376.231283,5518.546,39600,0.458333333,0.001254848
01:00.0,6748.962275,376.071325,5517.807,39660,0.459027778,0.00125675
02:00.0,6748.411386,375.895999,5517.131,39720,0.459722222,0.001258651
03:00.0,6747.920671,375.708095,5516.529,39780,0.460416667,0.001260552
04:00.0,6747.498626,375.510592,5516.012,39840,0.461111111,0.001262453
05:00.0,6747.153607,375.306903,5515.589,39900,0.461805556,0.001264355
06:00.0,6746.892851,375.100858,5515.269,39960,0.4625,0.001266256
07:00.0,6746.721774,374.896661,5515.059,40020,0.463194444,0.001268157
08:00.0,6746.6435,374.698965,5514.963,40080,0.463888889,0.001270059
09:00.0,6746.658097,374.512956,5514.981,40140,0.464583333,0.00127196
10:00.0,6746.762035,374.344326,5515.109,40200,0.465277778,0.001273861
11:00.0,6746.949105,374.199495,5515.338,40260,0.465972222,0.001275762
12:00.0,6747.212906,374.086818,5515.661,40320,0.466666667,0.001277664
13:00.0,6747.548875,374.019321,5516.073,40380,0.467361111,0.001279565
14:00.0,6747.953605,374.018597,5516.57,40440,0.468055556,0.001281466
15:00.0,6748.421714,374.118285,5517.144,40500,0.46875,0.001283368
16:00.0,6748.943372,374.363786,5517.784,40560,0.469444444,0.001285269
17:00.0,6749.505099,374.802519,5518.472,40620,0.470138889,0.00128717
18:00.0,6750.093116,375.462521,5519.194,40680,0.470833333,0.001289071
19:00.0,6750.695857,376.334194,5519.933,40740,0.471527778,0.001290973
20:00.0,6751.303481,377.37476,5520.678,40800,0.472222222,0.001292874
21:00.0,6751.905616,378.527117,5521.417,40860,0.472916667,0.001294775
22:00.0,6752.490242,379.734061,5522.134,40920,0.473611111,0.001296677
23:00.0,6753.044761,380.945175,5522.814,40980,0.474305556,0.001298578
24:00.0,6753.557587,382.11955,5523.443,41040,0.475,0.001300479
25:00.0,6754.018419,383.224692,5524.009,41100,0.475694444,0.00130238
26:00.0,6754.4175,384.233236,5524.498,41160,0.476388889,0.001304282
27:00.0,6754.745556,385.121119,5524.901,41220,0.477083333,0.001306183
28:00.0,6754.994907,385.868616,5525.207,41280,0.477777778,0.001308084
29:00.0,6755.160355,386.461647,5525.41,41340,0.478472222,0.001309986
30:00.0,6755.238588,386.890539,5525.506,41400,0.479166667,0.001311887
31:00.0,6755.226861,387.147221,5525.491,41460,0.479861111,0.001313788
32:00.0,6755.122766,387.22432,5525.363,41520,0.480555556,0.001315689
33:00.0,6754.925621,387.117494,5525.122,41580,0.48125,0.001317591
34:00.0,6754.63801,386.828452,5524.769,41640,0.481944444,0.001319492
35:00.0,6754.265916,386.365488,5524.312,41700,0.482638889,0.001321393
36:00.0,6753.81749,385.741311,5523.762,41760,0.483333333,0.001323295
37:00.0,6753.301756,384.970544,5523.129,41820,0.484027778,0.001325196
38:00.0,6752.72788,384.068204,5522.425,41880,0.484722222,0.001327097
39:00.0,6752.105764,383.050769,5521.662,41940,0.485416667,0.001328998
40:00.0,6751.445964,381.936026,5520.853,42000,0.486111111,0.0013309
41:00.0,6750.759278,380.742388,5520.011,42060,0.486805556,0.001332801
42:00.0,6750.057052,379.489543,5519.149,42120,0.4875,0.001334702
43:00.0,6749.351358,378.198992,5518.284,42180,0.488194444,0.001336604
44:00.0,6748.655009,376.894446,5517.43,42240,0.488888889,0.001338505
45:00.0,6747.981243,375.601792,5516.604,42300,0.489583333,0.001340406
46:00.0,6747.343051,374.348569,5515.821,42360,0.490277778,0.001342307
47:00.0,6746.752247,373.163107,5515.097,42420,0.490972222,0.001344209
48:00.0,6746.218727,372.074248,5514.442,42480,0.491666667,0.00134611
49:00.0,6745.750612,371.113051,5513.868,42540,0.492361111,0.001348011
50:00.0,6745.355263,370.315988,5513.384,42600,0.493055556,0.001349913
51:00.0,6745.039951,369.724362,5512.997,42660,0.49375,0.001351814
52:00.0,6744.810892,369.372383,5512.716,42720,0.494444444,0.001353715
53:00.0,6744.671258,369.267431,5512.545,42780,0.495138889,0.001355616
54:00.0,6744.620519,369.384058,5512.483,42840,0.495833333,0.001357518
55:00.0,6744.65637,369.681365,5512.527,42900,0.496527778,0.001359419
56:00.0,6744.777361,370.122854,5512.675,42960,0.497222222,0.00136132
57:00.0,6744.98312,370.681826,5512.928,43020,0.497916667,0.001363222
58:00.0,6745.271756,371.336735,5513.281,43080,0.498611111,0.001365123
59:00.0,6745.637446,372.066751,5513.73,43140,0.499305556,0.001367024
00:00.0,6746.070904,372.851844,5514.261,43200,0.5,0.001368925
01:00.0,6746.56184,373.67487,5514.863,43260,0.500694444,0.001370827
02:00.0,6747.100424,374.521691,5515.524,43320,0.501388889,0.001372728
03:00.0,6747.676761,375.37908,5516.23,43380,0.502083333,0.001374629
04:00.0,6748.280255,376.233439,5516.97,43440,0.502777778,0.001376531
05:00.0,6748.900342,377.071743,5517.731,43500,0.503472222,0.001378432
06:00.0,6749.527378,377.882346,5518.5,43560,0.504166667,0.001380333
07:00.0,6750.151857,378.65332,5519.266,43620,0.504861111,0.001382234
08:00.0,6750.762757,379.370068,5520.015,43680,0.505555556,0.001384136
09:00.0,6751.347443,380.015685,5520.732,43740,0.50625,0.001386037
10:00.0,6751.893512,380.573906,5521.402,43800,0.506944444,0.001387938
11:00.0,6752.390035,381.030518,5522.011,43860,0.507638889,0.00138984
12:00.0,6752.826495,381.371258,5522.546,43920,0.508333333,0.001391741
13:00.0,6753.191325,381.579847,5522.994,43980,0.509027778,0.001393642
14:00.0,6753.472684,381.639968,5523.339,44040,0.509722222,0.001395543
15:00.0,6753.662771,381.542514,5523.572,44100,0.510416667,0.001397445
16:00.0,6753.757964,381.285307,5523.689,44160,0.511111111,0.001399346
17:00.0,6753.757296,380.869925,5523.688,44220,0.511805556,0.001401247
18:00.0,6753.660056,380.297845,5523.569,44280,0.5125,0.001403149
19:00.0,6753.466398,379.572104,5523.331,44340,0.513194444,0.00140505
20:00.0,6753.180006,378.702079,5522.98,44400,0.513888889,0.001406951
21:00.0,6752.808718,377.704161,5522.525,44460,0.514583333,0.001408852
22:00.0,6752.361655,376.596596,5521.976,44520,0.515277778,0.001410754
23:00.0,6751.84622,375.395339,5521.344,44580,0.515972222,0.001412655
24:00.0,6751.268628,374.120074,5520.635,44640,0.516666667,0.001414556
25:00.0,6750.637039,372.860446,5519.861,44700,0.517361111,0.001416458
26:00.0,6749.963244,372.424339,5519.034,44760,0.518055556,0.001418359
27:00.0,6749.261175,372.409949,5518.173,44820,0.51875,0.00142026
28:00.0,6748.544576,372.393622,5517.294,44880,0.519444444,0.001422161
29:00.0,6747.826475,372.354456,5516.414,44940,0.520138889,0.001424063
30:00.0,6747.11995,372.29133,5515.547,45000,0.520833333,0.001425964
31:00.0,6746.438062,372.206149,5514.711,45060,0.521527778,0.001427865
32:00.0,6745.792704,372.101615,5513.92,45120,0.522222222,0.001429767
