Time (UTCG),Semi-major Axis (km),Apogee Altitude (km),Period (sec),,,
15:00.0,6636.961231,264.976174,5381.024,22500,0.260416667,0.000712982
16:00.0,6636.262907,264.679688,5380.174,22560,0.261111111,0.000714883
17:00.0,6635.62246,264.370806,5379.396,22620,0.261805556,0.000716785
18:00.0,6635.051564,264.053569,5378.701,22680,0.2625,0.000718686
19:00.0,6634.561565,263.732919,5378.106,22740,0.263194444,0.000720587
20:00.0,6634.161443,263.414367,5377.619,22800,0.263888889,0.000722488
21:00.0,6633.856596,263.10357,5377.248,22860,0.264583333,0.00072439
22:00.0,6633.649076,262.806266,5376.996,22920,0.265277778,0.000726291
23:00.0,6633.538741,262.528798,5376.862,22980,0.265972222,0.000728192
24:00.0,6633.523986,262.279057,5376.844,23040,0.266666667,0.000730094
25:00.0,6633.600822,262.067108,5376.937,23100,0.267361111,0.000731995
26:00.0,6633.761358,261.904766,5377.133,23160,0.268055556,0.000733896
27:00.0,6633.994913,261.805013,5377.417,23220,0.26875,0.000735797
28:00.0,6634.292553,261.783662,5377.778,23280,0.269444444,0.000737699
29:00.0,6634.650285,261.863764,5378.213,23340,0.270138889,0.0007396
30:00.0,6635.065709,262.077358,5378.719,23400,0.270833333,0.000741501
31:00.0,6635.530819,262.456756,5379.284,23460,0.271527778,0.000743403
32:00.0,6636.029863,263.017269,5379.891,23520,0.272222222,0.000745304
33:00.0,6636.545578,263.748132,5380.518,23580,0.272916667,0.000747205
34:00.0,6637.065961,264.62173,5381.151,23640,0.273611111,0.000749106
35:00.0,6637.582873,265.604947,5381.78,23700,0.274305556,0.000751008
36:00.0,6638.085172,266.657681,5382.391,23760,0.275,0.000752909
37:00.0,6638.55643,267.730325,5382.964,23820,0.275694444,0.00075481
38:00.0,6638.980038,268.773074,5383.479,23880,0.276388889,0.000756712
39:00.0,6639.343855,269.746856,5383.922,23940,0.277083333,0.000758613
40:00.0,6639.638567,270.622128,5384.28,24000,0.277777778,0.000760514
41:00.0,6639.854446,271.371791,5384.543,24060,0.278472222,0.000762415
42:00.0,6639.983008,271.972323,5384.699,24120,0.279166667,0.000764317
43:00.0,6640.020625,272.410371,5384.745,24180,0.279861111,0.000766218
44:00.0,6639.966726,272.680378,5384.679,24240,0.280555556,0.000768119
45:00.0,6639.818009,272.773328,5384.498,24300,0.28125,0.000770021
46:00.0,6639.568062,272.673963,5384.194,24360,0.281944444,0.000771922
47:00.0,6639.214854,272.373681,5383.765,24420,0.282638889,0.000773823
48:00.0,6638.766292,271.882281,5383.219,24480,0.283333333,0.000775724
49:00.0,6638.235604,271.221306,5382.574,24540,0.284027778,0.000777626
50:00.0,6637.632396,270.407237,5381.84,24600,0.284722222,0.000779527
51:00.0,6636.960924,269.44629,5381.023,24660,0.285416667,0.000781428
52:00.0,6636.227209,268.346456,5380.131,24720,0.286111111,0.00078333
53:00.0,6635.443335,267.126426,5379.178,24780,0.286805556,0.000785231
54:00.0,6634.624519,265.811514,5378.182,24840,0.2875,0.000787132
55:00.0,6633.784055,264.424282,5377.16,24900,0.288194444,0.000789033
56:00.0,6632.933344,262.983663,5376.126,24960,0.288888889,0.000790935
57:00.0,6632.085128,261.510746,5375.095,25020,0.289583333,0.000792836
58:00.0,6631.253898,260.030241,5374.084,25080,0.290277778,0.000794737
59:00.0,6630.453247,258.566077,5373.111,25140,0.290972222,0.000796639
00:00.0,6629.694795,257.139352,5372.189,25200,0.291666667,0.00079854
01:00.0,6628.989717,255.771505,5371.332,25260,0.292361111,0.000800441
02:00.0,6628.349251,254.486541,5370.554,25320,0.293055556,0.000802342
03:00.0,6627.78301,253.309412,5369.865,25380,0.29375,0.000804244
04:00.0,6627.29832,252.266543,5369.276,25440,0.294444444,0.000806145
05:00.0,6626.902012,251.392569,5368.795,25500,0.295138889,0.000808046
06:00.0,6626.601306,250.735827,5368.429,25560,0.295833333,0.000809948
07:00.0,6626.401503,250.348121,5368.187,25620,0.296527778,0.000811849
08:00.0,6626.303758,250.25367,5368.068,25680,0.297222222,0.00081375
09:00.0,6626.306448,250.427458,5368.071,25740,0.297916667,0.000815651
10:00.0,6626.407794,250.815815,5368.194,25800,0.298611111,0.000817553
11:00.0,6626.605081,251.366257,5368.434,25860,0.299305556,0.000819454
12:00.0,6626.891429,252.035281,5368.782,25920,0.3,0.000821355
13:00.0,6627.255441,252.787497,5369.224,25980,0.300694444,0.000823257
14:00.0,6627.684884,253.596785,5369.746,26040,0.301388889,0.000825158
15:00.0,6628.16929,254.445008,5370.335,26100,0.302083333,0.000827059
16:00.0,6628.698088,255.31557,5370.978,26160,0.302777778,0.00082896
17:00.0,6629.257669,256.188006,5371.658,26220,0.303472222,0.000830862
18:00.0,6629.831926,257.039079,5372.356,26280,0.304166667,0.000832763
19:00.0,6630.404929,257.846577,5373.052,26340,0.304861111,0.000834664
20:00.0,6630.961435,258.589226,5373.729,26400,0.305555556,0.000836566
21:00.0,6631.485307,259.244035,5374.365,26460,0.30625,0.000838467
22:00.0,6631.96,259.78779,5374.943,26520,0.306944444,0.000840368
23:00.0,6632.372085,260.203219,5375.444,26580,0.307638889,0.000842269
24:00.0,6632.713659,260.482397,5375.859,26640,0.308333333,0.000844171
25:00.0,6632.980605,260.62307,5376.183,26700,0.309027778,0.000846072
26:00.0,6633.169137,260.622785,5376.413,26760,0.309722222,0.000847973
27:00.0,6633.274371,260.477022,5376.541,26820,0.310416667,0.000849875
28:00.0,6633.291358,260.181429,5376.561,26880,0.311111111,0.000851776
29:00.0,6633.215408,259.732625,5376.469,26940,0.311805556,0.000853677
30:00.0,6633.042083,259.128526,5376.258,27000,0.3125,0.000855578
31:00.0,6632.768709,258.371758,5375.926,27060,0.313194444,0.00085748
32:00.0,6632.396731,257.475138,5375.474,27120,0.313888889,0.000859381
33:00.0,6631.932108,256.465483,5374.909,27180,0.314583333,0.000861282
34:00.0,6631.383005,255.387825,5374.241,27240,0.315277778,0.000863184
35:00.0,6630.757593,254.322081,5373.481,27300,0.315972222,0.000865085
36:00.0,6630.064276,253.410694,5372.638,27360,0.316666667,0.000866986
37:00.0,6629.313034,252.790051,5371.725,27420,0.317361111,0.000868887
38:00.0,6628.515528,252.416568,5370.756,27480,0.318055556,0.000870789
39:00.0,6627.68425,252.160193,5369.745,27540,0.31875,0.00087269
40:00.0,6626.832529,251.94229,5368.71,27600,0.319444444,0.000874591
41:00.0,6625.975198,251.729521,5367.669,27660,0.320138889,0.000876493
42:00.0,6625.127769,251.509411,5366.639,27720,0.320833333,0.000878394
43:00.0,6624.303638,251.278056,5365.637,27780,0.321527778,0.000880295
44:00.0,6623.511939,251.034353,5364.676,27840,0.322222222,0.000882196
45:00.0,6622.758628,250.777668,5363.76,27900,0.322916667,0.000884098
46:00.0,6622.050161,250.507759,5362.9,27960,0.323611111,0.000885999
47:00.0,6621.396476,250.225711,5362.106,28020,0.324305556,0.0008879
48:00.0,6620.810695,249.934595,5361.394,28080,0.325,0.000889802
49:00.0,6620.305859,249.639138,5360.781,28140,0.325694444,0.000891703
50:00.0,6619.891496,249.344688,5360.278,28200,0.326388889,0.000893604
51:00.0,6619.572705,249.056379,5359.89,28260,0.327083333,0.000895505
52:00.0,6619.35176,248.779232,5359.622,28320,0.327777778,0.000897407
53:00.0,6619.2296,248.519013,5359.474,28380,0.328472222,0.000899308
54:00.0,6619.205267,248.282961,5359.444,28440,0.329166667,0.000901209
55:00.0,6619.274693,248.079984,5359.529,28500,0.329861111,0.000903111
56:00.0,6619.431411,247.921124,5359.719,28560,0.330555556,0.000905012
57:00.0,6619.668486,247.821226,5360.007,28620,0.33125,0.000906913
58:00.0,6619.978188,247.800731,5360.383,28680,0.331944444,0.000908814
59:00.0,6620.348946,247.884513,5360.833,28740,0.332638889,0.000910716
00:00.0,6620.764366,248.096274,5361.338,28800,0.333333333,0.000912617
01:00.0,6621.207794,248.452275,5361.877,28860,0.334027778,0.000914518
02:00.0,6621.668167,248.959971,5362.436,28920,0.334722222,0.000916419
03:00.0,6622.139649,249.619103,5363.008,28980,0.335416667,0.000918321
04:00.0,6622.614852,250.416924,5363.586,29040,0.336111111,0.000920222
05:00.0,6623.079929,251.320961,5364.151,29100,0.336805556,0.000922123
06:00.0,6623.517296,252.282961,5364.682,29160,0.3375,0.000924025
07:00.0,6623.91163,253.253598,5365.161,29220,0.338194444,0.000925926
08:00.0,6624.251509,254.19191,5365.574,29280,0.338888889,0.000927827
09:00.0,6624.526424,255.062979,5365.908,29340,0.339583333,0.000929728
10:00.0,6624.725152,255.834003,5366.15,29400,0.340277778,0.00093163
11:00.0,6624.837778,256.476466,5366.286,29460,0.340972222,0.000933531
12:00.0,6624.857361,256.96906,5366.31,29520,0.341666667,0.000935432
13:00.0,6624.778765,257.295631,5366.215,29580,0.342361111,0.000937334
14:00.0,6624.597902,257.442956,5365.995,29640,0.343055556,0.000939235
15:00.0,6624.313898,257.403955,5365.65,29700,0.34375,0.000941136
16:00.0,6623.930593,257.180894,5365.184,29760,0.344444444,0.000943037
17:00.0,6623.453558,256.780646,5364.605,29820,0.345138889,0.000944939
18:00.0,6622.886143,256.206766,5363.915,29880,0.345833333,0.00094684
19:00.0,6622.230959,255.460493,5363.119,29940,0.346527778,0.000948741
20:00.0,6621.495367,254.550344,5362.226,30000,0.347222222,0.000950643
21:00.0,6620.693273,253.496855,5361.252,30060,0.347916667,0.000952544
22:00.0,6619.840026,252.324542,5360.215,30120,0.348611111,0.000954445
23:00.0,6618.948008,251.053088,5359.132,30180,0.349305556,0.000956346
24:00.0,6618.029174,249.700272,5358.016,30240,0.35,0.000958248
25:00.0,6617.099376,248.290029,5356.887,30300,0.350694444,0.000960149
26:00.0,6616.176378,246.850871,5355.766,30360,0.351388889,0.00096205
27:00.0,6615.273357,245.405001,5354.67,30420,0.352083333,0.000963952
28:00.0,6614.397508,243.963939,5353.606,30480,0.352777778,0.000965853
29:00.0,6613.556434,242.538005,5352.585,30540,0.353472222,0.000967754
30:00.0,6612.763457,241.146911,5351.622,30600,0.354166667,0.000969655
31:00.0,6612.03436,239.817072,5350.737,30660,0.354861111,0.000971557
32:00.0,6611.380205,238.570241,5349.943,30720,0.355555556,0.000973458
33:00.0,6610.805822,237.419375,5349.246,30780,0.35625,0.000975359
34:00.0,6610.314729,236.376331,5348.65,30840,0.356944444,0.000977261
35:00.0,6609.91259,235.460236,5348.162,30900,0.357638889,0.000979162
36:00.0,6609.605007,234.697271,5347.789,30960,0.358333333,0.000981063
37:00.0,6609.394278,234.116426,5347.533,31020,0.359027778,0.000982964
38:00.0,6609.280186,233.748753,5347.395,31080,0.359722222,0.000984866
39:00.0,6609.262686,233.624579,5347.373,31140,0.360416667,0.000986767
40:00.0,6609.341484,233.757615,5347.469,31200,0.361111111,0.000988668
41:00.0,6609.512885,234.127965,5347.677,31260,0.361805556,0.00099057
42:00.0,6609.768672,234.689179,5347.987,31320,0.3625,0.000992471
43:00.0,6610.098589,235.391389,5348.388,31380,0.363194444,0.000994372
44:00.0,6610.49263,236.194351,5348.866,31440,0.363888889,0.000996273
45:00.0,6610.939853,237.064651,5349.409,31500,0.364583333,0.000998175
46:00.0,6611.42553,237.968083,5349.998,31560,0.365277778,0.001000076
47:00.0,6611.930641,238.867384,5350.611,31620,0.365972222,0.001001977
48:00.0,6612.434751,239.726434,5351.223,31680,0.366666667,0.001003879
49:00.0,6612.919647,240.515434,5351.812,31740,0.367361111,0.00100578
50:00.0,6613.370843,241.212176,5352.36,31800,0.368055556,0.001007681
51:00.0,6613.776332,241.798875,5352.852,31860,0.36875,0.001009582
52:00.0,6614.124161,242.257658,5353.274,31920,0.369444444,0.001011484
53:00.0,6614.401224,242.568802,5353.611,31980,0.370138889,0.001013385
54:00.0,6614.594718,242.713808,5353.846,32040,0.370833333,0.001015286
55:00.0,6614.695292,242.681156,5353.968,32100,0.371527778,0.001017188
56:00.0,6614.698985,242.469483,5353.972,32160,0.372222222,0.001019089
57:00.0,6614.606009,242.085051,5353.859,32220,0.372916667,0.00102099
58:00.0,6614.418024,241.53694,5353.631,32280,0.373611111,0.001022891
59:00.0,6614.13564,240.833073,5353.288,32340,0.374305556,0.001024793
00:00.0,6613.758956,239.982223,5352.831,32400,0.375,0.001026694
01:00.0,6613.289444,238.998981,5352.261,32460,0.375694444,0.001028595
02:00.0,6612.731346,237.909242,5351.583,32520,0.376388889,0.001030497
03:00.0,6612.09152,236.756006,5350.807,32580,0.377083333,0.001032398
04:00.0,6611.377914,235.607855,5349.941,32640,0.377777778,0.001034299
05:00.0,6610.597882,234.566246,5348.994,32700,0.378472222,0.0010362
06:00.0,6609.758066,233.736017,5347.974,32760,0.379166667,0.001038102
07:00.0,6608.866361,233.139508,5346.892,32820,0.379861111,0.001040003
08:00.0,6607.934113,232.706304,5345.761,32880,0.380555556,0.001041904
09:00.0,6606.975893,232.358026,5344.598,32940,0.38125,0.001043806
10:00.0,6606.006789,232.046465,5343.422,33000,0.381944444,0.001045707
11:00.0,6605.040199,231.746575,5342.25,33060,0.382638889,0.001047608
12:00.0,6604.088428,231.445821,5341.095,33120,0.383333333,0.001049509
13:00.0,6603.16472,231.138687,5339.974,33180,0.384027778,0.001051411
14:00.0,6602.28368,230.824099,5338.906,33240,0.384722222,0.001053312
15:00.0,6601.459342,230.503587,5337.906,33300,0.385416667,0.001055213
16:00.0,6600.702834,230.179708,5336.988,33360,0.386111111,0.001057115
17:00.0,6600.021298,229.854976,5336.162,33420,0.386805556,0.001059016
18:00.0,6599.418178,229.531328,5335.43,33480,0.3875,0.001060917
19:00.0,6598.894825,229.210079,5334.796,33540,0.388194444,0.001062818
20:00.0,6598.453338,228.89262,5334.26,33600,0.388888889,0.00106472
21:00.0,6598.098783,228.581888,5333.83,33660,0.389583333,0.001066621
22:00.0,6597.837868,228.283581,5333.514,33720,0.390277778,0.001068522
23:00.0,6597.674186,228.005873,5333.316,33780,0.390972222,0.001070424
24:00.0,6597.604654,227.757807,5333.231,33840,0.391666667,0.001072325
25:00.0,6597.621021,227.548314,5333.251,33900,0.392361111,0.001074226
26:00.0,6597.714344,227.387275,5333.364,33960,0.393055556,0.001076127
27:00.0,6597.877035,227.287548,5333.561,34020,0.39375,0.001078029
28:00.0,6598.101091,227.265449,5333.833,34080,0.394444444,0.00107993
29:00.0,6598.376288,227.338928,5334.167,34140,0.395138889,0.001081831
30:00.0,6598.690878,227.524979,5334.548,34200,0.395833333,0.001083733
31:00.0,6599.032558,227.836717,5334.963,34260,0.396527778,0.001085634
32:00.0,6599.387308,228.278223,5335.393,34320,0.397222222,0.001087535
33:00.0,6599.738404,228.838304,5335.819,34380,0.397916667,0.001089436
34:00.0,6600.068867,229.490201,5336.219,34440,0.398611111,0.001091338
35:00.0,6600.365411,230.200048,5336.579,34500,0.399305556,0.001093239
36:00.0,6600.618583,230.935069,5336.886,34560,0.4,0.00109514
37:00.0,6600.818556,231.662982,5337.129,34620,0.400694444,0.001097042
38:00.0,6600.952188,232.347769,5337.291,34680,0.401388889,0.001098943
39:00.0,6601.005264,232.951697,5337.355,34740,0.402083333,0.001100844
40:00.0,6600.966658,233.442468,5337.308,34800,0.402777778,0.001102745
41:00.0,6600.829214,233.796453,5337.142,34860,0.403472222,0.001104647
42:00.0,6600.58761,233.995761,5336.849,34920,0.404166667,0.001106548
43:00.0,6600.23738,234.025648,5336.424,34980,0.404861111,0.001108449
44:00.0,6599.776234,233.875888,5335.865,35040,0.405555556,0.001110351
45:00.0,6599.204913,233.542237,5335.172,35100,0.40625,0.001112252
46:00.0,6598.526539,233.025318,5334.349,35160,0.406944444,0.001114153
47:00.0,6597.746738,232.330221,5333.404,35220,0.407638889,0.001116054
48:00.0,6596.875126,231.468754,5332.347,35280,0.408333333,0.001117956
49:00.0,6595.924902,230.459498,5331.195,35340,0.409027778,0.001119857
50:00.0,6594.909691,229.323015,5329.964,35400,0.409722222,0.001121758
51:00.0,6593.840751,228.076228,5328.668,35460,0.410416667,0.00112366
52:00.0,6592.729062,226.734234,5327.32,35520,0.411111111,0.001125561
53:00.0,6591.589008,225.316134,5325.939,35580,0.411805556,0.001127462
54:00.0,6590.437568,223.845135,5324.543,35640,0.4125,0.001129363
55:00.0,6589.289847,222.34212,5323.152,35700,0.413194444,0.001131265
56:00.0,6588.157917,220.822645,5321.781,35760,0.413888889,0.001133166
57:00.0,6587.054978,219.302553,5320.444,35820,0.414583333,0.001135067
58:00.0,6585.997745,217.803348,5319.164,35880,0.415277778,0.001136969
59:00.0,6585.001498,216.347358,5317.957,35940,0.415972222,0.00113887
00:00.0,6584.073416,214.947584,5316.832,36000,0.416666667,0.001140771
01:00.0,6583.213933,213.60641,5315.791,36060,0.417361111,0.001142672
02:00.0,6582.42545,212.326408,5314.836,36120,0.418055556,0.001144574
03:00.0,6581.717221,211.120017,5313.979,36180,0.41875,0.001146475
04:00.0,6581.100134,210.006261,5313.231,36240,0.419444444,0.001148376
05:00.0,6580.578604,208.999863,5312.6,36300,0.420138889,0.001150278
06:00.0,6580.149913,208.107181,5312.081,36360,0.420833333,0.001152179
07:00.0,6579.810318,207.332915,5311.669,36420,0.421527778,0.00115408
08:00.0,6579.558607,206.687141,5311.365,36480,0.422222222,0.001155981
09:00.0,6579.392975,206.18314,5311.164,36540,0.422916667,0.001157883
10:00.0,6579.307176,205.829975,5311.06,36600,0.423611111,0.001159784
11:00.0,6579.291929,205.630136,5311.042,36660,0.424305556,0.001161685
12:00.0,6579.338843,205.583075,5311.099,36720,0.425,0.001163587
13:00.0,6579.440403,205.684789,5311.222,36780,0.425694444,0.001165488
14:00.0,6579.585688,205.919201,5311.397,36840,0.426388889,0.001167389
15:00.0,6579.757685,206.251739,5311.606,36900,0.427083333,0.00116929
16:00.0,6579.935626,206.63503,5311.821,36960,0.427777778,0.001171192
17:00.0,6580.099198,207.021017,5312.019,37020,0.428472222,0.001173093
18:00.0,6580.230181,207.367766,5312.178,37080,0.429166667,0.001174994
19:00.0,6580.311476,207.639104,5312.276,37140,0.429861111,0.001176896
20:00.0,6580.326431,207.803426,5312.294,37200,0.430555556,0.001178797
21:00.0,6580.259555,207.83493,5312.213,37260,0.43125,0.001180698
22:00.0,6580.097349,207.71522,5312.017,37320,0.431944444,0.001182599
23:00.0,6579.828553,207.433949,5311.692,37380,0.432638889,0.001184501
24:00.0,6579.444664,206.990098,5311.227,37440,0.433333333,0.001186402
25:00.0,6578.941012,206.394474,5310.617,37500,0.434027778,0.001188303
26:00.0,6578.3171,205.670721,5309.861,37560,0.434722222,0.001190205
27:00.0,6577.57628,204.854218,5308.964,37620,0.435416667,0.001192106
28:00.0,6576.724021,203.986363,5307.933,37680,0.436111111,0.001194007
29:00.0,6575.767399,203.108624,5306.775,37740,0.436805556,0.001195908
30:00.0,6574.714582,202.255144,5305.5,37800,0.4375,0.00119781
31:00.0,6573.57382,201.446064,5304.119,37860,0.438194444,0.001199711
32:00.0,6572.352683,200.685565,5302.642,37920,0.438888889,0.001201612
33:00.0,6571.05884,199.966121,5301.076,37980,0.439583333,0.001203514
34:00.0,6569.701742,199.275492,5299.434,38040,0.440277778,0.001205415
35:00.0,6568.292848,198.601704,5297.729,38100,0.440972222,0.001207316
36:00.0,6566.84355,197.934316,5295.976,38160,0.441666667,0.001209217
37:00.0,6565.363108,197.26383,5294.185,38220,0.442361111,0.001211119
38:00.0,6563.859353,196.581867,5292.366,38280,0.443055556,0.00121302
39:00.0,6562.341569,195.882714,5290.531,38340,0.44375,0.001214921
40:00.0,6560.822104,195.164566,5288.693,38400,0.444444444,0.001216823
41:00.0,6559.314707,194.428848,5286.871,38460,0.445138889,0.001218724
42:00.0,6557.831575,193.678095,5285.078,38520,0.445833333,0.001220625
43:00.0,6556.382447,192.914442,5283.326,38580,0.446527778,0.001222526
44:00.0,6554.976245,192.13988,5281.626,38640,0.447222222,0.001224428
45:00.0,6553.622619,191.357432,5279.99,38700,0.447916667,0.001226329
46:00.0,6552.331359,190.571666,5278.43,38760,0.448611111,0.00122823
47:00.0,6551.110511,189.788226,5276.955,38820,0.449305556,0.001230132
48:00.0,6549.965004,189.013176,5275.571,38880,0.45,0.001232033
49:00.0,6548.895758,188.252536,5274.279,38940,0.450694444,0.001233934
50:00.0,6547.898339,187.511302,5273.074,39000,0.451388889,0.001235835
51:00.0,6546.962231,186.791831,5271.943,39060,0.452083333,0.001237737
52:00.0,6546.073224,186.093278,5270.87,39120,0.452777778,0.001239638
53:00.0,6545.218408,185.413821,5269.837,39180,0.453472222,0.001241539
54:00.0,6544.388858,184.754157,5268.835,39240,0.454166667,0.001243441
55:00.0,6543.576087,184.11798,5267.854,39300,0.454861111,0.001245342
56:00.0,6542.765445,183.507574,5266.875,39360,0.455555556,0.001247243
57:00.0,6541.93423,182.918623,5265.871,39420,0.45625,0.001249144
58:00.0,6541.057332,182.340225,5264.813,39480,0.456944444,0.001251046
59:00.0,6540.114139,181.760261,5263.674,39540,0.457638889,0.001252947
00:00.0,6539.088845,181.16942,5262.436,39600,0.458333333,0.001254848
01:00.0,6537.964576,180.558994,5261.079,39660,0.459027778,0.00125675
02:00.0,6536.719004,179.915859,5259.576,39720,0.459722222,0.001258651
03:00.0,6535.325914,179.22137,5257.894,39780,0.460416667,0.001260552
04:00.0,6533.758725,178.454857,5256.003,39840,0.461111111,0.001262453
05:00.0,6531.99004,177.596199,5253.869,39900,0.461805556,0.001264355
06:00.0,6529.987806,176.624633,5251.454,39960,0.4625,0.001266256
07:00.0,6527.712938,175.517081,5248.71,40020,0.463194444,0.001268157
08:00.0,6525.121557,174.250859,5245.585,40080,0.463888889,0.001270059
09:00.0,6522.16399,172.805991,5242.019,40140,0.464583333,0.00127196
10:00.0,6518.780521,171.165398,5237.94,40200,0.465277778,0.001273861
11:00.0,6514.895888,169.312873,5233.259,40260,0.465972222,0.001275762
12:00.0,6510.417384,167.233504,5227.863,40320,0.466666667,0.001277664
13:00.0,6505.235007,164.917414,5221.622,40380,0.467361111,0.001279565
14:00.0,6499.216694,162.362339,5214.378,40440,0.468055556,0.001281466
15:00.0,6492.193737,159.571184,5205.928,40500,0.46875,0.001283368
16:00.0,6483.935719,156.545595,5195.999,40560,0.469444444,0.001285269
17:00.0,6474.111537,153.278739,5184.194,40620,0.470138889,0.00128717
18:00.0,6462.220556,149.748056,5169.918,40680,0.470833333,0.001289071
19:00.0,6447.451685,145.905103,5152.205,40740,0.471527778,0.001290973
20:00.0,6428.368932,141.657845,5129.348,40800,0.472222222,0.001292874
21:00.0,6402.106229,136.833904,5097.947,40860,0.472916667,0.001294775
22:00.0,6361.353522,131.03689,5049.348,40920,0.473611111,0.001296677
23:00.0,6285.997876,123.703506,4959.893,40980,0.474305556,0.001298578
24:00.0,6118.890132,114.5285,4763.432,41040,0.475,0.001300479
25:00.0,5671.976078,103.256174,4251.21,41100,0.475694444,0.00130238
25:54.5,4506.381585,89.241943,3010.599,41160,0.476388889,0.001304282
