Time (UTCG),Semi-major Axis (km),Apogee Altitude (km),Period (sec),,,
28:00.0,6649.693738,275.958582,5396.516,44880,0.519444444,0.001422161
29:00.0,6650.116487,276.057068,5397.03,44940,0.520138889,0.001424063
30:00.0,6650.604716,276.33184,5397.625,45000,0.520833333,0.001425964
31:00.0,6651.146651,276.821738,5398.284,45060,0.521527778,0.001427865
32:00.0,6651.732535,277.546961,5398.998,45120,0.522222222,0.001429767
33:00.0,6652.352935,278.495396,5399.753,45180,0.522916667,0.001431668
34:00.0,6652.996966,279.624878,5400.537,45240,0.523611111,0.001433569
35:00.0,6653.652315,280.879432,5401.335,45300,0.524305556,0.00143547
36:00.0,6654.305816,282.203521,5402.131,45360,0.525,0.001437372
37:00.0,6654.943062,283.546113,5402.907,45420,0.525694444,0.001439273
38:00.0,6655.548375,284.860056,5403.644,45480,0.526388889,0.001441174
39:00.0,6656.106949,286.104451,5404.324,45540,0.527083333,0.001443076
40:00.0,6656.607566,287.248875,5404.934,45600,0.527777778,0.001444977
41:00.0,6657.042344,288.272299,5405.464,45660,0.528472222,0.001446878
42:00.0,6657.403422,289.155794,5405.904,45720,0.529166667,0.001448779
43:00.0,6657.680947,289.877441,5406.242,45780,0.529861111,0.001450681
44:00.0,6657.865383,290.415987,5406.466,45840,0.530555556,0.001452582
45:00.0,6657.951383,290.758345,5406.571,45900,0.53125,0.001454483
46:00.0,6657.938478,290.901284,5406.555,45960,0.531944444,0.001456385
47:00.0,6657.828302,290.846139,5406.421,46020,0.532638889,0.001458286
48:00.0,6657.622544,290.594525,5406.17,46080,0.533333333,0.001460187
49:00.0,6657.324025,290.150193,5405.807,46140,0.534027778,0.001462088
50:00.0,6656.938444,289.522499,5405.337,46200,0.534722222,0.00146399
51:00.0,6656.47373,288.725335,5404.771,46260,0.535416667,0.001465891
52:00.0,6655.938011,287.773132,5404.119,46320,0.536111111,0.001467792
53:00.0,6655.339522,286.680527,5403.39,46380,0.536805556,0.001469694
54:00.0,6654.688821,285.466782,5402.597,46440,0.5375,0.001471595
55:00.0,6653.999888,284.158344,5401.759,46500,0.538194444,0.001473496
56:00.0,6653.28832,282.78578,5400.892,46560,0.538888889,0.001475397
57:00.0,6652.568352,281.37818,5400.015,46620,0.539583333,0.001477299
58:00.0,6651.851836,279.961399,5399.143,46680,0.540277778,0.0014792
59:00.0,6651.149533,278.561283,5398.288,46740,0.540972222,0.001481101
00:00.0,6650.472594,277.207987,5397.464,46800,0.541666667,0.001483003
01:00.0,6649.832854,275.938619,5396.685,46860,0.542361111,0.001484904
02:00.0,6649.242508,274.798948,5395.966,46920,0.543055556,0.001486805
03:00.0,6648.713848,273.843436,5395.323,46980,0.54375,0.001488706
04:00.0,6648.258608,273.126924,5394.769,47040,0.544444444,0.001490608
05:00.0,6647.88649,272.68261,5394.316,47100,0.545138889,0.001492509
06:00.0,6647.603863,272.501643,5393.972,47160,0.545833333,0.00149441
07:00.0,6647.414056,272.54078,5393.741,47220,0.546527778,0.001496312
08:00.0,6647.319013,272.749432,5393.625,47280,0.547222222,0.001498213
09:00.0,6647.320452,273.08669,5393.627,47340,0.547916667,0.001500114
10:00.0,6647.419022,273.522605,5393.747,47400,0.548611111,0.001502015
11:00.0,6647.612264,274.033902,5393.982,47460,0.549305556,0.001503917
12:00.0,6647.893653,274.601258,5394.325,47520,0.55,0.001505818
13:00.0,6648.25413,275.209362,5394.763,47580,0.550694444,0.001507719
14:00.0,6648.684936,275.847579,5395.288,47640,0.551388889,0.001509621
15:00.0,6649.178949,276.508715,5395.889,47700,0.552083333,0.001511522
16:00.0,6649.729068,277.185563,5396.559,47760,0.552777778,0.001513423
17:00.0,6650.325262,277.867644,5397.284,47820,0.553472222,0.001515324
18:00.0,6650.953533,278.540903,5398.049,47880,0.554166667,0.001517226
19:00.0,6651.59808,279.190527,5398.834,47940,0.554861111,0.001519127
20:00.0,6652.244528,279.80397,5399.621,48000,0.555555556,0.001521028
21:00.0,6652.881127,280.371312,5400.396,48060,0.55625,0.00152293
22:00.0,6653.497432,280.883278,5401.147,48120,0.556944444,0.001524831
23:00.0,6654.082849,281.329927,5401.86,48180,0.557638889,0.001526732
24:00.0,6654.627063,281.701778,5402.522,48240,0.558333333,0.001528633
25:00.0,6655.121445,281.991616,5403.124,48300,0.559027778,0.001530535
26:00.0,6655.559068,282.193965,5403.657,48360,0.559722222,0.001532436
27:00.0,6655.932632,282.301912,5404.112,48420,0.560416667,0.001534337
28:00.0,6656.232253,282.304348,5404.477,48480,0.561111111,0.001536238
29:00.0,6656.44568,282.18705,5404.737,48540,0.561805556,0.00153814
30:00.0,6656.561566,281.938327,5404.878,48600,0.5625,0.001540041
31:00.0,6656.573362,281.555645,5404.893,48660,0.563194444,0.001541942
32:00.0,6656.481255,281.049871,5404.78,48720,0.563888889,0.001543844
33:00.0,6656.29038,280.445396,5404.548,48780,0.564583333,0.001545745
34:00.0,6656.006841,279.780313,5404.203,48840,0.565277778,0.001547646
35:00.0,6655.635186,279.113735,5403.75,48900,0.565972222,0.001549547
36:00.0,6655.179794,278.531778,5403.195,48960,0.566666667,0.001551449
37:00.0,6654.648532,278.104321,5402.548,49020,0.567361111,0.00155335
38:00.0,6654.054225,277.815805,5401.825,49080,0.568055556,0.001555251
39:00.0,6653.411693,277.601092,5401.042,49140,0.56875,0.001557153
40:00.0,6652.733278,277.409147,5400.216,49200,0.569444444,0.001559054
41:00.0,6652.027751,277.211483,5399.357,49260,0.570138889,0.001560955
42:00.0,6651.303648,276.993703,5398.476,49320,0.570833333,0.001562856
43:00.0,6650.573055,276.750379,5397.586,49380,0.571527778,0.001564758
44:00.0,6649.851762,276.482056,5396.708,49440,0.572222222,0.001566659
45:00.0,6649.156215,276.192333,5395.861,49500,0.572916667,0.00156856
46:00.0,6648.500925,275.885571,5395.064,49560,0.573611111,0.001570462
47:00.0,6647.89835,275.566078,5394.33,49620,0.574305556,0.001572363
48:00.0,6647.359901,275.238394,5393.675,49680,0.575,0.001574264
49:00.0,6646.896032,274.907572,5393.11,49740,0.575694444,0.001576165
50:00.0,6646.51535,274.578961,5392.647,49800,0.576388889,0.001578067
51:00.0,6646.223981,274.257874,5392.292,49860,0.577083333,0.001579968
52:00.0,6646.02559,273.9496,5392.051,49920,0.577777778,0.001581869
53:00.0,6645.921553,273.659702,5391.924,49980,0.578472222,0.001583771
54:00.0,6645.911184,273.39449,5391.912,50040,0.579166667,0.001585672
55:00.0,6645.992348,273.161811,5392.011,50100,0.579861111,0.001587573
56:00.0,6646.162332,272.972558,5392.217,50160,0.580555556,0.001589474
57:00.0,6646.418158,272.842987,5392.529,50220,0.58125,0.001591376
58:00.0,6646.756061,272.797739,5392.94,50280,0.581944444,0.001593277
59:00.0,6647.170728,272.873016,5393.445,50340,0.582638889,0.001595178
00:00.0,6647.654798,273.117151,5394.034,50400,0.583333333,0.00159708
01:00.0,6648.198554,273.581254,5394.696,50460,0.584027778,0.001598981
02:00.0,6648.789927,274.294945,5395.416,50520,0.584722222,0.001600882
03:00.0,6649.415432,275.244287,5396.177,50580,0.585416667,0.001602783
04:00.0,6650.061877,276.378783,5396.964,50640,0.586111111,0.001604685
05:00.0,6650.717263,277.63734,5397.762,50700,0.586805556,0.001606586
06:00.0,6651.369664,278.963821,5398.556,50760,0.5875,0.001608487
07:00.0,6652.005409,280.307818,5399.33,50820,0.588194444,0.001610389
08:00.0,6652.609126,281.622904,5400.065,50880,0.588888889,0.00161229
09:00.0,6653.166025,282.868737,5400.743,50940,0.589583333,0.001614191
10:00.0,6653.663849,284.013452,5401.349,51000,0.590277778,0.001616092
11:00.0,6654.092507,285.031989,5401.871,51060,0.590972222,0.001617994
12:00.0,6654.44269,285.902438,5402.298,51120,0.591666667,0.001619895
13:00.0,6654.706009,286.605483,5402.618,51180,0.592361111,0.001621796
14:00.0,6654.876601,287.127142,5402.826,51240,0.593055556,0.001623698
15:00.0,6654.951794,287.460027,5402.918,51300,0.59375,0.001625599
16:00.0,6654.93089,287.600964,5402.892,51360,0.594444444,0.0016275
17:00.0,6654.814046,287.548601,5402.75,51420,0.595138889,0.001629401
18:00.0,6654.602772,287.304217,5402.493,51480,0.595833333,0.001631303
19:00.0,6654.300637,286.873128,5402.125,51540,0.596527778,0.001633204
20:00.0,6653.912253,286.262731,5401.652,51600,0.597222222,0.001635105
21:00.0,6653.441733,285.479303,5401.079,51660,0.597916667,0.001637007
22:00.0,6652.893619,284.529506,5400.411,51720,0.598611111,0.001638908
23:00.0,6652.276235,283.426983,5399.66,51780,0.599305556,0.001640809
24:00.0,6651.603433,282.19633,5398.841,51840,0.6,0.00164271
25:00.0,6650.891993,280.868618,5397.974,51900,0.600694444,0.001644612
26:00.0,6650.157604,279.473718,5397.08,51960,0.601388889,0.001646513
27:00.0,6649.413826,278.038197,5396.175,52020,0.602083333,0.001648414
28:00.0,6648.674405,276.590212,5395.275,52080,0.602777778,0.001650316
29:00.0,6647.954956,275.163865,5394.399,52140,0.603472222,0.001652217
30:00.0,6647.271404,273.797601,5393.567,52200,0.604166667,0.001654118
31:00.0,6646.637199,272.530335,5392.795,52260,0.604861111,0.001656019
32:00.0,6646.062458,271.401633,5392.096,52320,0.605555556,0.001657921
33:00.0,6645.555017,270.455022,5391.478,52380,0.60625,0.001659822
34:00.0,6645.121288,269.735743,5390.951,52440,0.606944444,0.001661723
35:00.0,6644.766421,269.27595,5390.519,52500,0.607638889,0.001663625
36:00.0,6644.495123,269.075896,5390.189,52560,0.608333333,0.001665526
37:00.0,6644.312971,269.103529,5389.967,52620,0.609027778,0.001667427
38:00.0,6644.226092,269.313601,5389.861,52680,0.609722222,0.001669328
39:00.0,6644.238522,269.663799,5389.876,52740,0.610416667,0.00167123
40:00.0,6644.349831,270.119987,5390.012,52800,0.611111111,0.001673131
41:00.0,6644.555606,270.65672,5390.262,52860,0.611805556,0.001675032
42:00.0,6644.849765,271.256216,5390.62,52920,0.6125,0.001676934
43:00.0,6645.22572,271.90556,5391.078,52980,0.613194444,0.001678835
44:00.0,6645.675638,272.593343,5391.625,53040,0.613888889,0.001680736
45:00.0,6646.189763,273.307953,5392.251,53100,0.614583333,0.001682637
46:00.0,6646.756913,274.037641,5392.941,53160,0.615277778,0.001684539
47:00.0,6647.365056,274.770549,5393.681,53220,0.615972222,0.00168644
48:00.0,6648.001166,275.494111,5394.455,53280,0.616666667,0.001688341
49:00.0,6648.651502,276.195284,5395.247,53340,0.617361111,0.001690243
50:00.0,6649.302972,276.861866,5396.04,53400,0.618055556,0.001692144
51:00.0,6649.943723,277.482416,5396.82,53460,0.61875,0.001694045
52:00.0,6650.561394,278.043439,5397.572,53520,0.619444444,0.001695946
53:00.0,6651.141135,278.527275,5398.278,53580,0.620138889,0.001697848
54:00.0,6651.667016,278.915074,5398.918,53640,0.620833333,0.001699749
55:00.0,6652.126342,279.193187,5399.477,53700,0.621527778,0.00170165
56:00.0,6652.51217,279.356085,5399.947,53760,0.622222222,0.001703552
57:00.0,6652.821353,279.402777,5400.323,53820,0.622916667,0.001705453
58:00.0,6653.051122,279.332015,5400.603,53880,0.623611111,0.001707354
59:00.0,6653.198425,279.142251,5400.783,53940,0.624305556,0.001709255
00:00.0,6653.261497,278.834666,5400.859,54000,0.625,0.001711157
01:00.0,6653.239652,278.41292,5400.833,54060,0.625694444,0.001713058
02:00.0,6653.130801,277.879606,5400.7,54120,0.626388889,0.001714959
03:00.0,6652.93144,277.238398,5400.457,54180,0.627083333,0.001716861
04:00.0,6652.639786,276.504139,5400.102,54240,0.627777778,0.001718762
05:00.0,6652.259109,275.719489,5399.639,54300,0.628472222,0.001720663
06:00.0,6651.797219,274.97551,5399.077,54360,0.629166667,0.001722564
07:00.0,6651.263546,274.403156,5398.427,54420,0.629861111,0.001724466
08:00.0,6650.668132,274.048636,5397.702,54480,0.630555556,0.001726367
09:00.0,6650.023151,273.825075,5396.917,54540,0.63125,0.001728268
10:00.0,6649.343401,273.647963,5396.089,54600,0.631944444,0.00173017
11:00.0,6648.643928,273.477158,5395.238,54660,0.632638889,0.001732071
12:00.0,6647.93753,273.296202,5394.378,54720,0.633333333,0.001733972
13:00.0,6647.234988,273.098216,5393.523,54780,0.634027778,0.001735873
14:00.0,6646.546835,272.880813,5392.685,54840,0.634722222,0.001737775
15:00.0,6645.883845,272.64421,5391.879,54900,0.635416667,0.001739676
16:00.0,6645.2564,272.389991,5391.115,54960,0.636111111,0.001741577
17:00.0,6644.674847,272.120506,5390.407,55020,0.636805556,0.001743479
18:00.0,6644.150656,271.839102,5389.769,55080,0.6375,0.00174538
19:00.0,6643.695926,271.550319,5389.216,55140,0.638194444,0.001747281
20:00.0,6643.320972,271.259293,5388.76,55200,0.638888889,0.001749182
21:00.0,6643.032981,270.97097,5388.41,55260,0.639583333,0.001751084
22:00.0,6642.837309,270.690297,5388.171,55320,0.640277778,0.001752985
23:00.0,6642.738871,270.423285,5388.052,55380,0.640972222,0.001754886
24:00.0,6642.740801,270.177669,5388.054,55440,0.641666667,0.001756788
25:00.0,6642.841936,269.962661,5388.177,55500,0.642361111,0.001758689
26:00.0,6643.036805,269.78908,5388.414,55560,0.643055556,0.00176059
27:00.0,6643.318314,269.671477,5388.757,55620,0.64375,0.001762491
28:00.0,6643.679642,269.632222,5389.196,55680,0.644444444,0.001764393
29:00.0,6644.113494,269.705626,5389.724,55740,0.645138889,0.001766294
30:00.0,6644.610842,269.938855,5390.329,55800,0.645833333,0.001768195
31:00.0,6645.161368,270.383866,5390.999,55860,0.646527778,0.001770097
32:00.0,6645.754445,271.075188,5391.721,55920,0.647222222,0.001771998
33:00.0,6646.378632,272.005257,5392.481,55980,0.647916667,0.001773899
34:00.0,6647.020553,273.123956,5393.262,56040,0.648611111,0.0017758
35:00.0,6647.665482,274.36282,5394.047,56100,0.649305556,0.001777702
36:00.0,6648.299396,275.658282,5394.818,56160,0.65,0.001779603
37:00.0,6648.90996,276.96008,5395.562,56220,0.650694444,0.001781504
38:00.0,6649.485665,278.228577,5396.262,56280,0.651388889,0.001783406
39:00.0,6650.015089,279.430331,5396.907,56340,0.652083333,0.001785307
40:00.0,6650.487484,280.536884,5397.482,56400,0.652777778,0.001787208
41:00.0,6650.893311,281.524496,5397.976,56460,0.653472222,0.001789109
42:00.0,6651.223559,282.372003,5398.378,56520,0.654166667,0.001791011
43:00.0,6651.469247,283.059101,5398.677,56580,0.654861111,0.001792912
44:00.0,6651.622649,283.568186,5398.864,56640,0.655555556,0.001794813
45:00.0,6651.678959,283.88745,5398.933,56700,0.65625,0.001796715
46:00.0,6651.636198,284.010797,5398.88,56760,0.656944444,0.001798616
47:00.0,6651.494042,283.935447,5398.707,56820,0.657638889,0.001800517
48:00.0,6651.254008,283.662067,5398.415,56880,0.658333333,0.001802418
49:00.0,6650.920934,283.197638,5398.01,56940,0.659027778,0.00180432
50:00.0,6650.502893,282.555574,5397.501,57000,0.659722222,0.001806221
51:00.0,6650.008725,281.751043,5396.899,57060,0.660416667,0.001808122
52:00.0,6649.446305,280.797326,5396.215,57120,0.661111111,0.001810024
53:00.0,6648.824235,279.708819,5395.457,57180,0.661805556,0.001811925
54:00.0,6648.154539,278.506517,5394.642,57240,0.6625,0.001813826
55:00.0,6647.452264,277.217863,5393.787,57300,0.663194444,0.001815727
56:00.0,6646.732024,275.870408,5392.911,57360,0.663888889,0.001817629
57:00.0,6646.005424,274.48666,5392.026,57420,0.664583333,0.00181953
58:00.0,6645.282024,273.085804,5391.146,57480,0.665277778,0.001821431
59:00.0,6644.57212,271.689658,5390.282,57540,0.665972222,0.001823333
00:00.0,6643.888353,270.327236,5389.45,57600,0.666666667,0.001825234
01:00.0,6643.245376,269.036411,5388.668,57660,0.667361111,0.001827135
02:00.0,6642.658532,267.864568,5387.954,57720,0.668055556,0.001829036
03:00.0,6642.142195,266.868533,5387.326,57780,0.66875,0.001830938
04:00.0,6641.708102,266.109623,5386.798,57840,0.669444444,0.001832839
05:00.0,6641.364529,265.635332,5386.38,57900,0.670138889,0.00183474
06:00.0,6641.116579,265.450565,5386.078,57960,0.670833333,0.001836642
07:00.0,6640.966549,265.511948,5385.895,58020,0.671527778,0.001838543
08:00.0,6640.913677,265.757686,5385.831,58080,0.672222222,0.001840444
09:00.0,6640.954567,266.135819,5385.881,58140,0.672916667,0.001842345
10:00.0,6641.085416,266.612626,5386.04,58200,0.673611111,0.001844247
11:00.0,6641.304241,267.169497,5386.306,58260,0.674305556,0.001846148
12:00.0,6641.610123,267.795558,5386.678,58320,0.675,0.001848049
13:00.0,6641.999869,268.480628,5387.153,58380,0.675694444,0.001849951
14:00.0,6642.465908,269.212337,5387.72,58440,0.676388889,0.001851852
15:00.0,6642.997418,269.977198,5388.366,58500,0.677083333,0.001853753
16:00.0,6643.582186,270.761668,5389.078,58560,0.677777778,0.001855654
17:00.0,6644.206495,271.55092,5389.837,58620,0.678472222,0.001857556
18:00.0,6644.854452,272.327897,5390.626,58680,0.679166667,0.001859457
19:00.0,6645.509677,273.07566,5391.423,58740,0.679861111,0.001861358
20:00.0,6646.158442,273.780891,5392.213,58800,0.680555556,0.00186326
21:00.0,6646.790356,274.433677,5392.982,58860,0.68125,0.001865161
22:00.0,6647.395694,275.02341,5393.719,58920,0.681944444,0.001867062
23:00.0,6647.962983,275.536058,5394.409,58980,0.682638889,0.001868963
24:00.0,6648.479655,275.955893,5395.038,59040,0.683333333,0.001870865
25:00.0,6648.934055,276.268536,5395.591,59100,0.684027778,0.001872766
26:00.0,6649.315972,276.461487,5396.056,59160,0.684722222,0.001874667
27:00.0,6649.61619,276.523529,5396.421,59220,0.685416667,0.001876569
28:00.0,6649.827108,276.446058,5396.678,59280,0.686111111,0.00187847
29:00.0,6649.944015,276.225185,5396.82,59340,0.686805556,0.001880371
30:00.0,6649.964933,275.861395,5396.846,59400,0.6875,0.001882272
31:00.0,6649.889282,275.357667,5396.754,59460,0.688194444,0.001884174
32:00.0,6649.718249,274.721017,5396.546,59520,0.688888889,0.001886075
33:00.0,6649.456489,273.96683,5396.227,59580,0.689583333,0.001887976
34:00.0,6649.111791,273.121243,5395.807,59640,0.690277778,0.001889878
35:00.0,6648.69181,272.223933,5395.296,59700,0.690972222,0.001891779
36:00.0,6648.202016,271.34782,5394.7,59760,0.691666667,0.00189368
37:00.0,6647.648065,270.635792,5394.026,59820,0.692361111,0.001895581
38:00.0,6647.039223,270.204983,5393.285,59880,0.693055556,0.001897483
39:00.0,6646.387403,269.969624,5392.491,59940,0.69375,0.001899384
40:00.0,6645.702864,269.805092,5391.658,60000,0.694444444,0.001901285
41:00.0,6644.993241,269.651283,5390.795,60060,0.695138889,0.001903187
42:00.0,6644.268327,269.484333,5389.913,60120,0.695833333,0.001905088
43:00.0,6643.544533,269.2966,5389.032,60180,0.696527778,0.001906989
44:00.0,6642.842754,269.088761,5388.178,60240,0.697222222,0.00190889
45:00.0,6642.181748,268.86486,5387.374,60300,0.697916667,0.001910792
46:00.0,6641.574237,268.629037,5386.635,60360,0.698611111,0.001912693
47:00.0,6641.028298,268.38455,5385.971,60420,0.699305556,0.001914594
48:00.0,6640.550095,268.134206,5385.389,60480,0.7,0.001916496
49:00.0,6640.144594,267.88067,5384.896,60540,0.700694444,0.001918397
50:00.0,6639.815626,267.626411,5384.495,60600,0.701388889,0.001920298
51:00.0,6639.567201,267.374061,5384.193,60660,0.702083333,0.001922199
52:00.0,6639.404452,267.12727,5383.995,60720,0.702777778,0.001924101
53:00.0,6639.332094,266.891103,5383.907,60780,0.703472222,0.001926002
54:00.0,6639.352171,266.671694,5383.932,60840,0.704166667,0.001927903
55:00.0,6639.464246,266.476347,5384.068,60900,0.704861111,0.001929805
56:00.0,6639.667364,266.315279,5384.315,60960,0.705555556,0.001931706
57:00.0,6639.960007,266.20458,5384.671,61020,0.70625,0.001933607
58:00.0,6640.337377,266.169114,5385.13,61080,0.706944444,0.001935508
59:00.0,6640.789839,266.245028,5385.68,61140,0.707638889,0.00193741
00:00.0,6641.305183,266.481247,5386.307,61200,0.708333333,0.001939311
01:00.0,6641.871974,266.933763,5386.997,61260,0.709027778,0.001941212
02:00.0,6642.479851,267.642138,5387.737,61320,0.709722222,0.001943114
03:00.0,6643.117009,268.598547,5388.512,61380,0.710416667,0.001945015
04:00.0,6643.768723,269.746091,5389.305,61440,0.711111111,0.001946916
05:00.0,6644.418816,271.008886,5390.096,61500,0.711805556,0.001948817
06:00.0,6645.052077,272.318594,5390.866,61560,0.7125,0.001950719
07:00.0,6645.655262,273.622338,5391.6,61620,0.713194444,0.00195262
08:00.0,6646.216758,274.880085,5392.284,61680,0.713888889,0.001954521
09:00.0,6646.726074,276.06038,5392.904,61740,0.714583333,0.001956423
10:00.0,6647.173374,277.137007,5393.448,61800,0.715277778,0.001958324
11:00.0,6647.548997,278.086398,5393.905,61860,0.715972222,0.001960225
12:00.0,6647.843597,278.886796,5394.264,61920,0.716666667,0.001962126
13:00.0,6648.049343,279.519886,5394.514,61980,0.717361111,0.001964028
14:00.0,6648.161047,279.972786,5394.65,62040,0.718055556,0.001965929
15:00.0,6648.176061,280.237816,5394.668,62100,0.71875,0.00196783
16:00.0,6648.093479,280.310854,5394.568,62160,0.719444444,0.001969732
17:00.0,6647.91411,280.191093,5394.349,62220,0.720138889,0.001971633
18:00.0,6647.641094,279.882194,5394.017,62280,0.720833333,0.001973534
19:00.0,6647.279698,279.392002,5393.577,62340,0.721527778,0.001975435
20:00.0,6646.836011,278.730068,5393.037,62400,0.722222222,0.001977337
21:00.0,6646.31626,277.906108,5392.405,62460,0.722916667,0.001979238
22:00.0,6645.727895,276.93188,5391.689,62520,0.723611111,0.001981139
23:00.0,6645.081397,275.824757,5390.902,62580,0.724305556,0.001983041
24:00.0,6644.390356,274.608243,5390.061,62640,0.725,0.001984942
25:00.0,6643.66971,273.308962,5389.184,62700,0.725694444,0.001986843
26:00.0,6642.933807,271.953071,5388.289,62760,0.726388889,0.001988744
27:00.0,6642.195908,270.565305,5387.391,62820,0.727083333,0.001990646
28:00.0,6641.46915,269.171072,5386.507,62880,0.727777778,0.001992547
29:00.0,6640.767556,267.799112,5385.653,62940,0.728472222,0.001994448
30:00.0,6640.105476,266.481659,5384.848,63000,0.729166667,0.00199635
31:00.0,6639.49533,265.251568,5384.106,63060,0.729861111,0.001998251
32:00.0,6638.945641,264.140216,5383.437,63120,0.730555556,0.002000152
33:00.0,6638.461817,263.181456,5382.849,63180,0.73125,0.002002053
34:00.0,6638.049521,262.419979,5382.347,63240,0.731944444,0.002003955
35:00.0,6637.717169,261.908761,5381.943,63300,0.732638889,0.002005856
36:00.0,6637.474693,261.680051,5381.648,63360,0.733333333,0.002007757
37:00.0,6637.329987,261.715985,5381.472,63420,0.734027778,0.002009659
38:00.0,6637.286965,261.963591,5381.42,63480,0.734722222,0.00201156
39:00.0,6637.346445,262.370077,5381.492,63540,0.735416667,0.002013461
40:00.0,6637.507029,262.896853,5381.687,63600,0.736111111,0.002015362
41:00.0,6637.763916,263.515649,5382,63660,0.736805556,0.002017264
42:00.0,6638.10773,264.20302,5382.418,63720,0.7375,0.002019165
43:00.0,6638.52642,264.939873,5382.927,63780,0.738194444,0.002021066
44:00.0,6639.009243,265.71342,5383.515,63840,0.738888889,0.002022968
45:00.0,6639.548571,266.516237,5384.171,63900,0.739583333,0.002024869
46:00.0,6640.137597,267.341383,5384.887,63960,0.740277778,0.00202677
47:00.0,6640.76675,268.177638,5385.652,64020,0.740972222,0.002028671
48:00.0,6641.422503,269.008687,5386.45,64080,0.741666667,0.002030573
49:00.0,6642.088979,269.815629,5387.261,64140,0.742361111,0.002032474
50:00.0,6642.750128,270.579588,5388.065,64200,0.743055556,0.002034375
51:00.0,6643.390722,271.282482,5388.845,64260,0.74375,0.002036277
52:00.0,6643.996273,271.906549,5389.582,64320,0.744444444,0.002038178
53:00.0,6644.552948,272.434327,5390.259,64380,0.745138889,0.002040079
54:00.0,6645.048451,272.850406,5390.862,64440,0.745833333,0.00204198
55:00.0,6645.473721,273.144356,5391.379,64500,0.746527778,0.002043882
56:00.0,6645.823603,273.311588,5391.805,64560,0.747222222,0.002045783
57:00.0,6646.09462,273.349401,5392.135,64620,0.747916667,0.002047684
58:00.0,6646.281277,273.251163,5392.362,64680,0.748611111,0.002049586
59:00.0,6646.375604,273.006442,5392.477,64740,0.749305556,0.002051487
00:00.0,6646.371614,272.609103,5392.472,64800,0.75,0.002053388
01:00.0,6646.269677,272.064389,5392.348,64860,0.750694444,0.002055289
02:00.0,6646.074813,271.385433,5392.111,64920,0.751388889,0.002057191
03:00.0,6645.79057,270.583445,5391.765,64980,0.752083333,0.002059092
04:00.0,6645.417132,269.667407,5391.311,65040,0.752777778,0.002060993
05:00.0,6644.957049,268.660822,5390.751,65100,0.753472222,0.002062895
06:00.0,6644.420913,267.630759,5390.098,65160,0.754166667,0.002064796
07:00.0,6643.824486,266.73456,5389.373,65220,0.754861111,0.002066697
08:00.0,6643.180575,266.179981,5388.589,65280,0.755555556,0.002068598
09:00.0,6642.49666,265.910946,5387.757,65340,0.75625,0.0020705
10:00.0,6641.781125,265.743959,5386.886,65400,0.756944444,0.002072401
11:00.0,6641.048482,265.596599,5385.995,65460,0.757638889,0.002074302
12:00.0,6640.315647,265.443385,5385.104,65520,0.758333333,0.002076204
13:00.0,6639.594797,265.276056,5384.227,65580,0.759027778,0.002078105
14:00.0,6638.893545,265.090575,5383.374,65640,0.759722222,0.002080006
15:00.0,6638.222458,264.885426,5382.558,65700,0.760416667,0.002081907
16:00.0,6637.599166,264.663022,5381.8,65760,0.761111111,0.002083809
17:00.0,6637.043122,264.429114,5381.123,65820,0.761805556,0.00208571
18:00.0,6636.567861,264.189928,5380.545,65880,0.7625,0.002087611
19:00.0,6636.179853,263.950058,5380.073,65940,0.763194444,0.002089513
20:00.0,6635.883002,263.712819,5379.712,66000,0.763888889,0.002091414
21:00.0,6635.681045,263.481658,5379.467,66060,0.764583333,0.002093315
22:00.0,6635.575406,263.260579,5379.338,66120,0.765277778,0.002095216
23:00.0,6635.563422,263.053612,5379.324,66180,0.765972222,0.002097118
24:00.0,6635.640367,262.864923,5379.417,66240,0.766666667,0.002099019
25:00.0,6635.802281,262.700208,5379.614,66300,0.767361111,0.00210092
26:00.0,6636.045951,262.568534,5379.911,66360,0.768055556,0.002102822
27:00.0,6636.367255,262.484128,5380.301,66420,0.76875,0.002104723
28:00.0,6636.760944,262.469222,5380.78,66480,0.769444444,0.002106624
29:00.0,6637.221411,262.559001,5381.34,66540,0.770138889,0.002108525
30:00.0,6637.742064,262.8056,5381.973,66600,0.770833333,0.002110427
31:00.0,6638.313625,263.27023,5382.668,66660,0.771527778,0.002112328
32:00.0,6638.923984,263.992786,5383.411,66720,0.772222222,0.002114229
33:00.0,6639.559876,264.960185,5384.184,66780,0.772916667,0.002116131
34:00.0,6640.207885,266.113546,5384.973,66840,0.773611111,0.002118032
35:00.0,6640.853851,267.380004,5385.758,66900,0.774305556,0.002119933
36:00.0,6641.482593,268.692649,5386.523,66960,0.775,0.002121834
37:00.0,6642.079161,269.996424,5387.249,67020,0.775694444,0.002123736
38:00.0,6642.630056,271.248113,5387.919,67080,0.776388889,0.002125637
39:00.0,6643.123146,272.413228,5388.519,67140,0.777083333,0.002127538
40:00.0,6643.547513,273.463302,5389.036,67200,0.777777778,0.00212944
41:00.0,6643.894303,274.375985,5389.458,67260,0.778472222,0.002131341
42:00.0,6644.157016,275.134943,5389.777,67320,0.779166667,0.002133242
43:00.0,6644.329884,275.726293,5389.988,67380,0.779861111,0.002135143
44:00.0,6644.406524,276.135272,5390.081,67440,0.780555556,0.002137045
45:00.0,6644.381649,276.348881,5390.051,67500,0.78125,0.002138946
