Time (UTCG),Semi-major Axis (km),Apogee Altitude (km),Period (sec),,,
04:00.0,6749.687346,376.923487,5518.696,576240,6.669444444,0.018259944
05:00.0,6749.569589,377.040315,5518.551,576300,6.670138889,0.018261845
06:00.0,6749.544563,377.160655,5518.521,576360,6.670833333,0.018263746
07:00.0,6749.61041,377.281233,5518.602,576420,6.671527778,0.018265648
08:00.0,6749.762342,377.399248,5518.788,576480,6.672222222,0.018267549
09:00.0,6749.994763,377.512429,5519.073,576540,6.672916667,0.01826945
10:00.0,6750.302574,377.618811,5519.45,576600,6.673611111,0.018271351
11:00.0,6750.680675,377.716461,5519.914,576660,6.674305556,0.018273253
12:00.0,6751.123321,377.803411,5520.457,576720,6.675,0.018275154
13:00.0,6751.624411,377.877665,5521.072,576780,6.675694444,0.018277055
14:00.0,6752.177528,377.937096,5521.75,576840,6.676388889,0.018278957
15:00.0,6752.774827,377.979358,5522.483,576900,6.677083333,0.018280858
16:00.0,6753.406054,378.002143,5523.257,576960,6.677777778,0.018282759
17:00.0,6754.059206,378.003905,5524.059,577020,6.678472222,0.01828466
18:00.0,6754.721977,377.985807,5524.872,577080,6.679166667,0.018286562
19:00.0,6755.382121,377.964442,5525.682,577140,6.679861111,0.018288463
20:00.0,6756.02674,378.220944,5526.473,577200,6.680555556,0.018290364
21:00.0,6756.642318,379.394378,5527.228,577260,6.68125,0.018292266
22:00.0,6757.216061,380.674498,5527.932,577320,6.681944444,0.018294167
23:00.0,6757.737009,381.902466,5528.571,577380,6.682638889,0.018296068
24:00.0,6758.195762,383.048257,5529.134,577440,6.683333333,0.018297969
25:00.0,6758.583824,384.092653,5529.61,577500,6.684027778,0.018299871
26:00.0,6758.89383,385.020022,5529.991,577560,6.684722222,0.018301772
27:00.0,6759.120075,385.818019,5530.269,577620,6.685416667,0.018303673
28:00.0,6759.258175,386.476727,5530.438,577680,6.686111111,0.018305575
29:00.0,6759.304429,386.987248,5530.495,577740,6.686805556,0.018307476
30:00.0,6759.256488,387.342526,5530.436,577800,6.6875,0.018309377
31:00.0,6759.114987,387.540246,5530.262,577860,6.688194444,0.018311278
32:00.0,6758.883898,387.583889,5529.979,577920,6.688888889,0.01831318
33:00.0,6758.568828,387.480059,5529.592,577980,6.689583333,0.018315081
34:00.0,6758.175528,387.235551,5529.109,578040,6.690277778,0.018316982
35:00.0,6757.710639,386.858085,5528.539,578100,6.690972222,0.018318884
36:00.0,6757.183326,386.359114,5527.892,578160,6.691666667,0.018320785
37:00.0,6756.604987,385.753913,5527.182,578220,6.692361111,0.018322686
38:00.0,6755.98707,385.05819,5526.424,578280,6.693055556,0.018324587
39:00.0,6755.339913,384.285655,5525.63,578340,6.69375,0.018326489
40:00.0,6754.673994,383.449509,5524.813,578400,6.694444444,0.01832839
41:00.0,6754.001479,382.565107,5523.988,578460,6.695138889,0.018330291
42:00.0,6753.335671,381.64976,5523.171,578520,6.695833333,0.018332193
43:00.0,6752.689243,380.720218,5522.378,578580,6.696527778,0.018334094
44:00.0,6752.07373,379.791623,5521.623,578640,6.697222222,0.018335995
45:00.0,6751.500436,378.878902,5520.92,578700,6.697916667,0.018337896
46:00.0,6750.980626,377.997769,5520.282,578760,6.698611111,0.018339798
47:00.0,6750.524423,377.163908,5519.723,578820,6.699305556,0.018341699
48:00.0,6750.139994,376.392257,5519.251,578880,6.7,0.0183436
49:00.0,6749.834341,375.699033,5518.876,578940,6.700694444,0.018345502
50:00.0,6749.613893,375.104794,5518.606,579000,6.701388889,0.018347403
51:00.0,6749.483121,374.635215,5518.445,579060,6.702083333,0.018349304
52:00.0,6749.442666,374.319381,5518.396,579120,6.702777778,0.018351205
53:00.0,6749.489886,374.187961,5518.454,579180,6.703472222,0.018353107
54:00.0,6749.621767,374.270313,5518.615,579240,6.704166667,0.018355008
55:00.0,6749.836845,374.585825,5518.879,579300,6.704861111,0.018356909
56:00.0,6750.134069,375.132436,5519.244,579360,6.705555556,0.018358811
57:00.0,6750.510544,375.885189,5519.706,579420,6.70625,0.018360712
58:00.0,6750.960857,376.807369,5520.258,579480,6.706944444,0.018362613
59:00.0,6751.477742,377.8619,5520.892,579540,6.707638889,0.018364514
00:00.0,6752.051952,379.014369,5521.596,579600,6.708333333,0.018366416
01:00.0,6752.67134,380.230803,5522.356,579660,6.709027778,0.018368317
02:00.0,6753.321356,381.477481,5523.153,579720,6.709722222,0.018370218
03:00.0,6753.987625,382.724613,5523.971,579780,6.710416667,0.01837212
04:00.0,6754.658067,383.948925,5524.793,579840,6.711111111,0.018374021
05:00.0,6755.322237,385.131199,5525.608,579900,6.711805556,0.018375922
06:00.0,6755.96909,386.251523,5526.402,579960,6.7125,0.018377823
07:00.0,6756.586103,387.287748,5527.159,580020,6.713194444,0.018379725
08:00.0,6757.160537,388.21792,5527.864,580080,6.713888889,0.018381626
09:00.0,6757.680904,389.022838,5528.502,580140,6.714583333,0.018383527
10:00.0,6758.137269,389.686358,5529.062,580200,6.715277778,0.018385429
11:00.0,6758.521085,390.195005,5529.533,580260,6.715972222,0.01838733
12:00.0,6758.825452,390.538445,5529.907,580320,6.716666667,0.018389231
13:00.0,6759.045239,390.709593,5530.177,580380,6.717361111,0.018391132
14:00.0,6759.176455,390.703369,5530.338,580440,6.718055556,0.018393034
15:00.0,6759.215812,390.516049,5530.386,580500,6.71875,0.018394935
16:00.0,6759.161652,390.147269,5530.32,580560,6.719444444,0.018396836
17:00.0,6759.015397,389.602749,5530.14,580620,6.720138889,0.018398738
18:00.0,6758.781511,388.893944,5529.853,580680,6.720833333,0.018400639
19:00.0,6758.465782,388.034703,5529.466,580740,6.721527778,0.01840254
20:00.0,6758.074035,387.039148,5528.985,580800,6.722222222,0.018404441
21:00.0,6757.612608,385.923188,5528.419,580860,6.722916667,0.018406343
22:00.0,6757.089367,384.707084,5527.776,580920,6.723611111,0.018408244
23:00.0,6756.513687,383.416377,5527.07,580980,6.724305556,0.018410145
24:00.0,6755.895602,382.082414,5526.312,581040,6.725,0.018412047
25:00.0,6755.245829,380.746619,5525.514,581100,6.725694444,0.018413948
26:00.0,6754.576393,379.468737,5524.693,581160,6.726388889,0.018415849
27:00.0,6753.900161,378.33431,5523.863,581220,6.727083333,0.01841775
28:00.0,6753.229235,377.44495,5523.04,581280,6.727777778,0.018419652
29:00.0,6752.574455,376.86202,5522.237,581340,6.728472222,0.018421553
30:00.0,6751.947154,376.550026,5521.468,581400,6.729166667,0.018423454
31:00.0,6751.360816,376.419843,5520.748,581460,6.729861111,0.018425356
32:00.0,6750.829694,376.396561,5520.097,581520,6.730555556,0.018427257
33:00.0,6750.365241,376.434392,5519.527,581580,6.73125,0.018429158
34:00.0,6749.974419,376.507924,5519.048,581640,6.731944444,0.018431059
35:00.0,6749.661841,376.603494,5518.665,581700,6.732638889,0.018432961
36:00.0,6749.432966,376.713609,5518.384,581760,6.733333333,0.018434862
37:00.0,6749.294428,376.833481,5518.214,581820,6.734027778,0.018436763
38:00.0,6749.251464,376.959223,5518.161,581880,6.734722222,0.018438665
39:00.0,6749.305761,377.087329,5518.228,581940,6.735416667,0.018440566
40:00.0,6749.455782,377.214685,5518.412,582000,6.736111111,0.018442467
41:00.0,6749.698103,377.338473,5518.709,582060,6.736805556,0.018444368
42:00.0,6750.02756,377.455878,5519.113,582120,6.7375,0.01844627
43:00.0,6750.436381,377.563914,5519.615,582180,6.738194444,0.018448171
44:00.0,6750.914149,377.659572,5520.201,582240,6.738888889,0.018450072
45:00.0,6751.449193,377.740073,5520.857,582300,6.739583333,0.018451974
46:00.0,6752.03008,377.802986,5521.569,582360,6.740277778,0.018453875
47:00.0,6752.646065,377.846199,5522.325,582420,6.740972222,0.018455776
48:00.0,6753.286824,377.867958,5523.111,582480,6.741666667,0.018457677
49:00.0,6753.94226,377.867219,5523.915,582540,6.742361111,0.018459579
50:00.0,6754.602353,377.845255,5524.725,582600,6.743055556,0.01846148
51:00.0,6755.256636,377.817733,5525.528,582660,6.74375,0.018463381
52:00.0,6755.893678,378.073892,5526.309,582720,6.744444444,0.018465283
53:00.0,6756.501334,379.253666,5527.055,582780,6.745138889,0.018467184
54:00.0,6757.067729,380.526455,5527.75,582840,6.745833333,0.018469085
55:00.0,6757.582045,381.746892,5528.381,582900,6.746527778,0.018470986
56:00.0,6758.034519,382.88574,5528.936,582960,6.747222222,0.018472888
57:00.0,6758.416195,383.923182,5529.405,583020,6.747916667,0.018474789
58:00.0,6758.719168,384.842571,5529.777,583080,6.748611111,0.01847669
59:00.0,6758.937296,385.63051,5530.044,583140,6.749305556,0.018478592
00:00.0,6759.066727,386.277565,5530.203,583200,6.75,0.018480493
01:00.0,6759.105799,386.778142,5530.251,583260,6.750694444,0.018482394
02:00.0,6759.054452,387.129547,5530.188,583320,6.751388889,0.018484295
03:00.0,6758.913547,387.330781,5530.015,583380,6.752083333,0.018486197
04:00.0,6758.68453,387.381774,5529.734,583440,6.752777778,0.018488098
05:00.0,6758.369821,387.283767,5529.348,583500,6.753472222,0.018489999
06:00.0,6757.973862,387.040892,5528.862,583560,6.754166667,0.018491901
07:00.0,6757.504005,386.661723,5528.285,583620,6.754861111,0.018493802
08:00.0,6756.970287,386.15916,5527.63,583680,6.755555556,0.018495703
09:00.0,6756.384147,385.548478,5526.911,583740,6.75625,0.018497604
10:00.0,6755.757214,384.845271,5526.142,583800,6.756944444,0.018499506
11:00.0,6755.10107,384.064842,5525.337,583860,6.757638889,0.018501407
12:00.0,6754.427624,383.222721,5524.511,583920,6.758333333,0.018503308
13:00.0,6753.749212,382.334876,5523.678,583980,6.759027778,0.01850521
14:00.0,6753.078294,381.417293,5522.855,584040,6.759722222,0.018507111
15:00.0,6752.427299,380.485786,5522.057,584100,6.760416667,0.018509012
16:00.0,6751.808692,379.556365,5521.298,584160,6.761111111,0.018510913
17:00.0,6751.2346,378.6452,5520.594,584220,6.761805556,0.018512815
18:00.0,6750.715784,377.767608,5519.957,584280,6.7625,0.018514716
19:00.0,6750.26107,376.937416,5519.4,584340,6.763194444,0.018516617
20:00.0,6749.877828,376.168031,5518.93,584400,6.763888889,0.018518519
21:00.0,6749.572987,375.475162,5518.556,584460,6.764583333,0.01852042
22:00.0,6749.353013,374.87911,5518.286,584520,6.765277778,0.018522321
23:00.0,6749.222698,374.405606,5518.126,584580,6.765972222,0.018524222
24:00.0,6749.184326,374.086238,5518.079,584640,6.766666667,0.018526124
25:00.0,6749.238229,373.958269,5518.145,584700,6.767361111,0.018528025
26:00.0,6749.383719,374.058692,5518.324,584760,6.768055556,0.018529926
27:00.0,6749.618709,374.408176,5518.612,584820,6.76875,0.018531828
28:00.0,6749.93832,374.99611,5519.004,584880,6.769444444,0.018533729
29:00.0,6750.334486,375.784846,5519.49,584940,6.770138889,0.01853563
30:00.0,6750.797522,376.728379,5520.058,585000,6.770833333,0.018537531
31:00.0,6751.318056,377.786438,5520.696,585060,6.771527778,0.018539433
32:00.0,6751.887271,378.926924,5521.394,585120,6.772222222,0.018541334
33:00.0,6752.495723,380.122131,5522.141,585180,6.772916667,0.018543235
34:00.0,6753.132776,381.346084,5522.922,585240,6.773611111,0.018545137
35:00.0,6753.787496,382.575094,5523.725,585300,6.774305556,0.018547038
36:00.0,6754.449429,383.788199,5524.537,585360,6.775,0.018548939
37:00.0,6755.107769,384.964744,5525.345,585420,6.775694444,0.01855084
38:00.0,6755.749908,386.08138,5526.133,585480,6.776388889,0.018552742
39:00.0,6756.36176,387.112844,5526.884,585540,6.777083333,0.018554643
40:00.0,6756.930204,388.036597,5527.581,585600,6.777777778,0.018556544
41:00.0,6757.445195,388.836352,5528.213,585660,6.778472222,0.018558446
42:00.0,6757.899251,389.500516,5528.77,585720,6.779166667,0.018560347
43:00.0,6758.285167,390.0177,5529.244,585780,6.779861111,0.018562248
44:00.0,6758.594813,390.374756,5529.624,585840,6.780555556,0.018564149
45:00.0,6758.820346,390.559403,5529.901,585900,6.78125,0.018566051
46:00.0,6758.956223,390.564016,5530.067,585960,6.781944444,0.018567952
47:00.0,6758.999811,390.386483,5530.121,586020,6.782638889,0.018569853
48:00.0,6758.950448,390.028265,5530.06,586080,6.783333333,0.018571755
49:00.0,6758.808613,389.492975,5529.886,586140,6.784027778,0.018573656
50:00.0,6758.576282,388.787282,5529.601,586200,6.784722222,0.018575557
51:00.0,6758.257807,387.922714,5529.21,586260,6.785416667,0.018577458
52:00.0,6757.860187,386.916199,5528.722,586320,6.786111111,0.01857936
53:00.0,6757.392452,385.78905,5528.148,586380,6.786805556,0.018581261
54:00.0,6756.864604,384.565481,5527.501,586440,6.7875,0.018583162
55:00.0,6756.286707,383.272035,5526.792,586500,6.788194444,0.018585064
56:00.0,6755.668335,381.938853,5526.033,586560,6.788888889,0.018586965
57:00.0,6755.019105,380.60505,5525.236,586620,6.789583333,0.018588866
58:00.0,6754.350228,379.328654,5524.416,586680,6.790277778,0.018590767
59:00.0,6753.675578,378.195499,5523.588,586740,6.790972222,0.018592669
00:00.0,6753.010493,377.306487,5522.772,586800,6.791666667,0.01859457
01:00.0,6752.368557,376.718198,5521.985,586860,6.792361111,0.018596471
02:00.0,6751.759204,376.393287,5521.237,586920,6.793055556,0.018598372
03:00.0,6751.188746,376.246528,5520.537,586980,6.79375,0.018600274
04:00.0,6750.664031,376.207889,5519.894,587040,6.794444444,0.018602175
05:00.0,6750.195115,376.23493,5519.319,587100,6.795138889,0.018604076
06:00.0,6749.794453,376.303238,5518.827,587160,6.795833333,0.018605978
07:00.0,6749.473664,376.397951,5518.434,587220,6.796527778,0.018607879
08:00.0,6749.240838,376.509351,5518.148,587280,6.797222222,0.01860978
09:00.0,6749.099959,376.630796,5517.976,587340,6.797916667,0.018611681
10:00.0,6749.051802,376.757656,5517.916,587400,6.798611111,0.018613583
11:00.0,6749.095236,376.886645,5517.97,587460,6.799305556,0.018615484
12:00.0,6749.228531,377.015334,5518.133,587520,6.8,0.018617385
13:00.0,6749.450256,377.141638,5518.405,587580,6.800694444,0.018619287
14:00.0,6749.758809,377.263283,5518.784,587640,6.801388889,0.018621188
15:00.0,6750.150557,377.377474,5519.264,587700,6.802083333,0.018623089
16:00.0,6750.618307,377.481003,5519.838,587760,6.802777778,0.01862499
17:00.0,6751.151909,377.570674,5520.492,587820,6.803472222,0.018626892
18:00.0,6751.74036,377.643572,5521.214,587880,6.804166667,0.018628793
19:00.0,6752.372792,377.696917,5521.99,587940,6.804861111,0.018630694
20:00.0,6753.037292,377.727843,5522.805,588000,6.805555556,0.018632596
21:00.0,6753.719657,377.733747,5523.642,588060,6.80625,0.018634497
22:00.0,6754.40454,377.713691,5524.482,588120,6.806944444,0.018636398
23:00.0,6755.078163,377.675016,5525.309,588180,6.807638889,0.018638299
24:00.0,6755.729399,377.828208,5526.108,588240,6.808333333,0.018640201
25:00.0,6756.34797,379.033922,5526.867,588300,6.809027778,0.018642102
26:00.0,6756.922371,380.330077,5527.572,588360,6.809722222,0.018644003
27:00.0,6757.440506,381.562862,5528.207,588420,6.810416667,0.018645905
28:00.0,6757.892337,382.705212,5528.762,588480,6.811111111,0.018647806
29:00.0,6758.271164,383.741806,5529.227,588540,6.811805556,0.018649707
30:00.0,6758.572004,384.661857,5529.596,588600,6.8125,0.018651608
31:00.0,6758.78941,385.454213,5529.863,588660,6.813194444,0.01865351
32:00.0,6758.917634,386.106785,5530.02,588720,6.813888889,0.018655411
33:00.0,6758.95282,386.610111,5530.063,588780,6.814583333,0.018657312
34:00.0,6758.89452,386.960311,5529.992,588840,6.815277778,0.018659214
35:00.0,6758.745048,387.158386,5529.808,588900,6.815972222,0.018661115
36:00.0,6758.508068,387.207759,5529.517,588960,6.816666667,0.018663016
37:00.0,6758.188135,387.113233,5529.125,589020,6.817361111,0.018664917
38:00.0,6757.791029,386.881417,5528.638,589080,6.818055556,0.018666819
39:00.0,6757.323601,386.520553,5528.064,589140,6.81875,0.01866872
40:00.0,6756.793133,386.03936,5527.413,589200,6.819444444,0.018670621
41:00.0,6756.207431,385.446886,5526.694,589260,6.820138889,0.018672523
42:00.0,6755.576033,384.754298,5525.92,589320,6.820833333,0.018674424
43:00.0,6754.91117,383.976687,5525.104,589380,6.821527778,0.018676325
44:00.0,6754.227145,383.132542,5524.265,589440,6.822222222,0.018678226
45:00.0,6753.538602,382.241232,5523.42,589500,6.822916667,0.018680128
46:00.0,6752.859284,381.320908,5522.587,589560,6.823611111,0.018682029
47:00.0,6752.201932,380.388166,5521.78,589620,6.824305556,0.01868393
48:00.0,6751.57855,379.458576,5521.016,589680,6.825,0.018685832
49:00.0,6751.000304,378.546875,5520.306,589740,6.825694444,0.018687733
50:00.0,6750.477334,377.667047,5519.665,589800,6.826388889,0.018689634
51:00.0,6750.019069,376.83328,5519.103,589860,6.827083333,0.018691535
52:00.0,6749.634434,376.061289,5518.631,589920,6.827777778,0.018693437
53:00.0,6749.331294,375.369112,5518.259,589980,6.828472222,0.018695338
54:00.0,6749.11529,374.777121,5517.994,590040,6.829166667,0.018697239
55:00.0,6748.989287,374.308679,5517.84,590100,6.829861111,0.018699141
56:00.0,6748.954171,373.992477,5517.797,590160,6.830555556,0.018701042
57:00.0,6749.010102,373.864029,5517.865,590220,6.83125,0.018702943
58:00.0,6749.156758,373.959884,5518.045,590280,6.831944444,0.018704844
59:00.0,6749.392347,374.301717,5518.334,590340,6.832638889,0.018706746
00:00.0,6749.712618,374.882292,5518.727,590400,6.833333333,0.018708647
01:00.0,6750.111045,375.669272,5519.216,590460,6.834027778,0.018710548
02:00.0,6750.579867,376.621316,5519.791,590520,6.834722222,0.01871245
03:00.0,6751.110788,377.699671,5520.442,590580,6.835416667,0.018714351
04:00.0,6751.694744,378.870548,5521.158,590640,6.836111111,0.018716252
05:00.0,6752.321294,380.103164,5521.927,590700,6.836805556,0.018718153
06:00.0,6752.978349,381.367867,5522.733,590760,6.8375,0.018720055
07:00.0,6753.652316,382.635282,5523.559,590820,6.838194444,0.018721956
08:00.0,6754.328389,383.876003,5524.389,590880,6.838888889,0.018723857
09:00.0,6754.991208,385.061248,5525.202,590940,6.839583333,0.018725759
10:00.0,6755.626347,386.165209,5525.981,591000,6.840277778,0.01872766
11:00.0,6756.222136,387.168028,5526.712,591060,6.840972222,0.018729561
12:00.0,6756.770329,388.05652,5527.385,591120,6.841666667,0.018731462
13:00.0,6757.264719,388.821139,5527.992,591180,6.842361111,0.018733364
14:00.0,6757.698861,389.451637,5528.524,591240,6.843055556,0.018735265
15:00.0,6758.065153,389.93561,5528.974,591300,6.84375,0.018737166
16:00.0,6758.356056,390.261052,5529.331,591360,6.844444444,0.018739068
17:00.0,6758.565792,390.419537,5529.588,591420,6.845138889,0.018740969
18:00.0,6758.690573,390.406429,5529.741,591480,6.845833333,0.01874287
19:00.0,6758.727572,390.218889,5529.787,591540,6.846527778,0.018744771
20:00.0,6758.67459,389.855435,5529.722,591600,6.847222222,0.018746673
21:00.0,6758.531277,389.318391,5529.546,591660,6.847916667,0.018748574
22:00.0,6758.300356,388.61609,5529.263,591720,6.848611111,0.018750475
23:00.0,6757.987082,387.761653,5528.878,591780,6.849305556,0.018752377
24:00.0,6757.597476,386.769853,5528.4,591840,6.85,0.018754278
25:00.0,6757.137639,385.656495,5527.836,591900,6.850694444,0.018756179
26:00.0,6756.614926,384.441572,5527.194,591960,6.851388889,0.01875808
27:00.0,6756.039342,383.152834,5526.488,592020,6.852083333,0.018759982
28:00.0,6755.422945,381.826189,5525.732,592080,6.852777778,0.018761883
29:00.0,6754.777944,380.505538,5524.94,592140,6.853472222,0.018763784
30:00.0,6754.115725,379.247291,5524.128,592200,6.854166667,0.018765686
31:00.0,6753.447714,378.128525,5523.308,592260,6.854861111,0.018767587
32:00.0,6752.786508,377.240207,5522.497,592320,6.855555556,0.018769488
33:00.0,6752.145494,376.639185,5521.711,592380,6.85625,0.018771389
34:00.0,6751.53728,376.299531,5520.965,592440,6.856944444,0.018773291
35:00.0,6750.97274,376.1438,5520.272,592500,6.857638889,0.018775192
36:00.0,6750.46136,376.101676,5519.645,592560,6.858333333,0.018777093
37:00.0,6750.011829,376.127794,5519.094,592620,6.859027778,0.018778995
38:00.0,6749.631782,376.195607,5518.628,592680,6.859722222,0.018780896
39:00.0,6749.327179,376.28955,5518.254,592740,6.860416667,0.018782797
40:00.0,6749.102437,376.400247,5517.979,592800,6.861111111,0.018784698
41:00.0,6748.961381,376.521823,5517.806,592860,6.861805556,0.0187866
42:00.0,6748.907843,376.650221,5517.74,592920,6.8625,0.018788501
43:00.0,6748.945072,376.78212,5517.786,592980,6.863194444,0.018790402
44:00.0,6749.074416,376.914353,5517.944,593040,6.863888889,0.018792304
45:00.0,6749.294336,377.043729,5518.214,593100,6.864583333,0.018794205
46:00.0,6749.600356,377.167075,5518.589,593160,6.865277778,0.018796106
47:00.0,6749.985776,377.281341,5519.062,593220,6.865972222,0.018798007
48:00.0,6750.442625,377.383649,5519.622,593280,6.866666667,0.018799909
49:00.0,6750.962282,377.471231,5520.26,593340,6.867361111,0.01880181
50:00.0,6751.535365,377.541322,5520.963,593400,6.868055556,0.018803711
51:00.0,6752.151116,377.591174,5521.718,593460,6.86875,0.018805613
52:00.0,6752.797227,377.618365,5522.51,593520,6.869444444,0.018807514
53:00.0,6753.460819,377.621433,5523.324,593580,6.870138889,0.018809415
54:00.0,6754.130063,377.601173,5524.146,593640,6.870833333,0.018811316
55:00.0,6754.794836,377.567386,5524.961,593700,6.871527778,0.018813218
56:00.0,6755.445607,377.647619,5525.76,593760,6.872222222,0.018815119
57:00.0,6756.071572,378.654923,5526.528,593820,6.872916667,0.01881702
58:00.0,6756.659879,379.956837,5527.249,593880,6.873611111,0.018818922
59:00.0,6757.196614,381.222482,5527.908,593940,6.874305556,0.018820823
00:00.0,6757.668502,382.406781,5528.487,594000,6.875,0.018822724
01:00.0,6758.064078,383.483661,5528.973,594060,6.875694444,0.018824625
02:00.0,6758.374246,384.433514,5529.353,594120,6.876388889,0.018826527
03:00.0,6758.592834,385.242279,5529.622,594180,6.877083333,0.018828428
04:00.0,6758.717118,385.901984,5529.774,594240,6.877777778,0.018830329
05:00.0,6758.747451,386.410217,5529.811,594300,6.878472222,0.018832231
06:00.0,6758.685745,386.767602,5529.736,594360,6.879166667,0.018834132
07:00.0,6758.533893,386.974891,5529.549,594420,6.879861111,0.018836033
08:00.0,6758.29362,387.032257,5529.254,594480,6.880555556,0.018837934
09:00.0,6757.967871,386.941312,5528.855,594540,6.88125,0.018839836
10:00.0,6757.56225,386.707568,5528.357,594600,6.881944444,0.018841737
11:00.0,6757.085041,386.340795,5527.771,594660,6.882638889,0.018843638
12:00.0,6756.546004,385.85322,5527.11,594720,6.883333333,0.01884554
13:00.0,6755.955396,385.257825,5526.385,594780,6.884027778,0.018847441
14:00.0,6755.324145,384.568432,5525.611,594840,6.884722222,0.018849342
15:00.0,6754.664494,383.800758,5524.801,594900,6.885416667,0.018851243
16:00.0,6753.989758,382.972308,5523.973,594960,6.886111111,0.018853145
17:00.0,6753.312923,382.100384,5523.143,595020,6.886805556,0.018855046
18:00.0,6752.645356,381.199932,5522.324,595080,6.8875,0.018856947
19:00.0,6751.996998,380.283428,5521.529,595140,6.888194444,0.018858849
20:00.0,6751.377879,379.363022,5520.769,595200,6.888888889,0.01886075
21:00.0,6750.79944,378.45298,5520.06,595260,6.889583333,0.018862651
22:00.0,6750.274282,377.570306,5519.416,595320,6.890277778,0.018864552
23:00.0,6749.814587,376.733487,5518.852,595380,6.890972222,0.018866454
24:00.0,6749.430257,375.96067,5518.381,595440,6.891666667,0.018868355
25:00.0,6749.128163,375.269304,5518.01,595500,6.892361111,0.018870256
26:00.0,6748.912676,374.677967,5517.746,595560,6.893055556,0.018872158
27:00.0,6748.786789,374.209825,5517.591,595620,6.89375,0.018874059
28:00.0,6748.752824,373.895839,5517.55,595680,6.894444444,0.01887596
29:00.0,6748.812077,373.774009,5517.622,595740,6.895138889,0.018877861
30:00.0,6748.963755,373.880213,5517.809,595800,6.895833333,0.018879763
31:00.0,6749.204334,374.231953,5518.104,595860,6.896527778,0.018881664
32:00.0,6749.528132,374.818396,5518.501,595920,6.897222222,0.018883565
33:00.0,6749.928521,375.607453,5518.992,595980,6.897916667,0.018885467
34:00.0,6750.39845,376.560124,5519.568,596040,6.898611111,0.018887368
35:00.0,6750.929849,377.638585,5520.22,596100,6.899305556,0.018889269
36:00.0,6751.513005,378.807839,5520.935,596160,6.9,0.01889117
37:00.0,6752.136916,380.036062,5521.7,596220,6.900694444,0.018893072
38:00.0,6752.790057,381.294726,5522.502,596280,6.901388889,0.018894973
39:00.0,6753.460307,382.557115,5523.324,596340,6.902083333,0.018896874
40:00.0,6754.134394,383.796411,5524.151,596400,6.902777778,0.018898776
41:00.0,6754.798599,384.986632,5524.966,596460,6.903472222,0.018900677
42:00.0,6755.440948,386.106324,5525.754,596520,6.904166667,0.018902578
43:00.0,6756.052245,387.139722,5526.504,596580,6.904861111,0.018904479
44:00.0,6756.623672,388.071534,5527.205,596640,6.905555556,0.018906381
45:00.0,6757.142955,388.879851,5527.842,596700,6.90625,0.018908282
46:00.0,6757.59404,389.536361,5528.396,596760,6.906944444,0.018910183
47:00.0,6757.961982,390.016116,5528.847,596820,6.907638889,0.018912085
48:00.0,6758.238592,390.307656,5529.187,596880,6.908333333,0.018913986
49:00.0,6758.422985,390.412912,5529.413,596940,6.909027778,0.018915887
50:00.0,6758.516923,390.337832,5529.528,597000,6.909722222,0.018917788
51:00.0,6758.520665,390.085045,5529.533,597060,6.910416667,0.01891969
52:00.0,6758.433758,389.656234,5529.426,597120,6.911111111,0.018921591
53:00.0,6758.258686,389.059251,5529.211,597180,6.911805556,0.018923492
54:00.0,6758.002077,388.309841,5528.897,597240,6.9125,0.018925394
55:00.0,6757.671898,387.425929,5528.491,597300,6.913194444,0.018927295
56:00.0,6757.27435,386.422219,5528.003,597360,6.913888889,0.018929196
57:00.0,6756.81411,385.31176,5527.439,597420,6.914583333,0.018931097
58:00.0,6756.296951,384.111889,5526.804,597480,6.915277778,0.018932999
59:00.0,6755.73127,382.847935,5526.11,597540,6.915972222,0.0189349
00:00.0,6755.127036,381.552868,5525.369,597600,6.916666667,0.018936801
01:00.0,6754.494384,380.268369,5524.592,597660,6.917361111,0.018938703
02:00.0,6753.843816,379.051015,5523.794,597720,6.918055556,0.018940604
03:00.0,6753.187223,377.977799,5522.989,597780,6.91875,0.018942505
04:00.0,6752.537765,377.132636,5522.192,597840,6.919444444,0.018944406
05:00.0,6751.908366,376.560344,5521.42,597900,6.920138889,0.018946308
06:00.0,6751.310524,376.232649,5520.687,597960,6.920833333,0.018948209
07:00.0,6750.754627,376.079956,5520.005,598020,6.921527778,0.01895011
08:00.0,6750.250948,376.038874,5519.387,598080,6.922222222,0.018952012
09:00.0,6749.809753,376.066827,5518.846,598140,6.922916667,0.018953913
10:00.0,6749.440173,376.137618,5518.393,598200,6.923611111,0.018955814
11:00.0,6749.149009,376.235116,5518.036,598260,6.924305556,0.018957715
12:00.0,6748.94067,376.349169,5517.78,598320,6.925,0.018959617
13:00.0,6748.818097,376.47319,5517.63,598380,6.925694444,0.018961518
14:00.0,6748.783451,376.602577,5517.587,598440,6.926388889,0.018963419
15:00.0,6748.83768,376.73367,5517.654,598500,6.927083333,0.018965321
16:00.0,6748.979476,376.863212,5517.828,598560,6.927777778,0.018967222
17:00.0,6749.205116,376.988256,5518.105,598620,6.928472222,0.018969123
18:00.0,6749.509737,377.106222,5518.478,598680,6.929166667,0.018971024
19:00.0,6749.888772,377.214744,5518.943,598740,6.929861111,0.018972926
20:00.0,6750.337655,377.311302,5519.493,598800,6.930555556,0.018974827
21:00.0,6750.849822,377.392976,5520.122,598860,6.93125,0.018976728
