Time (UTCG),Semi-major Axis (km),Apogee Altitude (km),Period (sec),,,
59:00.0,6832.706047,465.097596,5620.825,352740,4.082638889,0.011177656
00:00.0,6832.241351,465.014706,5620.252,352800,4.083333333,0.011179557
01:00.0,6831.717434,464.804095,5619.605,352860,4.084027778,0.011181459
02:00.0,6831.144442,464.473209,5618.898,352920,4.084722222,0.01118336
03:00.0,6830.533392,464.031869,5618.145,352980,4.085416667,0.011185261
04:00.0,6829.895477,463.491157,5617.358,353040,4.086111111,0.011187163
05:00.0,6829.241893,462.862919,5616.551,353100,4.086805556,0.011189064
06:00.0,6828.584116,462.160081,5615.74,353160,4.0875,0.011190965
07:00.0,6827.933875,461.396907,5614.938,353220,4.088194444,0.011192866
08:00.0,6827.303502,460.589714,5614.16,353280,4.088888889,0.011194768
09:00.0,6826.705576,459.756738,5613.423,353340,4.089583333,0.011196669
10:00.0,6826.151779,458.91717,5612.74,353400,4.090277778,0.01119857
11:00.0,6825.652144,458.090333,5612.123,353460,4.090972222,0.011200472
12:00.0,6825.21427,457.294431,5611.583,353520,4.091666667,0.011202373
13:00.0,6824.843778,456.546725,5611.126,353580,4.092361111,0.011204274
14:00.0,6824.546002,455.866081,5610.759,353640,4.093055556,0.011206175
15:00.0,6824.327254,455.276058,5610.489,353700,4.09375,0.011208077
16:00.0,6824.193884,454.804936,5610.325,353760,4.094444444,0.011209978
17:00.0,6824.149697,454.481333,5610.27,353820,4.095138889,0.011211879
18:00.0,6824.194317,454.328572,5610.325,353880,4.095833333,0.011213781
19:00.0,6824.324301,454.362316,5610.486,353940,4.096527778,0.011215682
20:00.0,6824.535699,454.591946,5610.746,354000,4.097222222,0.011217583
21:00.0,6824.825291,455.02139,5611.104,354060,4.097916667,0.011219484
22:00.0,6825.189451,455.64646,5611.553,354120,4.098611111,0.011221386
23:00.0,6825.622401,456.451577,5612.087,354180,4.099305556,0.011223287
24:00.0,6826.115893,457.410645,5612.695,354240,4.1,0.011225188
25:00.0,6826.660339,458.491965,5613.367,354300,4.100694444,0.01122709
26:00.0,6827.245804,459.662828,5614.089,354360,4.101388889,0.011228991
27:00.0,6827.861982,460.89106,5614.849,354420,4.102083333,0.011230892
28:00.0,6828.497779,462.144918,5615.633,354480,4.102777778,0.011232793
29:00.0,6829.141449,463.393581,5616.427,354540,4.103472222,0.011234695
30:00.0,6829.78122,464.608315,5617.217,354600,4.104166667,0.011236596
31:00.0,6830.405707,465.763032,5617.987,354660,4.104861111,0.011238497
32:00.0,6831.003822,466.833757,5618.725,354720,4.105555556,0.011240399
33:00.0,6831.564497,467.797842,5619.417,354780,4.10625,0.0112423
34:00.0,6832.076652,468.633781,5620.049,354840,4.106944444,0.011244201
35:00.0,6832.529599,469.321918,5620.608,354900,4.107638889,0.011246102
36:00.0,6832.913803,469.845858,5621.082,354960,4.108333333,0.011248004
37:00.0,6833.221732,470.193921,5621.462,355020,4.109027778,0.011249905
38:00.0,6833.448221,470.359616,5621.741,355080,4.109722222,0.011251806
39:00.0,6833.590109,470.340746,5621.916,355140,4.110416667,0.011253708
40:00.0,6833.645648,470.138301,5621.985,355200,4.111111111,0.011255609
41:00.0,6833.61447,469.756544,5621.946,355260,4.111805556,0.01125751
42:00.0,6833.497946,469.203745,5621.802,355320,4.1125,0.011259411
43:00.0,6833.298751,468.491327,5621.557,355380,4.113194444,0.011261313
44:00.0,6833.020725,467.633641,5621.214,355440,4.113888889,0.011263214
45:00.0,6832.666704,466.644867,5620.777,355500,4.114583333,0.011265115
46:00.0,6832.239788,465.542437,5620.25,355560,4.115277778,0.011267017
47:00.0,6831.745623,464.351842,5619.64,355620,4.115972222,0.011268918
48:00.0,6831.193665,463.108539,5618.959,355680,4.116666667,0.011270819
49:00.0,6830.595892,461.854773,5618.222,355740,4.117361111,0.01127272
50:00.0,6829.964303,460.634758,5617.442,355800,4.118055556,0.011274622
51:00.0,6829.309966,459.492535,5616.635,355860,4.11875,0.011276523
52:00.0,6828.644316,458.471202,5615.814,355920,4.119444444,0.011278424
53:00.0,6827.980618,457.608312,5614.995,355980,4.120138889,0.011280326
54:00.0,6827.333448,456.926894,5614.197,356040,4.120833333,0.011282227
55:00.0,6826.716576,456.429222,5613.436,356100,4.121527778,0.011284128
56:00.0,6826.141423,456.099233,5612.727,356160,4.122222222,0.011286029
57:00.0,6825.617267,455.910911,5612.08,356220,4.122916667,0.011287931
58:00.0,6825.152282,455.836031,5611.507,356280,4.123611111,0.011289832
59:00.0,6824.753917,455.848241,5611.016,356340,4.124305556,0.011291733
00:00.0,6824.428269,455.924455,5610.614,356400,4.125,0.011293634
01:00.0,6824.179276,456.045216,5610.307,356460,4.125694444,0.011295536
02:00.0,6824.008534,456.194754,5610.096,356520,4.126388889,0.011297437
03:00.0,6823.916012,456.360842,5609.982,356580,4.127083333,0.011299338
04:00.0,6823.90138,456.534348,5609.964,356640,4.127777778,0.01130124
05:00.0,6823.965186,456.708397,5610.043,356700,4.128472222,0.011303141
06:00.0,6824.10881,456.877279,5610.22,356760,4.129166667,0.011305042
07:00.0,6824.332782,457.035595,5610.496,356820,4.129861111,0.011306943
08:00.0,6824.634639,457.178134,5610.868,356880,4.130555556,0.011308845
09:00.0,6825.008251,457.300421,5611.329,356940,4.13125,0.011310746
10:00.0,6825.445208,457.399328,5611.868,357000,4.131944444,0.011312647
11:00.0,6825.936717,457.473241,5612.474,357060,4.132638889,0.011314549
12:00.0,6826.474165,457.52195,5613.137,357120,4.133333333,0.01131645
13:00.0,6827.048375,457.546792,5613.845,357180,4.134027778,0.011318351
14:00.0,6827.649103,457.551319,5614.586,357240,4.134722222,0.011320252
15:00.0,6828.265547,457.542331,5615.347,357300,4.135416667,0.011322154
16:00.0,6828.886923,457.531206,5616.113,357360,4.136111111,0.011324055
17:00.0,6829.502148,457.535733,5616.872,357420,4.136805556,0.011325956
18:00.0,6830.099282,457.582143,5617.609,357480,4.1375,0.011327858
19:00.0,6830.665944,457.705475,5618.308,357540,4.138194444,0.011329759
20:00.0,6831.190507,457.944687,5618.955,357600,4.138888889,0.01133166
21:00.0,6831.662693,458.329625,5619.538,357660,4.139583333,0.011333561
22:00.0,6832.073223,458.864086,5620.044,357720,4.140277778,0.011335463
23:00.0,6832.41385,459.518885,5620.465,357780,4.140972222,0.011337364
24:00.0,6832.678628,460.24353,5620.791,357840,4.141666667,0.011339265
25:00.0,6832.864954,460.985909,5621.021,357900,4.142361111,0.011341167
26:00.0,6832.972455,461.704091,5621.154,357960,4.143055556,0.011343068
27:00.0,6833.000376,462.366498,5621.188,358020,4.14375,0.011344969
28:00.0,6832.946461,462.947603,5621.122,358080,4.144444444,0.01134687
29:00.0,6832.808835,463.42649,5620.952,358140,4.145138889,0.011348772
30:00.0,6832.588669,463.788809,5620.68,358200,4.145833333,0.011350673
31:00.0,6832.290454,464.027584,5620.312,358260,4.146527778,0.011352574
32:00.0,6831.919847,464.140517,5619.855,358320,4.147222222,0.011354476
33:00.0,6831.482084,464.12668,5619.315,358380,4.147916667,0.011356377
34:00.0,6830.982854,463.986256,5618.699,358440,4.148611111,0.011358278
35:00.0,6830.430075,463.722687,5618.017,358500,4.149305556,0.011360179
36:00.0,6829.83402,463.34364,5617.282,358560,4.15,0.011362081
37:00.0,6829.205766,462.859384,5616.507,358620,4.150694444,0.011363982
38:00.0,6828.556075,462.280889,5615.705,358680,4.151388889,0.011365883
39:00.0,6827.895817,461.619815,5614.891,358740,4.152083333,0.011367785
40:00.0,6827.236678,460.889572,5614.078,358800,4.152777778,0.011369686
41:00.0,6826.590448,460.104994,5613.281,358860,4.153472222,0.011371587
42:00.0,6825.969517,459.28295,5612.515,358920,4.154166667,0.011373488
43:00.0,6825.385443,458.440821,5611.794,358980,4.154861111,0.01137539
44:00.0,6824.849471,457.597549,5611.133,359040,4.155555556,0.011377291
45:00.0,6824.372057,456.773623,5610.545,359100,4.15625,0.011379192
46:00.0,6823.961884,455.989957,5610.039,359160,4.156944444,0.011381094
47:00.0,6823.625733,455.267505,5609.624,359220,4.157638889,0.011382995
48:00.0,6823.369384,454.628688,5609.308,359280,4.158333333,0.011384896
49:00.0,6823.19794,454.098568,5609.097,359340,4.159027778,0.011386797
50:00.0,6823.114637,453.703157,5608.994,359400,4.159722222,0.011388699
51:00.0,6823.119739,453.46593,5609,359460,4.160416667,0.0113906
52:00.0,6823.211488,453.406433,5609.114,359520,4.161111111,0.011392501
53:00.0,6823.388305,453.541516,5609.332,359580,4.161805556,0.011394403
54:00.0,6823.649224,453.884268,5609.653,359640,4.1625,0.011396304
55:00.0,6823.991531,454.437523,5610.075,359700,4.163194444,0.011398205
56:00.0,6824.408344,455.187427,5610.589,359760,4.163888889,0.011400106
57:00.0,6824.889133,456.105079,5611.182,359820,4.164583333,0.011402008
58:00.0,6825.422543,457.155365,5611.84,359880,4.165277778,0.011403909
59:00.0,6825.998222,458.304147,5612.55,359940,4.165972222,0.01140581
00:00.0,6826.606189,459.519079,5613.3,360000,4.166666667,0.011407712
01:00.0,6827.235631,460.768056,5614.076,360060,4.167361111,0.011409613
02:00.0,6827.875213,462.020164,5614.865,360120,4.168055556,0.011411514
03:00.0,6828.514243,463.247951,5615.654,360180,4.16875,0.011413415
04:00.0,6829.1427,464.427145,5616.429,360240,4.169444444,0.011415317
05:00.0,6829.750086,465.534047,5617.178,360300,4.170138889,0.011417218
06:00.0,6830.324978,466.544565,5617.887,360360,4.170833333,0.011419119
07:00.0,6830.856124,467.436325,5618.543,360420,4.171527778,0.011421021
08:00.0,6831.333655,468.190789,5619.132,360480,4.172222222,0.011422922
09:00.0,6831.748974,468.792681,5619.644,360540,4.172916667,0.011424823
10:00.0,6832.093944,469.228297,5620.07,360600,4.173611111,0.011426724
11:00.0,6832.360916,469.485672,5620.399,360660,4.174305556,0.011428626
12:00.0,6832.543686,469.556477,5620.625,360720,4.175,0.011430527
13:00.0,6832.638127,469.437115,5620.741,360780,4.175694444,0.011432428
14:00.0,6832.642029,469.128375,5620.746,360840,4.176388889,0.01143433
15:00.0,6832.555047,468.635465,5620.639,360900,4.177083333,0.011436231
16:00.0,6832.378962,467.968648,5620.422,360960,4.177777778,0.011438132
17:00.0,6832.118469,467.144557,5620.1,361020,4.178472222,0.011440033
18:00.0,6831.780139,466.184269,5619.683,361080,4.179166667,0.011441935
19:00.0,6831.37098,465.111102,5619.178,361140,4.179861111,0.011443836
20:00.0,6830.898721,463.951786,5618.595,361200,4.180555556,0.011445737
21:00.0,6830.372551,462.738096,5617.946,361260,4.18125,0.011447639
22:00.0,6829.802772,461.505955,5617.243,361320,4.181944444,0.01144954
23:00.0,6829.199059,460.292274,5616.498,361380,4.182638889,0.011451441
24:00.0,6828.569378,459.133497,5615.722,361440,4.183333333,0.011453342
25:00.0,6827.92129,458.06707,5614.922,361500,4.184027778,0.011455244
26:00.0,6827.264433,457.130964,5614.112,361560,4.184722222,0.011457145
27:00.0,6826.611372,456.356757,5613.306,361620,4.185416667,0.011459046
28:00.0,6825.975865,455.76009,5612.523,361680,4.186111111,0.011460948
29:00.0,6825.370533,455.337081,5611.776,361740,4.186805556,0.011462849
30:00.0,6824.806204,455.069247,5611.08,361800,4.1875,0.01146475
31:00.0,6824.292899,454.931525,5610.447,361860,4.188194444,0.011466651
32:00.0,6823.840683,454.897999,5609.889,361920,4.188888889,0.011468553
33:00.0,6823.45926,454.944529,5609.419,361980,4.189583333,0.011470454
34:00.0,6823.156775,455.049748,5609.046,362040,4.190277778,0.011472355
35:00.0,6822.938894,455.195454,5608.777,362100,4.190972222,0.011474257
36:00.0,6822.808662,455.366634,5608.617,362160,4.191666667,0.011476158
37:00.0,6822.766987,455.551165,5608.565,362220,4.192361111,0.011478059
38:00.0,6822.813191,455.739241,5608.622,362280,4.193055556,0.01147996
39:00.0,6822.945004,455.922732,5608.785,362340,4.19375,0.011481862
40:00.0,6823.157958,456.094797,5609.048,362400,4.194444444,0.011483763
41:00.0,6823.445254,456.249986,5609.402,362460,4.195138889,0.011485664
42:00.0,6823.79923,456.384537,5609.838,362520,4.195833333,0.011487566
43:00.0,6824.213695,456.496241,5610.349,362580,4.196527778,0.011489467
44:00.0,6824.684531,456.583735,5610.93,362640,4.197222222,0.011491368
45:00.0,6825.207171,456.645986,5611.575,362700,4.197916667,0.011493269
46:00.0,6825.77325,456.68281,5612.273,362760,4.198611111,0.011495171
47:00.0,6826.370286,456.696222,5613.009,362820,4.199305556,0.011497072
48:00.0,6826.985068,456.691624,5613.767,362880,4.2,0.011498973
49:00.0,6827.606897,456.678422,5614.534,362940,4.200694444,0.011500875
50:00.0,6828.227051,456.67103,5615.299,363000,4.201388889,0.011502776
51:00.0,6828.835632,456.690965,5616.05,363060,4.202083333,0.011504677
52:00.0,6829.420126,456.768689,5616.771,363120,4.202777778,0.011506578
53:00.0,6829.967458,456.941713,5617.446,363180,4.203472222,0.01150848
54:00.0,6830.466656,457.245717,5618.062,363240,4.204166667,0.011510381
55:00.0,6830.909025,457.699524,5618.608,363300,4.204861111,0.011512282
56:00.0,6831.286672,458.292307,5619.074,363360,4.205555556,0.011514184
57:00.0,6831.592404,458.9848,5619.451,363420,4.20625,0.011516085
58:00.0,6831.821249,459.725008,5619.734,363480,4.206944444,0.011517986
59:00.0,6831.970721,460.464607,5619.918,363540,4.207638889,0.011519887
00:00.0,6832.038632,461.164702,5620.002,363600,4.208333333,0.011521789
01:00.0,6832.02143,461.793384,5619.981,363660,4.209027778,0.01152369
02:00.0,6831.916118,462.324301,5619.851,363720,4.209722222,0.011525591
03:00.0,6831.724057,462.739625,5619.614,363780,4.210416667,0.011527493
04:00.0,6831.451778,463.032204,5619.278,363840,4.211111111,0.011529394
05:00.0,6831.107408,463.201944,5618.853,363900,4.211805556,0.011531295
06:00.0,6830.696869,463.249423,5618.346,363960,4.2125,0.011533196
07:00.0,6830.224221,463.173536,5617.763,364020,4.213194444,0.011535098
08:00.0,6829.695129,462.9747,5617.11,364080,4.213888889,0.011536999
09:00.0,6829.118792,462.658301,5616.399,364140,4.214583333,0.0115389
10:00.0,6828.506316,462.233885,5615.644,364200,4.215277778,0.011540802
11:00.0,6827.8683,461.711926,5614.857,364260,4.215972222,0.011542703
12:00.0,6827.214706,461.102711,5614.051,364320,4.216666667,0.011544604
13:00.0,6826.556345,460.417975,5613.239,364380,4.217361111,0.011546505
14:00.0,6825.905092,459.671859,5612.435,364440,4.218055556,0.011548407
15:00.0,6825.272924,458.880151,5611.656,364500,4.21875,0.011550308
16:00.0,6824.671176,458.059136,5610.914,364560,4.219444444,0.011552209
17:00.0,6824.110209,457.225285,5610.222,364620,4.220138889,0.011554111
18:00.0,6823.600187,456.396726,5609.593,364680,4.220833333,0.011556012
19:00.0,6823.150555,455.593172,5609.038,364740,4.221527778,0.011557913
20:00.0,6822.769324,454.835088,5608.568,364800,4.222222222,0.011559814
21:00.0,6822.463377,454.144171,5608.191,364860,4.222916667,0.011561716
22:00.0,6822.239151,453.544946,5607.915,364920,4.223611111,0.011563617
23:00.0,6822.102164,453.0648,5607.746,364980,4.224305556,0.011565518
24:00.0,6822.055629,452.731305,5607.688,365040,4.225,0.01156742
25:00.0,6822.100025,452.569248,5607.743,365100,4.225694444,0.011569321
26:00.0,6822.234238,452.5995,5607.909,365160,4.226388889,0.011571222
27:00.0,6822.456442,452.837723,5608.183,365220,4.227083333,0.011573123
28:00.0,6822.763225,453.290027,5608.561,365280,4.227777778,0.011575025
29:00.0,6823.148229,453.94816,5609.036,365340,4.228472222,0.011576926
30:00.0,6823.602552,454.790185,5609.596,365400,4.229166667,0.011578827
31:00.0,6824.11677,455.787008,5610.23,365460,4.229861111,0.011580729
32:00.0,6824.682062,456.908047,5610.927,365520,4.230555556,0.01158263
33:00.0,6825.289195,458.121685,5611.676,365580,4.23125,0.011584531
34:00.0,6825.92707,459.39373,5612.462,365640,4.231944444,0.011586432
35:00.0,6826.582908,460.6886,5613.271,365700,4.232638889,0.011588334
36:00.0,6827.24359,461.972383,5614.086,365760,4.233333333,0.011590235
37:00.0,6827.896196,463.213818,5614.891,365820,4.234027778,0.011592136
38:00.0,6828.52746,464.382957,5615.67,365880,4.234722222,0.011594038
39:00.0,6829.123881,465.451259,5616.406,365940,4.235416667,0.011595939
40:00.0,6829.67339,466.39472,5617.084,366000,4.236111111,0.01159784
41:00.0,6830.167027,467.19671,5617.693,366060,4.236805556,0.011599741
42:00.0,6830.598729,467.846949,5618.225,366120,4.2375,0.011601643
43:00.0,6830.963622,468.337793,5618.675,366180,4.238194444,0.011603544
44:00.0,6831.256727,468.661743,5619.037,366240,4.238888889,0.011605445
45:00.0,6831.472969,468.811642,5619.304,366300,4.239583333,0.011607347
46:00.0,6831.607624,468.781653,5619.47,366360,4.240277778,0.011609248
47:00.0,6831.656469,468.567719,5619.53,366420,4.240972222,0.011611149
48:00.0,6831.616196,468.168629,5619.481,366480,4.241666667,0.01161305
49:00.0,6831.485569,467.588411,5619.319,366540,4.242361111,0.011614952
50:00.0,6831.266061,466.837494,5619.049,366600,4.243055556,0.011616853
51:00.0,6830.962968,465.934364,5618.675,366660,4.24375,0.011618754
52:00.0,6830.582708,464.900791,5618.205,366720,4.244444444,0.011620656
53:00.0,6830.132317,463.761471,5617.65,366780,4.245138889,0.011622557
54:00.0,6829.619668,462.545211,5617.017,366840,4.245833333,0.011624458
55:00.0,6829.054038,461.286376,5616.319,366900,4.246527778,0.011626359
56:00.0,6828.446039,460.024666,5615.569,366960,4.247222222,0.011628261
57:00.0,6827.807123,458.803545,5614.781,367020,4.247916667,0.011630162
58:00.0,6827.149455,457.668019,5613.97,367080,4.248611111,0.011632063
59:00.0,6826.48603,456.660503,5613.152,367140,4.249305556,0.011633965
00:00.0,6825.830105,455.813777,5612.343,367200,4.25,0.011635866
01:00.0,6825.193665,455.143926,5611.558,367260,4.250694444,0.011637767
02:00.0,6824.586074,454.648541,5610.809,367320,4.251388889,0.011639668
03:00.0,6824.01429,454.311584,5610.103,367380,4.252083333,0.01164157
04:00.0,6823.484667,454.110783,5609.45,367440,4.252777778,0.011643471
05:00.0,6823.004904,454.022935,5608.859,367500,4.253472222,0.011645372
06:00.0,6822.584585,454.025972,5608.341,367560,4.254166667,0.011647274
07:00.0,6822.233912,454.099353,5607.908,367620,4.254861111,0.011649175
08:00.0,6821.961658,454.224324,5607.572,367680,4.255555556,0.011651076
09:00.0,6821.773857,454.384464,5607.341,367740,4.25625,0.011652977
10:00.0,6821.673922,454.56612,5607.218,367800,4.256944444,0.011654879
11:00.0,6821.663509,454.75826,5607.205,367860,4.257638889,0.01165678
12:00.0,6821.742875,454.951841,5607.303,367920,4.258333333,0.011658681
13:00.0,6821.910389,455.1392,5607.509,367980,4.259027778,0.011660583
14:00.0,6822.162187,455.313855,5607.82,368040,4.259722222,0.011662484
15:00.0,6822.492775,455.470525,5608.227,368100,4.260416667,0.011664385
16:00.0,6822.895837,455.605003,5608.724,368160,4.261111111,0.011666286
17:00.0,6823.363867,455.713923,5609.301,368220,4.261805556,0.011668188
18:00.0,6823.886844,455.794928,5609.946,368280,4.2625,0.011670089
19:00.0,6824.45211,455.847394,5610.643,368340,4.263194444,0.01167199
20:00.0,6825.046708,455.87318,5611.377,368400,4.263888889,0.011673892
21:00.0,6825.66029,455.876855,5612.133,368460,4.264583333,0.011675793
22:00.0,6826.285351,455.865785,5612.904,368520,4.265277778,0.011677694
23:00.0,6826.914312,455.851152,5613.68,368580,4.265972222,0.011679595
24:00.0,6827.536677,455.850202,5614.448,368640,4.266666667,0.011681497
25:00.0,6828.139393,455.888487,5615.191,368700,4.267361111,0.011683398
26:00.0,6828.709658,455.999977,5615.895,368760,4.268055556,0.011685299
27:00.0,6829.236831,456.222598,5616.545,368820,4.26875,0.011687201
28:00.0,6829.71187,456.587029,5617.131,368880,4.269444444,0.011689102
29:00.0,6830.126056,457.101026,5617.642,368940,4.270138889,0.011691003
30:00.0,6830.47112,457.740908,5618.068,369000,4.270833333,0.011692904
31:00.0,6830.740323,458.459875,5618.4,369060,4.271527778,0.011694806
32:00.0,6830.928753,459.205103,5618.632,369120,4.272222222,0.011696707
33:00.0,6831.03277,459.929469,5618.761,369180,4.272916667,0.011698608
34:00.0,6831.050105,460.595478,5618.782,369240,4.273611111,0.01170051
35:00.0,6830.980891,461.176081,5618.697,369300,4.274305556,0.011702411
36:00.0,6830.82781,461.654035,5618.508,369360,4.275,0.011704312
37:00.0,6830.594395,462.018759,5618.22,369420,4.275694444,0.011706213
38:00.0,6830.28338,462.262229,5617.836,369480,4.276388889,0.011708115
39:00.0,6829.897556,462.377774,5617.36,369540,4.277083333,0.011710016
40:00.0,6829.442334,462.362573,5616.799,369600,4.277777778,0.011711917
41:00.0,6828.926721,462.219821,5616.162,369660,4.278472222,0.011713819
42:00.0,6828.361361,461.957068,5615.465,369720,4.279166667,0.01171572
43:00.0,6827.756309,461.582738,5614.719,369780,4.279861111,0.011717621
44:00.0,6827.121424,461.105388,5613.936,369840,4.280555556,0.011719522
45:00.0,6826.468306,460.536162,5613.13,369900,4.28125,0.011721424
46:00.0,6825.810271,459.889974,5612.318,369960,4.281944444,0.011723325
47:00.0,6825.159616,459.182661,5611.516,370020,4.282638889,0.011725226
48:00.0,6824.525183,458.426903,5610.734,370080,4.283333333,0.011727128
49:00.0,6823.91514,457.634128,5609.981,370140,4.284027778,0.011729029
50:00.0,6823.339131,456.817881,5609.271,370200,4.284722222,0.01173093
51:00.0,6822.80926,455.997114,5608.618,370260,4.285416667,0.011732831
52:00.0,6822.33727,455.194012,5608.036,370320,4.286111111,0.011734733
53:00.0,6821.931584,454.429618,5607.535,370380,4.286805556,0.011736634
54:00.0,6821.597493,453.722789,5607.123,370440,4.2875,0.011738535
55:00.0,6821.339506,453.093253,5606.805,370500,4.288194444,0.011740437
56:00.0,6821.162459,452.564281,5606.587,370560,4.288888889,0.011742338
57:00.0,6821.070357,452.161548,5606.474,370620,4.289583333,0.011744239
58:00.0,6821.065079,451.909922,5606.467,370680,4.290277778,0.01174614
59:00.0,6821.146794,451.83176,5606.568,370740,4.290972222,0.011748042
00:00.0,6821.315073,451.946417,5606.775,370800,4.291666667,0.011749943
01:00.0,6821.568735,452.267633,5607.088,370860,4.292361111,0.011751844
02:00.0,6821.904491,452.798458,5607.502,370920,4.293055556,0.011753746
03:00.0,6822.316283,453.528329,5608.01,370980,4.29375,0.011755647
04:00.0,6822.796265,454.435634,5608.602,371040,4.294444444,0.011757548
05:00.0,6823.336108,455.492903,5609.267,371100,4.295138889,0.011759449
06:00.0,6823.926943,456.669542,5609.996,371160,4.295833333,0.011761351
07:00.0,6824.558119,457.931368,5610.774,371220,4.296527778,0.011763252
08:00.0,6825.216424,459.240383,5611.586,371280,4.297222222,0.011765153
09:00.0,6825.886885,460.557258,5612.413,371340,4.297916667,0.011767055
10:00.0,6826.554609,461.845391,5613.236,371400,4.298611111,0.011768956
11:00.0,6827.206255,463.073678,5614.04,371460,4.299305556,0.011770857
12:00.0,6827.830253,464.216414,5614.81,371520,4.3,0.011772758
13:00.0,6828.415897,465.250997,5615.532,371580,4.300694444,0.01177466
14:00.0,6828.952289,466.155604,5616.194,371640,4.301388889,0.011776561
15:00.0,6829.428202,466.908952,5616.781,371700,4.302083333,0.011778462
16:00.0,6829.83327,467.492664,5617.281,371760,4.302777778,0.011780364
17:00.0,6830.159692,467.8944,5617.683,371820,4.303472222,0.011782265
18:00.0,6830.403067,468.10905,5617.984,371880,4.304166667,0.011784166
19:00.0,6830.561669,468.136932,5618.179,371940,4.304861111,0.011786067
20:00.0,6830.634882,467.980703,5618.27,372000,4.305555556,0.011787969
21:00.0,6830.622169,467.643659,5618.254,372060,4.30625,0.01178987
22:00.0,6830.523254,467.130506,5618.132,372120,4.306944444,0.011791771
23:00.0,6830.338846,466.449034,5617.905,372180,4.307638889,0.011793673
24:00.0,6830.071877,465.612452,5617.575,372240,4.308333333,0.011795574
25:00.0,6829.727563,464.63948,5617.15,372300,4.309027778,0.011797475
26:00.0,6829.312193,463.552297,5616.638,372360,4.309722222,0.011799376
27:00.0,6828.832505,462.375892,5616.046,372420,4.310416667,0.011801278
28:00.0,6828.29543,461.138498,5615.384,372480,4.311111111,0.011803179
29:00.0,6827.708807,459.873675,5614.66,372540,4.311805556,0.01180508
30:00.0,6827.082466,458.622024,5613.887,372600,4.3125,0.011806982
31:00.0,6826.428491,457.42967,5613.081,372660,4.313194444,0.011808883
32:00.0,6825.760149,456.342696,5612.257,372720,4.313888889,0.011810784
33:00.0,6825.090344,455.399896,5611.43,372780,4.314583333,0.011812685
34:00.0,6824.430992,454.627095,5610.617,372840,4.315277778,0.011814587
35:00.0,6823.793582,454.034453,5609.831,372900,4.315972222,0.011816488
36:00.0,6823.189883,453.616604,5609.087,372960,4.316666667,0.011818389
37:00.0,6822.631687,453.355515,5608.399,373020,4.317361111,0.011820291
38:00.0,6822.129694,453.225533,5607.78,373080,4.318055556,0.011822192
39:00.0,6821.692409,453.198873,5607.24,373140,4.31875,0.011824093
40:00.0,6821.325677,453.249701,5606.788,373200,4.319444444,0.011825994
41:00.0,6821.03295,453.356224,5606.427,373260,4.320138889,0.011827896
42:00.0,6820.816251,453.50126,5606.16,373320,4.320833333,0.011829797
43:00.0,6820.677678,453.671807,5605.989,373380,4.321527778,0.011831698
44:00.0,6820.620507,453.85785,5605.919,373440,4.322222222,0.0118336
45:00.0,6820.648653,454.050881,5605.954,373500,4.322916667,0.011835501
46:00.0,6820.764456,454.242882,5606.096,373560,4.323611111,0.011837402
47:00.0,6820.966587,454.426309,5606.346,373620,4.324305556,0.011839303
48:00.0,6821.25002,454.594706,5606.695,373680,4.325,0.011841205
49:00.0,6821.607923,454.743165,5607.136,373740,4.325694444,0.011843106
50:00.0,6822.033351,454.868177,5607.661,373800,4.326388889,0.011845007
51:00.0,6822.519245,454.967257,5608.26,373860,4.327083333,0.011846909
52:00.0,6823.05745,455.038923,5608.924,373920,4.327777778,0.01184881
53:00.0,6823.638346,455.083118,5609.64,373980,4.328472222,0.011850711
54:00.0,6824.25131,455.101811,5610.396,374040,4.329166667,0.011852612
55:00.0,6824.884947,455.099725,5611.177,374100,4.329861111,0.011854514
56:00.0,6825.52673,455.085456,5611.969,374160,4.330555556,0.011856415
57:00.0,6826.163174,455.073031,5612.754,374220,4.33125,0.011858316
58:00.0,6826.781331,455.0834,5613.516,374280,4.331944444,0.011860218
59:00.0,6827.370406,455.145124,5614.243,374340,4.332638889,0.011862119
00:00.0,6827.921652,455.293114,5614.923,374400,4.333333333,0.01186402
01:00.0,6828.426596,455.56276,5615.545,374460,4.334027778,0.011865921
02:00.0,6828.875729,455.977078,5616.1,374520,4.334722222,0.011867823
03:00.0,6829.259237,456.532269,5616.573,374580,4.335416667,0.011869724
04:00.0,6829.568864,457.195175,5616.955,374640,4.336111111,0.011871625
05:00.0,6829.79885,457.916245,5617.238,374700,4.336805556,0.011873527
06:00.0,6829.945398,458.645234,5617.419,374760,4.3375,0.011875428
07:00.0,6830.005912,459.339432,5617.494,374820,4.338194444,0.011877329
08:00.0,6829.979009,459.965555,5617.461,374880,4.338888889,0.01187923
09:00.0,6829.864905,460.499203,5617.32,374940,4.339583333,0.011881132
10:00.0,6829.66541,460.923406,5617.074,375000,4.340277778,0.011883033
11:00.0,6829.383831,461.227024,5616.726,375060,4.340972222,0.011884934
12:00.0,6829.025302,461.403997,5616.284,375120,4.341666667,0.011886836
13:00.0,6828.597109,461.453296,5615.756,375180,4.342361111,0.011888737
14:00.0,6828.107957,461.378041,5615.152,375240,4.343055556,0.011890638
15:00.0,6827.566512,461.183298,5614.485,375300,4.34375,0.011892539
16:00.0,6826.980873,460.874412,5613.762,375360,4.344444444,0.011894441
