Time (UTCG),Semi-major Axis (km),Apogee Altitude (km),Period (sec),,,
53:00.0,6666.609555,293.9024,5417.121,42780,0.495138889,0.001355616
54:00.0,6667.238101,294.165603,5417.887,42840,0.495833333,0.001357518
55:00.0,6667.825954,294.355841,5418.603,42900,0.496527778,0.001359419
56:00.0,6668.361895,294.465864,5419.257,42960,0.497222222,0.00136132
57:00.0,6668.833484,294.486235,5419.832,43020,0.497916667,0.001363222
58:00.0,6669.226806,294.406331,5420.311,43080,0.498611111,0.001365123
59:00.0,6669.530288,294.22,5420.681,43140,0.499305556,0.001367024
00:00.0,6669.73797,293.930561,5420.934,43200,0.5,0.001368925
01:00.0,6669.847813,293.552185,5421.068,43260,0.500694444,0.001370827
02:00.0,6669.857637,293.116442,5421.08,43320,0.501388889,0.001372728
03:00.0,6669.764723,292.703497,5420.967,43380,0.502083333,0.001374629
04:00.0,6669.569714,292.466197,5420.729,43440,0.502777778,0.001376531
05:00.0,6669.279175,292.45276,5420.375,43500,0.503472222,0.001378432
06:00.0,6668.902865,292.532466,5419.916,43560,0.504166667,0.001380333
07:00.0,6668.449112,292.607415,5419.363,43620,0.504861111,0.001382234
08:00.0,6667.924081,292.637739,5418.723,43680,0.505555556,0.001384136
09:00.0,6667.335224,292.608548,5418.005,43740,0.50625,0.001386037
10:00.0,6666.693899,292.516764,5417.223,43800,0.506944444,0.001387938
11:00.0,6666.014192,292.365299,5416.395,43860,0.507638889,0.00138984
12:00.0,6665.310393,292.159131,5415.537,43920,0.508333333,0.001391741
13:00.0,6664.596468,291.903738,5414.667,43980,0.509027778,0.001393642
14:00.0,6663.886865,291.605393,5413.802,44040,0.509722222,0.001395543
15:00.0,6663.196046,291.271225,5412.961,44100,0.510416667,0.001397445
16:00.0,6662.536826,290.908233,5412.157,44160,0.511111111,0.001399346
17:00.0,6661.920021,290.522563,5411.406,44220,0.511805556,0.001401247
18:00.0,6661.355915,290.120146,5410.718,44280,0.5125,0.001403149
19:00.0,6660.855037,289.707742,5410.108,44340,0.513194444,0.00140505
20:00.0,6660.426719,289.292849,5409.586,44400,0.513888889,0.001406951
21:00.0,6660.0774,288.882661,5409.161,44460,0.514583333,0.001408852
22:00.0,6659.81116,288.483784,5408.836,44520,0.515277778,0.001410754
23:00.0,6659.631733,288.103467,5408.618,44580,0.515972222,0.001412655
24:00.0,6659.543308,287.751272,5408.51,44640,0.516666667,0.001414556
25:00.0,6659.549472,287.440075,5408.518,44700,0.517361111,0.001416458
26:00.0,6659.652099,287.186899,5408.643,44760,0.518055556,0.001418359
27:00.0,6659.851066,287.014595,5408.885,44820,0.51875,0.00142026
28:00.0,6660.143661,286.953762,5409.242,44880,0.519444444,0.001422161
29:00.0,6660.523241,287.042266,5409.704,44940,0.520138889,0.001424063
30:00.0,6660.979003,287.319782,5410.259,45000,0.520833333,0.001425964
31:00.0,6661.49831,287.817356,5410.892,45060,0.521527778,0.001427865
32:00.0,6662.0697,288.546321,5411.588,45120,0.522222222,0.001429767
33:00.0,6662.683526,289.493098,5412.336,45180,0.522916667,0.001431668
34:00.0,6663.330132,290.622494,5413.124,45240,0.523611111,0.001433569
35:00.0,6663.998358,291.886811,5413.938,45300,0.524305556,0.00143547
36:00.0,6664.675793,293.235816,5414.764,45360,0.525,0.001437372
37:00.0,6665.349246,294.622295,5415.585,45420,0.525694444,0.001439273
38:00.0,6666.004261,296.001853,5416.383,45480,0.526388889,0.001441174
39:00.0,6666.625257,297.3321,5417.14,45540,0.527083333,0.001443076
40:00.0,6667.197845,298.576059,5417.838,45600,0.527777778,0.001444977
41:00.0,6667.711326,299.706516,5418.464,45660,0.528472222,0.001446878
42:00.0,6668.158031,300.704313,5419.008,45720,0.529166667,0.001448779
43:00.0,6668.529991,301.551133,5419.462,45780,0.529861111,0.001450681
44:00.0,6668.817397,302.225659,5419.812,45840,0.530555556,0.001452582
45:00.0,6669.011224,302.708291,5420.048,45900,0.53125,0.001454483
46:00.0,6669.106857,302.988289,5420.165,45960,0.531944444,0.001456385
47:00.0,6669.104283,303.064319,5420.162,46020,0.532638889,0.001458286
48:00.0,6669.00522,302.93877,5420.041,46080,0.533333333,0.001460187
49:00.0,6668.811393,302.614186,5419.805,46140,0.534027778,0.001462088
50:00.0,6668.525831,302.095749,5419.457,46200,0.534722222,0.00146399
51:00.0,6668.15446,301.394523,5419.004,46260,0.535416667,0.001465891
52:00.0,6667.705249,300.525873,5418.456,46320,0.536111111,0.001467792
53:00.0,6667.186261,299.505673,5417.824,46380,0.536805556,0.001469694
54:00.0,6666.605789,298.350671,5417.116,46440,0.5375,0.001471595
55:00.0,6665.97453,297.083091,5416.347,46500,0.538194444,0.001473496
56:00.0,6665.306493,295.732847,5415.533,46560,0.538888889,0.001475397
57:00.0,6664.61704,294.334079,5414.692,46620,0.539583333,0.001477299
58:00.0,6663.920065,292.920056,5413.843,46680,0.540277778,0.0014792
59:00.0,6663.227199,291.522503,5412.999,46740,0.540972222,0.001481101
00:00.0,6662.549161,290.175596,5412.172,46800,0.541666667,0.001483003
01:00.0,6661.897109,288.919982,5411.378,46860,0.542361111,0.001484904
02:00.0,6661.282843,287.8033,5410.629,46920,0.543055556,0.001486805
03:00.0,6660.718479,286.87598,5409.942,46980,0.54375,0.001488706
04:00.0,6660.21619,286.180586,5409.33,47040,0.544444444,0.001490608
05:00.0,6659.787526,285.736089,5408.808,47100,0.545138889,0.001492509
06:00.0,6659.441937,285.528906,5408.387,47160,0.545833333,0.00149441
07:00.0,6659.185567,285.521472,5408.074,47220,0.546527778,0.001496312
08:00.0,6659.021597,285.670293,5407.875,47280,0.547222222,0.001498213
09:00.0,6658.951862,285.938411,5407.79,47340,0.547916667,0.001500114
10:00.0,6658.977896,286.298032,5407.821,47400,0.548611111,0.001502015
11:00.0,6659.100074,286.727679,5407.97,47460,0.549305556,0.001503917
12:00.0,6659.31568,287.208958,5408.233,47520,0.55,0.001505818
13:00.0,6659.618092,287.725515,5408.601,47580,0.550694444,0.001507719
14:00.0,6659.998308,288.263917,5409.064,47640,0.551388889,0.001509621
15:00.0,6660.447641,288.814456,5409.612,47700,0.552083333,0.001511522
16:00.0,6660.958954,289.370066,5410.235,47760,0.552777778,0.001513423
17:00.0,6661.525097,289.923554,5410.925,47820,0.553472222,0.001515324
18:00.0,6662.136118,290.465275,5411.669,47880,0.554166667,0.001517226
19:00.0,6662.778293,290.983283,5412.452,47940,0.554861111,0.001519127
20:00.0,6663.436182,291.465713,5413.253,48000,0.555555556,0.001521028
21:00.0,6664.095703,291.902988,5414.057,48060,0.55625,0.00152293
22:00.0,6664.745301,292.287819,5414.849,48120,0.556944444,0.001524831
23:00.0,6665.374716,292.613569,5415.616,48180,0.557638889,0.001526732
24:00.0,6665.97358,292.87333,5416.346,48240,0.558333333,0.001528633
25:00.0,6666.531759,293.060875,5417.026,48300,0.559027778,0.001530535
26:00.0,6667.040678,293.172011,5417.646,48360,0.559722222,0.001532436
27:00.0,6667.493372,293.204138,5418.198,48420,0.560416667,0.001534337
28:00.0,6667.882522,293.153946,5418.672,48480,0.561111111,0.001536238
29:00.0,6668.198348,293.015806,5419.057,48540,0.561805556,0.00153814
30:00.0,6668.428802,292.783751,5419.338,48600,0.5625,0.001540041
31:00.0,6668.56264,292.458421,5419.501,48660,0.563194444,0.001541942
32:00.0,6668.593291,292.059388,5419.539,48720,0.563888889,0.001543844
33:00.0,6668.520762,291.646069,5419.45,48780,0.564583333,0.001545745
34:00.0,6668.349998,291.335979,5419.242,48840,0.565277778,0.001547646
35:00.0,6668.087058,291.220248,5418.922,48900,0.565972222,0.001549547
36:00.0,6667.736588,291.234097,5418.494,48960,0.566666667,0.001551449
37:00.0,6667.302982,291.272368,5417.966,49020,0.567361111,0.00155335
38:00.0,6666.793857,291.280636,5417.345,49080,0.568055556,0.001555251
39:00.0,6666.221649,291.240058,5416.648,49140,0.56875,0.001557153
40:00.0,6665.601004,291.147353,5415.891,49200,0.569444444,0.001559054
41:00.0,6664.944473,291.003758,5415.091,49260,0.570138889,0.001560955
42:00.0,6664.261146,290.810248,5414.259,49320,0.570833333,0.001562856
43:00.0,6663.559583,290.567631,5413.404,49380,0.571527778,0.001564758
44:00.0,6662.85153,290.278781,5412.541,49440,0.572222222,0.001566659
45:00.0,6662.15239,289.949669,5411.689,49500,0.572916667,0.00156856
46:00.0,6661.478461,289.58815,5410.868,49560,0.573611111,0.001570462
47:00.0,6660.844289,289.2021,5410.095,49620,0.574305556,0.001572363
48:00.0,6660.262329,288.798747,5409.386,49680,0.575,0.001574264
49:00.0,6659.74389,288.385214,5408.755,49740,0.575694444,0.001576165
50:00.0,6659.299356,287.969099,5408.213,49800,0.576388889,0.001578067
51:00.0,6658.937388,287.558402,5407.772,49860,0.577083333,0.001579968
52:00.0,6658.664242,287.161232,5407.439,49920,0.577777778,0.001581869
53:00.0,6658.483705,286.785885,5407.219,49980,0.578472222,0.001583771
54:00.0,6658.397285,286.441337,5407.114,50040,0.579166667,0.001585672
55:00.0,6658.40443,286.137994,5407.123,50100,0.579861111,0.001587573
56:00.0,6658.503096,285.888898,5407.243,50160,0.580555556,0.001589474
57:00.0,6658.690574,285.711725,5407.471,50220,0.58125,0.001591376
58:00.0,6658.963867,285.631392,5407.804,50280,0.581944444,0.001593277
59:00.0,6659.319266,285.682064,5408.237,50340,0.582638889,0.001595178
00:00.0,6659.751595,285.906058,5408.764,50400,0.583333333,0.00159708
01:00.0,6660.253692,286.345723,5409.376,50460,0.584027778,0.001598981
02:00.0,6660.816096,287.026806,5410.061,50520,0.584722222,0.001600882
03:00.0,6661.427018,287.942613,5410.805,50580,0.585416667,0.001602783
04:00.0,6662.073136,289.054501,5411.592,50640,0.586111111,0.001604685
05:00.0,6662.741204,290.308591,5412.406,50700,0.586805556,0.001606586
06:00.0,6663.419103,291.65218,5413.232,50760,0.5875,0.001608487
07:00.0,6664.095024,293.038929,5414.056,50820,0.588194444,0.001610389
08:00.0,6664.755684,294.425996,5414.861,50880,0.588888889,0.00161229
09:00.0,6665.386033,295.771852,5415.629,50940,0.589583333,0.001614191
10:00.0,6665.971218,297.038698,5416.343,51000,0.590277778,0.001616092
11:00.0,6666.498675,298.195749,5416.986,51060,0.590972222,0.001617994
12:00.0,6666.958147,299.218682,5417.546,51120,0.591666667,0.001619895
13:00.0,6667.3404,300.086471,5418.012,51180,0.592361111,0.001621796
14:00.0,6667.637062,300.780508,5418.373,51240,0.593055556,0.001623698
15:00.0,6667.842026,301.287061,5418.623,51300,0.59375,0.001625599
16:00.0,6667.95231,301.5989,5418.757,51360,0.594444444,0.0016275
17:00.0,6667.967122,301.713389,5418.775,51420,0.595138889,0.001629401
18:00.0,6667.886615,301.62993,5418.677,51480,0.595833333,0.001631303
19:00.0,6667.71212,301.350312,5418.465,51540,0.596527778,0.001633204
20:00.0,6667.446911,300.880246,5418.141,51600,0.597222222,0.001635105
21:00.0,6667.09552,300.228034,5417.713,51660,0.597916667,0.001637007
22:00.0,6666.662176,299.401461,5417.185,51720,0.598611111,0.001638908
23:00.0,6666.151207,298.408549,5416.562,51780,0.599305556,0.001640809
24:00.0,6665.569997,297.263602,5415.854,51840,0.6,0.00164271
25:00.0,6664.931227,295.992032,5415.075,51900,0.600694444,0.001644612
26:00.0,6664.251104,294.627271,5414.246,51960,0.601388889,0.001646513
27:00.0,6663.54546,293.203438,5413.386,52020,0.602083333,0.001648414
28:00.0,6662.82804,291.752541,5412.512,52080,0.602777778,0.001650316
29:00.0,6662.112294,290.309111,5411.64,52140,0.603472222,0.001652217
30:00.0,6661.413365,288.915497,5410.788,52200,0.604166667,0.001654118
31:00.0,6660.747156,287.62107,5409.977,52260,0.604861111,0.001656019
32:00.0,6660.127626,286.476702,5409.222,52320,0.605555556,0.001657921
33:00.0,6659.565472,285.52917,5408.537,52380,0.60625,0.001659822
34:00.0,6659.068888,284.814287,5407.932,52440,0.606944444,0.001661723
35:00.0,6658.644532,284.346213,5407.415,52500,0.607638889,0.001663625
36:00.0,6658.297752,284.111087,5406.993,52560,0.608333333,0.001665526
37:00.0,6658.033173,284.075144,5406.671,52620,0.609027778,0.001667427
38:00.0,6657.855986,284.200298,5406.455,52680,0.609722222,0.001669328
39:00.0,6657.772129,284.45329,5406.353,52740,0.610416667,0.00167123
40:00.0,6657.786109,284.806414,5406.37,52800,0.611111111,0.001673131
41:00.0,6657.898411,285.235955,5406.506,52860,0.611805556,0.001675032
42:00.0,6658.105281,285.722152,5406.758,52920,0.6125,0.001676934
43:00.0,6658.400795,286.249682,5407.118,52980,0.613194444,0.001678835
44:00.0,6658.778418,286.806682,5407.578,53040,0.613888889,0.001680736
45:00.0,6659.230647,287.382638,5408.129,53100,0.614583333,0.001682637
46:00.0,6659.748207,287.967087,5408.76,53160,0.615277778,0.001684539
47:00.0,6660.320333,288.549706,5409.457,53220,0.615972222,0.00168644
48:00.0,6660.935441,289.120541,5410.206,53280,0.616666667,0.001688341
49:00.0,6661.581087,289.669612,5410.993,53340,0.617361111,0.001690243
50:00.0,6662.243943,290.186883,5411.8,53400,0.618055556,0.001692144
51:00.0,6662.910884,290.663137,5412.613,53460,0.61875,0.001694045
52:00.0,6663.569996,291.090218,5413.416,53520,0.619444444,0.001695946
53:00.0,6664.209508,291.459174,5414.196,53580,0.620138889,0.001697848
54:00.0,6664.815618,291.758184,5414.934,53640,0.620833333,0.001699749
55:00.0,6665.372737,291.973824,5415.613,53700,0.621527778,0.00170165
56:00.0,6665.867147,292.095684,5416.216,53760,0.622222222,0.001703552
57:00.0,6666.290337,292.119657,5416.732,53820,0.622916667,0.001705453
58:00.0,6666.638298,292.04633,5417.156,53880,0.623611111,0.001707354
59:00.0,6666.908228,291.877277,5417.485,53940,0.624305556,0.001709255
00:00.0,6667.096986,291.614692,5417.715,54000,0.625,0.001711157
01:00.0,6667.202364,291.265422,5417.843,54060,0.625694444,0.001713058
02:00.0,6667.223427,290.845594,5417.869,54120,0.626388889,0.001714959
03:00.0,6667.158849,290.389277,5417.79,54180,0.627083333,0.001716861
04:00.0,6667.005569,289.971307,5417.603,54240,0.627777778,0.001718762
05:00.0,6666.761012,289.709858,5417.305,54300,0.628472222,0.001720663
06:00.0,6666.426798,289.631034,5416.898,54360,0.629166667,0.001722564
07:00.0,6666.009548,289.633179,5416.389,54420,0.629861111,0.001724466
08:00.0,6665.518337,289.635395,5415.791,54480,0.630555556,0.001726367
09:00.0,6664.962804,289.602626,5415.114,54540,0.63125,0.001728268
10:00.0,6664.354131,289.522376,5414.372,54600,0.631944444,0.00173017
11:00.0,6663.706308,289.393037,5413.582,54660,0.632638889,0.001732071
12:00.0,6663.034651,289.218247,5412.764,54720,0.633333333,0.001733972
13:00.0,6662.352909,289.002822,5411.933,54780,0.634027778,0.001735873
14:00.0,6661.672413,288.750745,5411.104,54840,0.634722222,0.001737775
15:00.0,6661.003575,288.465458,5410.289,54900,0.635416667,0.001739676
16:00.0,6660.357018,288.150768,5409.501,54960,0.636111111,0.001741577
17:00.0,6659.743171,287.810937,5408.754,55020,0.636805556,0.001743479
18:00.0,6659.172113,287.450448,5408.058,55080,0.6375,0.00174538
19:00.0,6658.65462,287.074488,5407.428,55140,0.638194444,0.001747281
20:00.0,6658.202498,286.689661,5406.877,55200,0.638888889,0.001749182
21:00.0,6657.826739,286.303707,5406.419,55260,0.639583333,0.001751084
22:00.0,6657.53548,285.92447,5406.064,55320,0.640277778,0.001752985
23:00.0,6657.334392,285.559777,5405.819,55380,0.640972222,0.001754886
24:00.0,6657.228401,285.218857,5405.69,55440,0.641666667,0.001756788
25:00.0,6657.221487,284.913826,5405.682,55500,0.642361111,0.001758689
26:00.0,6657.314256,284.659847,5405.795,55560,0.643055556,0.00176059
27:00.0,6657.502696,284.474948,5406.024,55620,0.64375,0.001762491
28:00.0,6657.780041,284.381724,5406.362,55680,0.644444444,0.001764393
29:00.0,6658.139331,284.410961,5406.8,55740,0.645138889,0.001766294
30:00.0,6658.573635,284.603046,5407.329,55800,0.645833333,0.001768195
31:00.0,6659.07466,285.001117,5407.939,55860,0.646527778,0.001770097
32:00.0,6659.632456,285.634658,5408.619,55920,0.647222222,0.001771998
33:00.0,6660.236447,286.503655,5409.355,55980,0.647916667,0.001773899
34:00.0,6660.87565,287.576775,5410.133,56040,0.648611111,0.0017758
35:00.0,6661.53757,288.802479,5410.94,56100,0.649305556,0.001777702
36:00.0,6662.207918,290.122642,5411.757,56160,0.65,0.001779603
37:00.0,6662.872256,291.483304,5412.566,56220,0.650694444,0.001781504
38:00.0,6663.517663,292.840082,5413.353,56280,0.651388889,0.001783406
39:00.0,6664.132541,294.157136,5414.102,56340,0.652083333,0.001785307
40:00.0,6664.70557,295.403438,5414.8,56400,0.652777778,0.001787208
41:00.0,6665.225741,296.551317,5415.434,56460,0.653472222,0.001789109
42:00.0,6665.683133,297.577052,5415.992,56520,0.654166667,0.001791011
43:00.0,6666.068766,298.460045,5416.462,56580,0.654861111,0.001792912
44:00.0,6666.373822,299.180806,5416.833,56640,0.655555556,0.001794813
45:00.0,6666.590071,299.721388,5417.097,56700,0.65625,0.001796715
46:00.0,6666.711559,300.068524,5417.245,56760,0.656944444,0.001798616
47:00.0,6666.735355,300.215097,5417.274,56820,0.657638889,0.001800517
48:00.0,6666.660603,300.158234,5417.183,56880,0.658333333,0.001802418
49:00.0,6666.487917,299.897991,5416.972,56940,0.659027778,0.00180432
50:00.0,6666.220512,299.439547,5416.647,57000,0.659722222,0.001806221
51:00.0,6665.865141,298.795165,5416.213,57060,0.660416667,0.001808122
52:00.0,6665.430563,297.981313,5415.684,57120,0.661111111,0.001810024
53:00.0,6664.925052,297.013735,5415.068,57180,0.661805556,0.001811925
54:00.0,6664.356393,295.907434,5414.375,57240,0.6625,0.001813826
55:00.0,6663.734628,294.682307,5413.617,57300,0.663194444,0.001815727
56:00.0,6663.073411,293.366257,5412.811,57360,0.663888889,0.001817629
57:00.0,6662.387831,291.991283,5411.976,57420,0.664583333,0.00181953
58:00.0,6661.690959,290.587032,5411.127,57480,0.665277778,0.001821431
59:00.0,6660.993021,289.179849,5410.276,57540,0.665972222,0.001823333
00:00.0,6660.303569,287.798456,5409.436,57600,0.666666667,0.001825234
01:00.0,6659.63387,286.480675,5408.621,57660,0.667361111,0.001827135
02:00.0,6658.997503,285.276366,5407.845,57720,0.668055556,0.001829036
03:00.0,6658.409458,284.244843,5407.129,57780,0.66875,0.001830938
04:00.0,6657.884619,283.44396,5406.49,57840,0.669444444,0.001832839
05:00.0,6657.436043,282.90967,5405.943,57900,0.670138889,0.00183474
06:00.0,6657.07364,282.638846,5405.502,57960,0.670833333,0.001836642
07:00.0,6656.803963,282.594296,5405.173,58020,0.671527778,0.001838543
08:00.0,6656.630678,282.726344,5404.962,58080,0.672222222,0.001840444
09:00.0,6656.554584,282.989517,5404.87,58140,0.672916667,0.001842345
10:00.0,6656.573471,283.348231,5404.893,58200,0.673611111,0.001844247
11:00.0,6656.683358,283.777357,5405.027,58260,0.674305556,0.001846148
12:00.0,6656.881007,284.261087,5405.267,58320,0.675,0.001848049
13:00.0,6657.164964,284.789697,5405.613,58380,0.675694444,0.001849951
14:00.0,6657.533424,285.354925,5406.062,58440,0.676388889,0.001851852
15:00.0,6657.981161,285.946896,5406.607,58500,0.677083333,0.001853753
16:00.0,6658.498953,286.554269,5407.238,58560,0.677777778,0.001855654
17:00.0,6659.075381,287.165707,5407.94,58620,0.678472222,0.001857556
18:00.0,6659.697877,287.769937,5408.698,58680,0.679166667,0.001859457
19:00.0,6660.352053,288.3547,5409.495,58740,0.679861111,0.001861358
20:00.0,6661.021866,288.907244,5410.311,58800,0.680555556,0.00186326
21:00.0,6661.692167,289.416797,5411.128,58860,0.68125,0.001865161
22:00.0,6662.351053,289.875933,5411.931,58920,0.681944444,0.001867062
23:00.0,6662.988993,290.278557,5412.708,58980,0.682638889,0.001868963
24:00.0,6663.595905,290.616753,5413.448,59040,0.683333333,0.001870865
25:00.0,6664.159971,290.88026,5414.135,59100,0.684027778,0.001872766
26:00.0,6664.669097,291.058635,5414.756,59160,0.684722222,0.001874667
27:00.0,6665.112435,291.142867,5415.296,59220,0.685416667,0.001876569
28:00.0,6665.48034,291.125205,5415.744,59280,0.686111111,0.00187847
29:00.0,6665.764242,290.999446,5416.09,59340,0.686805556,0.001880371
30:00.0,6665.957645,290.763021,5416.326,59400,0.6875,0.001882272
31:00.0,6666.056986,290.419242,5416.447,59460,0.688194444,0.001884174
32:00.0,6666.060803,289.978683,5416.452,59520,0.688888889,0.001886075
33:00.0,6665.968991,289.465019,5416.34,59580,0.689583333,0.001887976
34:00.0,6665.783847,288.933467,5416.114,59640,0.690277778,0.001889878
35:00.0,6665.511276,288.494968,5415.782,59700,0.690972222,0.001891779
36:00.0,6665.159259,288.254285,5415.353,59760,0.691666667,0.00189368
37:00.0,6664.734696,288.168456,5414.836,59820,0.692361111,0.001895581
38:00.0,6664.242949,288.132563,5414.236,59880,0.693055556,0.001897483
39:00.0,6663.69096,288.086705,5413.564,59940,0.69375,0.001899384
40:00.0,6663.089248,288.007905,5412.83,60000,0.694444444,0.001901285
41:00.0,6662.449379,287.889263,5412.051,60060,0.695138889,0.001903187
42:00.0,6661.780458,287.728465,5411.236,60120,0.695833333,0.001905088
43:00.0,6661.090403,287.523958,5410.395,60180,0.696527778,0.001906989
44:00.0,6660.391177,287.276472,5409.543,60240,0.697222222,0.00190889
45:00.0,6659.701077,286.991169,5408.702,60300,0.697916667,0.001910792
46:00.0,6659.04057,286.676717,5407.898,60360,0.698611111,0.001912693
47:00.0,6658.426208,286.342076,5407.149,60420,0.699305556,0.001914594
48:00.0,6657.868729,285.994331,5406.47,60480,0.7,0.001916496
49:00.0,6657.375315,285.638907,5405.869,60540,0.700694444,0.001918397
50:00.0,6656.951675,285.280613,5405.353,60600,0.701388889,0.001920298
51:00.0,6656.602239,284.923979,5404.928,60660,0.702083333,0.001922199
52:00.0,6656.330566,284.573414,5404.597,60720,0.702777778,0.001924101
53:00.0,6656.1408,284.234226,5404.366,60780,0.703472222,0.001926002
54:00.0,6656.037956,283.913947,5404.24,60840,0.704166667,0.001927903
55:00.0,6656.025924,283.622638,5404.226,60900,0.704861111,0.001929805
56:00.0,6656.105785,283.372621,5404.323,60960,0.705555556,0.001931706
57:00.0,6656.27673,283.179746,5404.531,61020,0.70625,0.001933607
58:00.0,6656.537689,283.066985,5404.849,61080,0.706944444,0.001935508
59:00.0,6656.886404,283.068049,5405.274,61140,0.707638889,0.00193741
00:00.0,6657.316731,283.227067,5405.798,61200,0.708333333,0.001939311
01:00.0,6657.818116,283.590928,5406.409,61260,0.709027778,0.001941212
02:00.0,6658.378424,284.193943,5407.091,61320,0.709722222,0.001943114
03:00.0,6658.986625,285.041862,5407.832,61380,0.710416667,0.001945015
04:00.0,6659.632173,286.107115,5408.618,61440,0.711111111,0.001946916
05:00.0,6660.302552,287.337733,5409.435,61500,0.711805556,0.001948817
06:00.0,6660.98258,288.671886,5410.264,61560,0.7125,0.001950719
07:00.0,6661.656281,290.050568,5411.084,61620,0.713194444,0.00195262
08:00.0,6662.309017,291.424464,5411.88,61680,0.713888889,0.001954521
09:00.0,6662.928121,292.754553,5412.634,61740,0.714583333,0.001956423
10:00.0,6663.502481,294.009619,5413.334,61800,0.715277778,0.001958324
11:00.0,6664.022021,295.163655,5413.967,61860,0.715972222,0.001960225
12:00.0,6664.477146,296.193653,5414.522,61920,0.716666667,0.001962126
13:00.0,6664.858359,297.078017,5414.986,61980,0.717361111,0.001964028
14:00.0,6665.15672,297.796913,5415.35,62040,0.718055556,0.001965929
15:00.0,6665.365163,298.334532,5415.604,62100,0.71875,0.00196783
16:00.0,6665.479337,298.680676,5415.743,62160,0.719444444,0.001969732
17:00.0,6665.497217,298.82993,5415.765,62220,0.720138889,0.001971633
18:00.0,6665.418404,298.78019,5415.669,62280,0.720833333,0.001973534
19:00.0,6665.2443,298.532929,5415.457,62340,0.721527778,0.001975435
20:00.0,6664.978619,298.094215,5415.133,62400,0.722222222,0.001977337
21:00.0,6664.626901,297.473821,5414.704,62460,0.722916667,0.001979238
22:00.0,6664.19525,296.682763,5414.178,62520,0.723611111,0.001981139
23:00.0,6663.690025,295.732644,5413.563,62580,0.724305556,0.001983041
24:00.0,6663.119117,294.638239,5412.867,62640,0.725,0.001984942
25:00.0,6662.493436,293.420668,5412.104,62700,0.725694444,0.001986843
26:00.0,6661.82663,292.107209,5411.292,62760,0.726388889,0.001988744
27:00.0,6661.133333,290.72824,5410.447,62820,0.727083333,0.001990646
28:00.0,6660.427519,289.314439,5409.587,62880,0.727777778,0.001992547
29:00.0,6659.722237,287.896991,5408.728,62940,0.728472222,0.001994448
30:00.0,6659.030564,286.510629,5407.886,63000,0.729166667,0.00199635
31:00.0,6658.366393,285.196704,5407.077,63060,0.729861111,0.001998251
32:00.0,6657.743679,284.002836,5406.318,63120,0.730555556,0.002000152
33:00.0,6657.174218,282.977793,5405.624,63180,0.73125,0.002002053
34:00.0,6656.665998,282.16357,5405.005,63240,0.731944444,0.002003955
35:00.0,6656.224331,281.587405,5404.467,63300,0.732638889,0.002005856
36:00.0,6655.855131,281.25509,5404.018,63360,0.733333333,0.002007757
37:00.0,6655.566906,281.14888,5403.667,63420,0.734027778,0.002009659
38:00.0,6655.369144,281.23395,5403.426,63480,0.734722222,0.00201156
39:00.0,6655.268954,281.470229,5403.304,63540,0.735416667,0.002013461
40:00.0,6655.269582,281.822146,5403.305,63600,0.736111111,0.002015362
41:00.0,6655.371389,282.262435,5403.429,63660,0.736805556,0.002017264
42:00.0,6655.572473,282.770485,5403.674,63720,0.7375,0.002019165
43:00.0,6655.867423,283.328648,5404.033,63780,0.738194444,0.002021066
44:00.0,6656.246481,283.920559,5404.494,63840,0.738888889,0.002022968
45:00.0,6656.697709,284.532596,5405.044,63900,0.739583333,0.002024869
46:00.0,6657.210737,285.155706,5405.669,63960,0.740277778,0.00202677
47:00.0,6657.778083,285.784309,5406.36,64020,0.740972222,0.002028671
48:00.0,6658.392754,286.412622,5407.109,64080,0.741666667,0.002030573
49:00.0,6659.044974,287.031708,5407.903,64140,0.742361111,0.002032474
50:00.0,6659.721308,287.629481,5408.727,64200,0.743055556,0.002034375
51:00.0,6660.406291,288.192703,5409.562,64260,0.74375,0.002036277
52:00.0,6661.084421,288.70863,5410.388,64320,0.744444444,0.002038178
53:00.0,6661.741017,289.165217,5411.188,64380,0.745138889,0.002040079
54:00.0,6662.362064,289.550499,5411.944,64440,0.745833333,0.00204198
55:00.0,6662.934111,289.852496,5412.641,64500,0.746527778,0.002043882
56:00.0,6663.44516,290.060688,5413.264,64560,0.747222222,0.002045783
57:00.0,6663.886391,290.168516,5413.802,64620,0.747916667,0.002047684
58:00.0,6664.252808,290.174164,5414.248,64680,0.748611111,0.002049586
59:00.0,6664.541015,290.077433,5414.6,64740,0.749305556,0.002051487
00:00.0,6664.745628,289.875313,5414.849,64800,0.75,0.002053388
01:00.0,6664.85887,289.562884,5414.987,64860,0.750694444,0.002055289
02:00.0,6664.874854,289.14166,5415.006,64920,0.751388889,0.002057191
03:00.0,6664.79384,288.629621,5414.908,64980,0.752083333,0.002059092
04:00.0,6664.620619,288.067568,5414.697,65040,0.752777778,0.002060993
05:00.0,6664.358718,287.528078,5414.377,65100,0.753472222,0.002062895
06:00.0,6664.008573,287.114754,5413.951,65160,0.754166667,0.002064796
07:00.0,6663.572922,286.87686,5413.42,65220,0.754861111,0.002066697
08:00.0,6663.062241,286.749932,5412.798,65280,0.755555556,0.002068598
09:00.0,6662.492097,286.65715,5412.103,65340,0.75625,0.0020705
10:00.0,6661.875382,286.557106,5411.351,65400,0.756944444,0.002072401
