Time (UTCG),Semi-major Axis (km),Apogee Altitude (km),Period (sec),,,
33:00.0,6757.415441,383.89676,5528.177,59580,0.689583333,0.001887976
34:00.0,6757.609244,384.393702,5528.414,59640,0.690277778,0.001889878
35:00.0,6757.882916,384.939806,5528.75,59700,0.690972222,0.001891779
36:00.0,6758.233168,385.526855,5529.18,59760,0.691666667,0.00189368
37:00.0,6758.65646,386.147799,5529.7,59820,0.692361111,0.001895581
38:00.0,6759.146776,386.794094,5530.301,59880,0.693055556,0.001897483
39:00.0,6759.694958,387.455342,5530.974,59940,0.69375,0.001899384
40:00.0,6760.28974,388.120302,5531.704,60000,0.694444444,0.001901285
41:00.0,6760.918663,388.777279,5532.476,60060,0.695138889,0.001903187
42:00.0,6761.568016,389.413652,5533.273,60120,0.695833333,0.001905088
43:00.0,6762.22307,390.016156,5534.077,60180,0.696527778,0.001906989
44:00.0,6762.869692,390.572639,5534.871,60240,0.697222222,0.00190889
45:00.0,6763.496142,391.073619,5535.64,60300,0.697916667,0.001910792
46:00.0,6764.093063,391.511601,5536.373,60360,0.698611111,0.001912693
47:00.0,6764.651759,391.878798,5537.059,60420,0.699305556,0.001914594
48:00.0,6765.162803,392.165784,5537.686,60480,0.7,0.001916496
49:00.0,6765.616311,392.362282,5538.243,60540,0.700694444,0.001918397
50:00.0,6766.003068,392.458775,5538.718,60600,0.701388889,0.001920298
51:00.0,6766.315174,392.447352,5539.101,60660,0.702083333,0.001922199
52:00.0,6766.546177,392.322027,5539.385,60720,0.702777778,0.001924101
53:00.0,6766.691525,392.079765,5539.564,60780,0.703472222,0.001926002
54:00.0,6766.748281,391.720501,5539.633,60840,0.704166667,0.001927903
55:00.0,6766.714955,391.247648,5539.592,60900,0.704861111,0.001929805
56:00.0,6766.591388,390.66983,5539.441,60960,0.705555556,0.001931706
57:00.0,6766.379488,390.006875,5539.18,61020,0.70625,0.001933607
58:00.0,6766.084081,389.304056,5538.818,61080,0.706944444,0.001935508
59:00.0,6765.712411,388.660617,5538.361,61140,0.707638889,0.00193741
00:00.0,6765.272414,388.222497,5537.821,61200,0.708333333,0.001939311
01:00.0,6764.771792,388.008019,5537.206,61260,0.709027778,0.001941212
02:00.0,6764.218901,387.896695,5536.527,61320,0.709722222,0.001943114
03:00.0,6763.623659,387.805664,5535.797,61380,0.710416667,0.001945015
04:00.0,6762.99645,387.702125,5535.027,61440,0.711111111,0.001946916
05:00.0,6762.346154,387.57354,5534.228,61500,0.711805556,0.001948817
06:00.0,6761.680548,387.414314,5533.411,61560,0.7125,0.001950719
07:00.0,6761.009607,387.222487,5532.588,61620,0.713194444,0.00195262
08:00.0,6760.34805,386.999851,5531.776,61680,0.713888889,0.001954521
09:00.0,6759.7137,386.751579,5530.997,61740,0.714583333,0.001956423
10:00.0,6759.12297,386.484334,5530.272,61800,0.715277778,0.001958324
11:00.0,6758.587864,386.204272,5529.615,61860,0.715972222,0.001960225
12:00.0,6758.116466,385.916365,5529.037,61920,0.716666667,0.001962126
13:00.0,6757.714762,385.624887,5528.544,61980,0.717361111,0.001964028
14:00.0,6757.387254,385.333879,5528.142,62040,0.718055556,0.001965929
15:00.0,6757.136738,385.04714,5527.835,62100,0.71875,0.00196783
16:00.0,6756.964986,384.768381,5527.624,62160,0.719444444,0.001969732
17:00.0,6756.874068,384.502054,5527.512,62220,0.720138889,0.001971633
18:00.0,6756.866469,384.254356,5527.503,62280,0.720833333,0.001973534
19:00.0,6756.943689,384.033749,5527.598,62340,0.721527778,0.001975435
20:00.0,6757.105209,383.851376,5527.796,62400,0.722222222,0.001977337
21:00.0,6757.349066,383.722633,5528.095,62460,0.722916667,0.001979238
22:00.0,6757.672712,383.670471,5528.492,62520,0.723611111,0.001981139
23:00.0,6758.072341,383.729171,5528.983,62580,0.724305556,0.001983041
24:00.0,6758.541284,383.94504,5529.558,62640,0.725,0.001984942
25:00.0,6759.069678,384.368089,5530.207,62700,0.725694444,0.001986843
26:00.0,6759.646103,385.031294,5530.914,62760,0.726388889,0.001988744
27:00.0,6760.259328,385.930185,5531.667,62820,0.727083333,0.001990646
28:00.0,6760.898355,387.024029,5532.451,62880,0.727777778,0.001992547
29:00.0,6761.551194,388.254517,5533.253,62940,0.728472222,0.001994448
30:00.0,6762.204194,389.5618,5534.054,63000,0.729166667,0.00199635
31:00.0,6762.842846,390.892054,5534.838,63060,0.729861111,0.001998251
32:00.0,6763.453356,392.200401,5535.588,63120,0.730555556,0.002000152
33:00.0,6764.023871,393.451533,5536.288,63180,0.73125,0.002002053
34:00.0,6764.544744,394.618552,5536.928,63240,0.731944444,0.002003955
35:00.0,6765.00783,395.680271,5537.496,63300,0.732638889,0.002005856
36:00.0,6765.40531,396.617905,5537.984,63360,0.733333333,0.002007757
37:00.0,6765.729058,397.413037,5538.382,63420,0.734027778,0.002009659
38:00.0,6765.97131,398.048356,5538.679,63480,0.734722222,0.00201156
39:00.0,6766.126116,398.510261,5538.869,63540,0.735416667,0.002013461
40:00.0,6766.190207,398.79052,5538.948,63600,0.736111111,0.002015362
41:00.0,6766.162642,398.885593,5538.914,63660,0.736805556,0.002017264
42:00.0,6766.044089,398.795158,5538.769,63720,0.7375,0.002019165
43:00.0,6765.836766,398.521917,5538.514,63780,0.738194444,0.002021066
44:00.0,6765.544789,398.072284,5538.155,63840,0.738888889,0.002022968
45:00.0,6765.173991,397.456093,5537.7,63900,0.739583333,0.002024869
46:00.0,6764.731124,396.685077,5537.156,63960,0.740277778,0.00202677
47:00.0,6764.223385,395.771931,5536.533,64020,0.740972222,0.002028671
48:00.0,6763.658759,394.730991,5535.84,64080,0.741666667,0.002030573
49:00.0,6763.046861,393.580017,5535.089,64140,0.742361111,0.002032474
50:00.0,6762.399177,392.340897,5534.293,64200,0.743055556,0.002034375
51:00.0,6761.728412,391.038697,5533.47,64260,0.74375,0.002036277
52:00.0,6761.047885,389.700886,5532.635,64320,0.744444444,0.002038178
53:00.0,6760.370773,388.3564,5531.804,64380,0.745138889,0.002040079
54:00.0,6759.709538,387.035286,5530.992,64440,0.745833333,0.00204198
55:00.0,6759.075967,385.76992,5530.214,64500,0.746527778,0.002043882
56:00.0,6758.481716,384.597607,5529.485,64560,0.747222222,0.002045783
57:00.0,6757.938265,383.56162,5528.818,64620,0.747916667,0.002047684
58:00.0,6757.455549,382.707011,5528.226,64680,0.748611111,0.002049586
59:00.0,6757.040444,382.070617,5527.716,64740,0.749305556,0.002051487
00:00.0,6756.697163,381.66954,5527.295,64800,0.75,0.002053388
01:00.0,6756.429661,381.495956,5526.967,64860,0.750694444,0.002055289
02:00.0,6756.243477,381.522773,5526.739,64920,0.751388889,0.002057191
03:00.0,6756.144916,381.71495,5526.618,64980,0.752083333,0.002059092
04:00.0,6756.138602,382.038506,5526.61,65040,0.752777778,0.002060993
05:00.0,6756.226166,382.465086,5526.717,65100,0.753472222,0.002062895
06:00.0,6756.406725,382.973015,5526.939,65160,0.754166667,0.002064796
07:00.0,6756.677294,383.545496,5527.271,65220,0.754861111,0.002066697
08:00.0,6757.031904,384.167568,5527.706,65280,0.755555556,0.002068598
09:00.0,6757.460945,384.824519,5528.232,65340,0.75625,0.0020705
10:00.0,6757.952681,385.502977,5528.836,65400,0.756944444,0.002072401
11:00.0,6758.496157,386.1928,5529.503,65460,0.757638889,0.002074302
12:00.0,6759.082609,386.886893,5530.223,65520,0.758333333,0.002076204
13:00.0,6759.704077,387.578517,5530.985,65580,0.759027778,0.002078105
14:00.0,6760.350959,388.25849,5531.779,65640,0.759722222,0.002080006
15:00.0,6761.011011,388.914592,5532.589,65700,0.760416667,0.002081907
16:00.0,6761.67038,389.533068,5533.399,65760,0.761111111,0.002083809
17:00.0,6762.315311,390.100442,5534.191,65820,0.761805556,0.00208571
18:00.0,6762.933071,390.604148,5534.949,65880,0.7625,0.002087611
19:00.0,6763.511706,391.031853,5535.659,65940,0.763194444,0.002089513
20:00.0,6764.039314,391.370581,5536.307,66000,0.763888889,0.002091414
21:00.0,6764.504206,391.607431,5536.878,66060,0.764583333,0.002093315
22:00.0,6764.896767,391.732629,5537.36,66120,0.765277778,0.002095216
23:00.0,6765.211679,391.742619,5537.746,66180,0.765972222,0.002097118
24:00.0,6765.447536,391.638908,5538.036,66240,0.766666667,0.002099019
25:00.0,6765.603784,391.423244,5538.228,66300,0.767361111,0.00210092
26:00.0,6765.676761,391.092415,5538.317,66360,0.768055556,0.002102822
27:00.0,6765.660804,390.641355,5538.298,66420,0.76875,0.002104723
28:00.0,6765.55299,390.071903,5538.166,66480,0.769444444,0.002106624
29:00.0,6765.355914,389.398885,5537.924,66540,0.770138889,0.002108525
30:00.0,6765.074938,388.650779,5537.579,66600,0.770833333,0.002110427
31:00.0,6764.7138,387.878996,5537.135,66660,0.771527778,0.002112328
32:00.0,6764.275093,387.19588,5536.596,66720,0.772222222,0.002114229
33:00.0,6763.765507,386.755441,5535.971,66780,0.772916667,0.002116131
34:00.0,6763.198503,386.539106,5535.275,66840,0.773611111,0.002118032
35:00.0,6762.589854,386.414097,5534.528,66900,0.774305556,0.002119933
36:00.0,6761.951027,386.306002,5533.743,66960,0.775,0.002121834
37:00.0,6761.28868,386.184856,5532.93,67020,0.775694444,0.002123736
38:00.0,6760.6106,386.038433,5532.098,67080,0.776388889,0.002125637
39:00.0,6759.930007,385.863752,5531.263,67140,0.777083333,0.002127538
40:00.0,6759.262724,385.663011,5530.444,67200,0.777777778,0.00212944
41:00.0,6758.621533,385.439585,5529.657,67260,0.778472222,0.002131341
42:00.0,6758.015343,385.195844,5528.913,67320,0.779166667,0.002133242
43:00.0,6757.453654,384.934045,5528.224,67380,0.779861111,0.002135143
44:00.0,6756.949549,384.658315,5527.605,67440,0.780555556,0.002137045
45:00.0,6756.517016,384.374897,5527.074,67500,0.78125,0.002138946
46:00.0,6756.166251,384.090437,5526.644,67560,0.781944444,0.002140847
47:00.0,6755.902566,383.810515,5526.32,67620,0.782638889,0.002142748
48:00.0,6755.728896,383.53993,5526.107,67680,0.783333333,0.00214465
49:00.0,6755.647405,383.283938,5526.007,67740,0.784027778,0.002146551
50:00.0,6755.658247,383.04888,5526.02,67800,0.784722222,0.002148452
51:00.0,6755.758206,382.842098,5526.143,67860,0.785416667,0.002150354
52:00.0,6755.941725,382.672445,5526.368,67920,0.786111111,0.002152255
53:00.0,6756.203034,382.552245,5526.689,67980,0.786805556,0.002154156
54:00.0,6756.536808,382.500276,5527.098,68040,0.7875,0.002156057
55:00.0,6756.93745,382.544849,5527.59,68100,0.788194444,0.002157959
56:00.0,6757.39881,382.725989,5528.156,68160,0.788888889,0.00215986
57:00.0,6757.914581,383.092839,5528.789,68220,0.789583333,0.002161761
58:00.0,6758.477902,383.688449,5529.48,68280,0.790277778,0.002163663
59:00.0,6759.080009,384.523906,5530.219,68340,0.790972222,0.002165564
00:00.0,6759.709742,385.566963,5530.992,68400,0.791666667,0.002167465
01:00.0,6760.35473,386.759706,5531.784,68460,0.792361111,0.002169366
02:00.0,6761.002693,388.042508,5532.579,68520,0.793055556,0.002171268
03:00.0,6761.641282,389.363736,5533.363,68580,0.79375,0.002173169
04:00.0,6762.257351,390.678779,5534.119,68640,0.794444444,0.00217507
05:00.0,6762.837498,391.948627,5534.832,68700,0.795138889,0.002176972
06:00.0,6763.369622,393.140869,5535.485,68760,0.795833333,0.002178873
07:00.0,6763.843634,394.229824,5536.067,68820,0.796527778,0.002180774
08:00.0,6764.250787,395.194343,5536.567,68880,0.797222222,0.002182675
09:00.0,6764.583135,396.015958,5536.975,68940,0.797916667,0.002184577
10:00.0,6764.833995,396.679261,5537.283,69000,0.798611111,0.002186478
11:00.0,6764.998376,397.172518,5537.485,69060,0.799305556,0.002188379
12:00.0,6765.072484,397.486545,5537.576,69120,0.8,0.002190281
13:00.0,6765.053389,397.613845,5537.552,69180,0.800694444,0.002192182
14:00.0,6764.940089,397.550546,5537.413,69240,0.801388889,0.002194083
15:00.0,6764.734876,397.299142,5537.161,69300,0.802083333,0.002195984
16:00.0,6764.442899,396.867841,5536.803,69360,0.802777778,0.002197886
17:00.0,6764.070237,396.266817,5536.345,69420,0.803472222,0.002199787
18:00.0,6763.623099,395.50648,5535.796,69480,0.804166667,0.002201688
19:00.0,6763.109187,394.600062,5535.165,69540,0.804861111,0.00220359
20:00.0,6762.538869,393.566155,5534.465,69600,0.805555556,0.002205491
21:00.0,6761.924077,392.42686,5533.71,69660,0.80625,0.002207392
22:00.0,6761.276354,391.204038,5532.915,69720,0.806944444,0.002209293
23:00.0,6760.606154,389.917941,5532.093,69780,0.807638889,0.002211195
24:00.0,6759.924614,388.590942,5531.256,69840,0.808333333,0.002213096
25:00.0,6759.244488,387.25004,5530.421,69900,0.809027778,0.002214997
26:00.0,6758.578951,385.925345,5529.604,69960,0.809722222,0.002216899
27:00.0,6757.940079,384.648074,5528.82,70020,0.810416667,0.0022188
28:00.0,6757.338974,383.452273,5528.083,70080,0.811111111,0.002220701
29:00.0,6756.786688,382.378391,5527.405,70140,0.811805556,0.002222602
30:00.0,6756.293903,381.47295,5526.8,70200,0.8125,0.002224504
31:00.0,6755.869673,380.781121,5526.28,70260,0.813194444,0.002226405
32:00.0,6755.521196,380.333125,5525.852,70320,0.813888889,0.002228306
33:00.0,6755.254818,380.130796,5525.525,70380,0.814583333,0.002230208
34:00.0,6755.076069,380.14638,5525.306,70440,0.815277778,0.002232109
35:00.0,6754.987867,380.336348,5525.198,70500,0.815972222,0.00223401
36:00.0,6754.989201,380.657752,5525.2,70560,0.816666667,0.002235911
37:00.0,6755.076605,381.077606,5525.307,70620,0.817361111,0.002237813
38:00.0,6755.24708,381.574663,5525.516,70680,0.818055556,0.002239714
39:00.0,6755.499079,382.135901,5525.825,70740,0.81875,0.002241615
40:00.0,6755.830754,382.751408,5526.232,70800,0.819444444,0.002243517
41:00.0,6756.23804,383.411401,5526.732,70860,0.820138889,0.002245418
42:00.0,6756.714576,384.105974,5527.317,70920,0.820833333,0.002247319
43:00.0,6757.252312,384.82515,5527.976,70980,0.821527778,0.00224922
44:00.0,6757.841067,385.55767,5528.699,71040,0.822222222,0.002251122
45:00.0,6758.467844,386.290031,5529.468,71100,0.822916667,0.002253023
46:00.0,6759.117972,387.007836,5530.266,71160,0.823611111,0.002254924
47:00.0,6759.777725,387.698405,5531.076,71220,0.824305556,0.002256826
48:00.0,6760.435688,388.351494,5531.883,71280,0.825,0.002258727
49:00.0,6761.081481,388.957149,5532.676,71340,0.825694444,0.002260628
50:00.0,6761.703796,389.503431,5533.44,71400,0.826388889,0.002262529
51:00.0,6762.290224,389.976682,5534.16,71460,0.827083333,0.002264431
52:00.0,6762.828684,390.363549,5534.821,71520,0.827777778,0.002266332
53:00.0,6763.30851,390.652251,5535.41,71580,0.828472222,0.002268233
54:00.0,6763.720495,390.832589,5535.916,71640,0.829166667,0.002270135
55:00.0,6764.056891,390.896164,5536.329,71700,0.829861111,0.002272036
56:00.0,6764.311659,390.836921,5536.641,71760,0.830555556,0.002273937
57:00.0,6764.480794,390.651593,5536.849,71820,0.83125,0.002275838
58:00.0,6764.561108,390.338045,5536.948,71880,0.831944444,0.00227774
59:00.0,6764.549938,389.895376,5536.934,71940,0.832638889,0.002279641
00:00.0,6764.446348,389.326721,5536.807,72000,0.833333333,0.002281542
01:00.0,6764.252584,388.642731,5536.569,72060,0.834027778,0.002283444
02:00.0,6763.973811,387.863686,5536.227,72120,0.834722222,0.002285345
03:00.0,6763.616309,387.024532,5535.788,72180,0.835416667,0.002287246
04:00.0,6763.186288,386.19816,5535.26,72240,0.836111111,0.002289147
05:00.0,6762.690469,385.541906,5534.651,72300,0.836805556,0.002291049
06:00.0,6762.137121,385.185399,5533.972,72360,0.8375,0.00229295
07:00.0,6761.536017,385.016288,5533.234,72420,0.838194444,0.002294851
08:00.0,6760.897687,384.901297,5532.45,72480,0.838888889,0.002296753
09:00.0,6760.2332,384.786483,5531.635,72540,0.839583333,0.002298654
10:00.0,6759.554356,384.653807,5530.802,72600,0.840277778,0.002300555
11:00.0,6758.873185,384.497905,5529.966,72660,0.840972222,0.002302456
12:00.0,6758.201039,384.317926,5529.141,72720,0.841666667,0.002304358
13:00.0,6757.548841,384.114664,5528.34,72780,0.842361111,0.002306259
14:00.0,6756.928687,383.890153,5527.579,72840,0.843055556,0.00230816
15:00.0,6756.354473,383.648074,5526.875,72900,0.84375,0.002310062
16:00.0,6755.839759,383.393455,5526.243,72960,0.844444444,0.002311963
17:00.0,6755.39461,383.131386,5525.697,73020,0.845138889,0.002313864
18:00.0,6755.024953,382.865909,5525.243,73080,0.845833333,0.002315765
19:00.0,6754.735176,382.600245,5524.888,73140,0.846527778,0.002317667
20:00.0,6754.530774,382.338087,5524.637,73200,0.847222222,0.002319568
21:00.0,6754.417962,382.084622,5524.499,73260,0.847916667,0.002321469
22:00.0,6754.401049,381.84651,5524.478,73320,0.848611111,0.002323371
23:00.0,6754.480761,381.631503,5524.576,73380,0.849305556,0.002325272
24:00.0,6754.654862,381.448947,5524.789,73440,0.85,0.002327173
25:00.0,6754.919326,381.311668,5525.114,73500,0.850694444,0.002329074
26:00.0,6755.268251,381.238893,5525.542,73560,0.851388889,0.002330976
27:00.0,6755.693085,381.259682,5526.063,73620,0.852083333,0.002332877
28:00.0,6756.182837,381.415903,5526.664,73680,0.852777778,0.002334778
29:00.0,6756.725568,381.760114,5527.33,73740,0.853472222,0.00233668
30:00.0,6757.309769,382.338876,5528.047,73800,0.854166667,0.002338581
31:00.0,6757.924673,383.163506,5528.802,73860,0.854861111,0.002340482
32:00.0,6758.559901,384.198601,5529.581,73920,0.855555556,0.002342383
33:00.0,6759.205187,385.383465,5530.373,73980,0.85625,0.002344285
34:00.0,6759.850188,386.657583,5531.165,74040,0.856944444,0.002346186
35:00.0,6760.484088,387.969946,5531.943,74100,0.857638889,0.002348087
36:00.0,6761.095329,389.278002,5532.693,74160,0.858333333,0.002349989
37:00.0,6761.671968,390.545295,5533.401,74220,0.859027778,0.00235189
38:00.0,6762.202534,391.740627,5534.052,74280,0.859722222,0.002353791
39:00.0,6762.676603,392.837638,5534.634,74340,0.860416667,0.002355692
40:00.0,6763.084783,393.813781,5535.135,74400,0.861111111,0.002357594
41:00.0,6763.418586,394.649364,5535.545,74460,0.861805556,0.002359495
42:00.0,6763.670768,395.3277,5535.855,74520,0.8625,0.002361396
43:00.0,6763.836007,395.836137,5536.057,74580,0.863194444,0.002363298
44:00.0,6763.911341,396.166816,5536.15,74640,0.863888889,0.002365199
45:00.0,6763.895971,396.316261,5536.131,74700,0.864583333,0.0023671
46:00.0,6763.790531,396.283958,5536.002,74760,0.865277778,0.002369001
47:00.0,6763.596321,396.070777,5535.763,74820,0.865972222,0.002370903
48:00.0,6763.315129,395.678468,5535.418,74880,0.866666667,0.002372804
49:00.0,6762.949972,395.11099,5534.97,74940,0.867361111,0.002374705
50:00.0,6762.506344,394.376939,5534.425,75000,0.868055556,0.002376607
51:00.0,6761.992859,393.490971,5533.795,75060,0.86875,0.002378508
52:00.0,6761.420539,392.472641,5533.092,75120,0.869444444,0.002380409
53:00.0,6760.801241,391.343492,5532.332,75180,0.870138889,0.00238231
54:00.0,6760.14702,390.125864,5531.529,75240,0.870833333,0.002384212
55:00.0,6759.469697,388.842153,5530.698,75300,0.871527778,0.002386113
56:00.0,6758.781373,387.516082,5529.853,75360,0.872222222,0.002388014
57:00.0,6758.094422,386.173109,5529.01,75420,0.872916667,0.002389916
58:00.0,6757.421217,384.840535,5528.184,75480,0.873611111,0.002391817
59:00.0,6756.774097,383.548452,5527.39,75540,0.874305556,0.002393718
00:00.0,6756.165364,382.331236,5526.643,75600,0.875,0.002395619
01:00.0,6755.60667,381.228135,5525.957,75660,0.875694444,0.002397521
02:00.0,6755.107992,380.282267,5525.345,75720,0.876388889,0.002399422
03:00.0,6754.677276,379.537564,5524.817,75780,0.877083333,0.002401323
04:00.0,6754.321252,379.030214,5524.38,75840,0.877777778,0.002403225
05:00.0,6754.046327,378.773256,5524.043,75900,0.878472222,0.002405126
06:00.0,6753.858237,378.747467,5523.812,75960,0.879166667,0.002407027
07:00.0,6753.760803,378.912102,5523.692,76020,0.879861111,0.002408928
08:00.0,6753.755366,379.224341,5523.686,76080,0.880555556,0.00241083
09:00.0,6753.841558,379.65046,5523.792,76140,0.88125,0.002412731
10:00.0,6754.018042,380.166714,5524.008,76200,0.881944444,0.002414632
11:00.0,6754.281901,380.755357,5524.332,76260,0.882638889,0.002416534
12:00.0,6754.627338,381.400823,5524.756,76320,0.883333333,0.002418435
13:00.0,6755.045634,382.088566,5525.269,76380,0.884027778,0.002420336
14:00.0,6755.526823,382.805913,5525.859,76440,0.884722222,0.002422237
15:00.0,6756.061317,383.54247,5526.515,76500,0.885416667,0.002424139
16:00.0,6756.639861,384.288797,5527.225,76560,0.886111111,0.00242604
17:00.0,6757.252475,385.03475,5527.977,76620,0.886805556,0.002427941
18:00.0,6757.888262,385.769393,5528.757,76680,0.8875,0.002429843
19:00.0,6758.5364,386.482116,5529.552,76740,0.888194444,0.002431744
20:00.0,6759.186611,387.162677,5530.35,76800,0.888888889,0.002433645
21:00.0,6759.828057,387.799343,5531.137,76860,0.889583333,0.002435546
22:00.0,6760.448066,388.377457,5531.898,76920,0.890277778,0.002437448
23:00.0,6761.032858,388.880991,5532.616,76980,0.890972222,0.002439349
24:00.0,6761.5701,389.296242,5533.276,77040,0.891666667,0.00244125
25:00.0,6762.050655,389.613803,5533.866,77100,0.892361111,0.002443152
26:00.0,6762.467656,389.826659,5534.378,77160,0.893055556,0.002445053
27:00.0,6762.814219,389.926869,5534.803,77220,0.89375,0.002446954
28:00.0,6763.082494,389.904772,5535.132,77280,0.894444444,0.002448855
29:00.0,6763.265453,389.752255,5535.357,77340,0.895138889,0.002450757
30:00.0,6763.358595,389.465519,5535.471,77400,0.895833333,0.002452658
31:00.0,6763.360131,389.045171,5535.473,77460,0.896527778,0.002454559
32:00.0,6763.269888,388.494615,5535.362,77520,0.897222222,0.002456461
33:00.0,6763.088644,387.819744,5535.14,77580,0.897916667,0.002458362
34:00.0,6762.818774,387.03167,5534.809,77640,0.898611111,0.002460263
35:00.0,6762.465267,386.15244,5534.375,77700,0.899305556,0.002462164
36:00.0,6762.035814,385.228138,5533.847,77760,0.9,0.002464066
37:00.0,6761.539905,384.370983,5533.239,77820,0.900694444,0.002465967
38:00.0,6760.987662,383.798603,5532.561,77880,0.901388889,0.002467868
39:00.0,6760.38901,383.545739,5531.826,77940,0.902083333,0.00246977
40:00.0,6759.753473,383.418394,5531.046,78000,0.902777778,0.002471671
41:00.0,6759.090875,383.31255,5530.233,78060,0.903472222,0.002473572
42:00.0,6758.412712,383.195302,5529.4,78120,0.904166667,0.002475473
43:00.0,6757.732885,383.057316,5528.566,78180,0.904861111,0.002477375
44:00.0,6757.066282,382.897819,5527.748,78240,0.905555556,0.002479276
45:00.0,6756.425749,382.719069,5526.962,78300,0.90625,0.002481177
46:00.0,6755.820147,382.523489,5526.219,78360,0.906944444,0.002483079
47:00.0,6755.255696,382.31262,5525.527,78420,0.907638889,0.00248498
48:00.0,6754.739504,382.087712,5524.893,78480,0.908333333,0.002486881
49:00.0,6754.281797,381.850992,5524.332,78540,0.909027778,0.002488782
50:00.0,6753.894746,381.606333,5523.857,78600,0.909722222,0.002490684
51:00.0,6753.589273,381.358854,5523.482,78660,0.910416667,0.002492585
52:00.0,6753.372659,381.114019,5523.216,78720,0.911111111,0.002494486
53:00.0,6753.248227,380.877024,5523.064,78780,0.911805556,0.002496388
54:00.0,6753.21628,380.652736,5523.024,78840,0.9125,0.002498289
55:00.0,6753.275322,380.446178,5523.097,78900,0.913194444,0.00250019
56:00.0,6753.423311,380.263619,5523.278,78960,0.913888889,0.002502091
57:00.0,6753.658487,380.114532,5523.567,79020,0.914583333,0.002503993
58:00.0,6753.978814,380.014422,5523.96,79080,0.915277778,0.002505894
59:00.0,6754.38006,379.988365,5524.452,79140,0.915972222,0.002507795
00:00.0,6754.854363,380.075124,5525.034,79200,0.916666667,0.002509697
01:00.0,6755.391087,380.329781,5525.693,79260,0.917361111,0.002511598
02:00.0,6755.97904,380.815519,5526.414,79320,0.918055556,0.002513499
03:00.0,6756.607334,381.57244,5527.185,79380,0.91875,0.0025154
04:00.0,6757.263977,382.583289,5527.991,79440,0.919444444,0.002517302
05:00.0,6757.934586,383.780699,5528.814,79500,0.920138889,0.002519203
06:00.0,6758.603669,385.084868,5529.635,79560,0.920833333,0.002521104
07:00.0,6759.257457,386.429878,5530.437,79620,0.921527778,0.002523006
08:00.0,6759.884894,387.768726,5531.207,79680,0.922222222,0.002524907
09:00.0,6760.475751,389.066119,5531.932,79740,0.922916667,0.002526808
10:00.0,6761.018617,390.290403,5532.599,79800,0.923611111,0.002528709
11:00.0,6761.501709,391.41219,5533.192,79860,0.924305556,0.002530611
12:00.0,6761.915506,392.408157,5533.7,79920,0.925,0.002532512
13:00.0,6762.253778,393.262698,5534.115,79980,0.925694444,0.002534413
14:00.0,6762.511803,393.964214,5534.432,80040,0.926388889,0.002536315
15:00.0,6762.684344,394.500647,5534.644,80100,0.927083333,0.002538216
16:00.0,6762.766115,394.859827,5534.744,80160,0.927777778,0.002540117
17:00.0,6762.754067,395.033715,5534.729,80220,0.928472222,0.002542018
18:00.0,6762.648638,395.021006,5534.6,80280,0.929166667,0.00254392
19:00.0,6762.452833,394.82552,5534.359,80340,0.929861111,0.002545821
20:00.0,6762.170796,394.45337,5534.013,80400,0.930555556,0.002547722
21:00.0,6761.807553,393.912333,5533.567,80460,0.93125,0.002549624
22:00.0,6761.36948,393.212751,5533.029,80520,0.931944444,0.002551525
23:00.0,6760.864126,392.367253,5532.409,80580,0.932638889,0.002553426
24:00.0,6760.299466,391.389326,5531.716,80640,0.933333333,0.002555327
25:00.0,6759.683778,390.29303,5530.96,80700,0.934027778,0.002557229
26:00.0,6759.027292,389.096241,5530.155,80760,0.934722222,0.00255913
27:00.0,6758.342574,387.821739,5529.314,80820,0.935416667,0.002561031
28:00.0,6757.644025,386.496697,5528.457,80880,0.936111111,0.002562933
29:00.0,6756.946237,385.149902,5527.601,80940,0.936805556,0.002564834
30:00.0,6756.26287,383.809978,5526.762,81000,0.9375,0.002566735
31:00.0,6755.606555,382.505903,5525.957,81060,0.938194444,0.002568636
32:00.0,6754.989062,381.268546,5525.199,81120,0.938888889,0.002570538
33:00.0,6754.421154,380.13211,5524.503,81180,0.939583333,0.002572439
34:00.0,6753.912493,379.135839,5523.879,81240,0.940277778,0.00257434
35:00.0,6753.47198,378.324851,5523.338,81300,0.940972222,0.002576242
36:00.0,6753.107965,377.744019,5522.892,81360,0.941666667,0.002578143
37:00.0,6752.827608,377.419735,5522.548,81420,0.942361111,0.002580044
38:00.0,6752.635725,377.342482,5522.312,81480,0.943055556,0.002581945
39:00.0,6752.534414,377.473162,5522.188,81540,0.94375,0.002583847
40:00.0,6752.523969,377.76632,5522.175,81600,0.944444444,0.002585748
41:00.0,6752.604071,378.185418,5522.273,81660,0.945138889,0.002587649
42:00.0,6752.773864,378.704541,5522.482,81720,0.945833333,0.002589551
43:00.0,6753.03091,379.304481,5522.797,81780,0.946527778,0.002591452
44:00.0,6753.37032,379.969402,5523.213,81840,0.947222222,0.002593353
45:00.0,6753.785072,380.685631,5523.722,81900,0.947916667,0.002595254
46:00.0,6754.267033,381.441381,5524.314,81960,0.948611111,0.002597156
47:00.0,6754.807554,382.225992,5524.977,82020,0.949305556,0.002599057
48:00.0,6755.397213,383.028585,5525.7,82080,0.95,0.002600958
49:00.0,6756.025302,383.836995,5526.471,82140,0.950694444,0.00260286
50:00.0,6756.67964,384.637442,5527.274,82200,0.951388889,0.002604761
